pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,nacttors,ninacttors,PDB
10.5900,136.3408,2134.2036,4.7868,54.1833,4.8622,52.8129,250.0599,2.4919,19.8562,0.0000,117.0528,2040.6655,2.9125,53.6510,2.6791,27.6471,208.5060,0.3532,9.0617,0.2066,102.0078,2099.5342,2.9143,41.7404,3.7642,40.3648,204.2845,0.9659,13.0012,0.0000,102.1684,2093.1055,3.0040,39.8392,3.8229,39.2542,200.6395,0.8554,13.1409,0.0000,130.9604,2116.4653,3.6539,49.1389,4.1677,27.3639,242.5938,1.5702,2.9518,0.0000,114.8476,2182.8687,3.9024,68.6745,1.3831,54.1588,240.3669,2.3021,4.1450,1.6323,115.2969,2095.2339,2.2266,50.5810,1.9834,44.6947,222.5184,3.0733,7.9053,1.8517,113.5582,2106.6055,2.5475,51.6181,1.9070,42.4276,223.2712,2.8599,7.1338,1.7893,119.3879,2095.2976,4.1551,48.0709,3.4028,44.6044,258.9267,1.6445,13.0520,0.0000,12.0000,2.0000,3ekt
9.4100,122.8174,1956.4669,3.4834,62.7659,4.7928,24.8937,207.3133,0.3580,0.3154,0.0000,115.0813,1998.8875,3.7062,56.4310,3.2855,50.9933,216.6738,1.1552,22.1017,0.0000,107.0995,1764.5469,1.8424,55.5012,3.1138,35.3044,190.0239,0.4139,5.6011,0.0000,115.2808,1892.7008,1.8635,68.2834,1.8011,24.0924,197.9945,1.0844,2.2325,0.0000,115.0046,1901.3143,2.6827,60.3771,3.6001,28.1843,202.5034,1.6884,2.7023,0.2739,99.9035,1891.0154,2.3487,56.7353,1.8799,38.8198,190.8000,0.6056,13.1599,0.0000,94.0562,1740.3363,2.9438,58.1627,4.4657,35.7122,179.8734,0.6428,11.6245,0.1857,109.5159,1921.2268,3.0585,67.8535,1.0424,31.7637,203.6595,0.3888,4.9640,0.2974,118.9468,1825.4849,3.2599,43.8765,3.6406,34.5682,204.2340,1.0551,10.0658,0.0000,12.0000,2.0000,3ekv
7.9600,152.0756,2640.7793,2.5963,88.6713,5.6738,58.3167,370.5381,1.9678,3.7460,0.0000,144.0658,2576.9319,2.6471,90.9447,4.3546,51.8689,364.9671,1.2008,6.9468,1.1113,140.9581,2567.0286,2.4917,80.5226,3.6916,58.2110,366.4329,2.4102,7.3113,0.9035,133.6226,2579.3506,3.5527,94.2709,4.3628,57.6034,370.3119,3.3094,4.4458,0.3607,145.3297,2629.0686,4.0564,93.0663,2.8760,54.9886,376.7854,3.4578,9.9360,1.3368,128.1437,2310.5894,2.8729,94.6370,2.5499,53.0357,340.4190,1.1287,4.0082,0.0000,133.0776,2253.2244,3.0510,80.3418,3.0340,54.0053,343.2880,1.2016,8.1302,0.0000,127.1345,2186.8010,4.0031,80.2618,4.1649,50.4924,381.1621,1.1249,16.6970,0.4193,144.7301,2389.1025,3.5644,88.7040,2.8339,50.2168,368.0795,3.6153,9.4712,1.8750,18.0000,1.0000,3ekw
9.4100,130.9438,2159.9102,2.3504,66.7487,2.9839,28.3099,257.7468,0.7211,9.6354,0.0000,131.9267,2154.2903,2.5218,60.8695,2.6863,30.7981,255.7898,0.7811,11.9371,0.0000,133.0618,2147.6343,3.2738,65.7136,3.8390,20.6118,255.3878,1.4174,6.8775,0.0000,131.3559,2221.2148,4.2403,89.6861,1.9481,24.4353,293.2553,1.1764,2.3159,0.2689,123.7462,2132.2434,3.5280,81.6074,2.9683,24.3849,263.1233,1.3798,3.9198,0.0000,125.1798,2189.0632,4.3741,78.2242,2.8573,31.7216,276.3865,1.8382,10.6547,0.1867,125.2851,2208.4417,3.2548,83.0569,1.4219,30.6209,250.3047,1.9009,7.1424,0.0000,111.6235,2137.8633,2.6234,86.7054,0.7335,28.3660,259.0288,1.4765,6.4972,0.5105,130.2467,2159.8484,5.3337,78.1386,3.3040,27.5016,273.3246,1.6698,5.1171,0.0000,10.0000,1.0000,3ekx
9.6400,123.5983,2472.9138,3.1502,81.2108,5.6065,62.2337,375.4417,1.4331,4.2116,0.0000,124.0687,2450.7708,3.1011,95.3818,3.3686,42.4507,344.5993,2.0184,3.9175,0.8673,123.9535,2028.1472,2.4703,74.5646,4.4897,49.6086,375.9256,0.8558,7.8380,0.2799,116.5668,2116.1182,1.9362,73.8899,2.2888,61.6547,404.8676,1.5101,5.4953,0.8659,124.5535,2032.6322,2.0631,72.5846,3.9756,46.0132,373.8646,1.4510,7.9497,0.4807,116.3987,2106.6921,1.7305,72.7309,2.3783,59.5897,406.9298,1.8415,5.0023,0.9397,145.8970,2374.5920,2.8122,95.5577,2.6322,41.1556,342.6755,3.1418,3.2764,0.1930,123.6084,2179.6851,3.8032,73.7860,3.5566,78.9454,439.8459,3.2058,17.1636,0.7680,129.9103,2245.8018,3.1778,83.1201,1.7942,44.1782,348.5059,2.1303,14.0239,1.0032,18.0000,1.0000,3el1
7.1700,143.0586,2372.9365,2.6859,74.0872,5.8876,40.3732,349.5977,0.6727,11.9284,0.0000,142.3516,2343.3491,2.5985,70.8129,3.6071,26.3492,375.5717,0.9357,4.9145,1.3461,136.6458,2424.2195,3.1707,71.5567,4.1836,24.5121,362.7947,0.3915,2.8430,0.2466,130.6300,2356.6272,2.4515,91.8861,2.2637,35.7561,327.3852,2.0529,7.8955,2.3996,115.2277,2394.0591,1.9534,72.9503,2.6399,38.2817,350.8009,1.3688,4.1896,1.4219,111.2289,2419.9392,3.0083,86.9663,2.8221,37.8722,381.2986,1.8293,4.2194,1.7307,130.1162,2371.8054,3.6923,83.5542,3.7983,29.5317,340.9353,1.2008,2.7076,1.2367,132.2884,2394.2253,3.4477,98.7323,2.5342,34.0324,317.8600,2.1901,5.8123,1.4289,126.7696,2152.2747,3.5837,75.8622,5.2274,41.1252,357.5087,1.7243,15.1298,0.4816,13.0000,1.0000,3el4
7.7200,130.7544,2169.0483,2.6090,56.2951,3.5150,27.6083,249.3158,0.5176,11.7921,0.0000,130.9488,2156.5493,3.1035,52.8950,3.5229,28.5001,247.1591,0.4664,11.8932,0.0000,114.7612,2173.5850,1.6098,61.8415,0.9595,28.3025,246.2412,1.2053,8.5488,0.8849,114.2917,2200.9231,1.7630,63.8432,1.0472,25.4739,245.2337,1.5846,3.2347,1.3695,117.0890,2245.1838,3.5808,76.4661,0.4928,36.7934,259.0336,1.1719,14.8700,0.8368,130.7119,2206.8792,4.2680,69.3481,3.5987,23.2644,262.5060,1.2732,6.9049,0.0000,106.9785,2193.3462,1.3295,72.0643,0.0000,26.4575,244.4194,1.5600,6.2731,0.8331,108.8071,2179.1965,2.8176,67.4442,2.4067,23.0499,233.6194,0.7652,4.8858,0.0000,110.7108,2199.1973,2.0116,67.5293,0.0000,26.8208,239.5221,1.6709,6.5758,0.9210,10.0000,2.0000,3el5
8.4000,140.1402,2556.1326,3.1534,87.4414,5.6641,64.0408,381.4906,1.1142,5.2904,0.0000,138.6792,2557.7742,2.8896,80.3784,5.6834,60.8014,378.5196,1.1168,4.9224,0.0000,139.3633,2523.2676,3.3571,86.5079,3.8185,50.8562,361.7368,1.2246,5.8671,0.6398,126.1690,2525.8887,3.0791,77.3425,4.4563,65.4375,368.4865,2.4483,10.5962,0.8986,138.9548,2528.7214,3.0678,91.4280,1.9832,50.1468,377.7506,1.2661,8.7109,0.3896,125.4529,2190.3777,1.6031,85.6577,2.6243,55.4558,425.2660,0.8354,7.2650,0.0000,118.8593,2168.0977,1.6994,91.3349,2.6562,52.9645,424.3236,1.4160,5.5165,0.0000,126.3331,2372.2397,4.0585,61.2694,4.1220,81.0874,357.0424,1.8142,17.5913,0.0000,115.3260,2238.4360,1.9627,71.0301,1.6161,64.0658,405.5754,2.2323,16.2889,1.3148,18.0000,1.0000,3el9
5.4300,46.5998,663.6685,2.1008,0.0000,5.3133,2.1552,4.2934,0.5731,0.0000,1.6831,40.8360,654.0396,1.6987,0.0000,4.9913,1.9984,4.2836,0.5917,0.0000,1.7645,48.9515,654.8206,2.2501,0.0000,5.9190,6.0870,2.3680,0.6609,0.0000,0.9507,42.9771,691.5664,1.7697,0.0000,4.7126,2.4765,4.7149,0.2761,0.0000,1.0488,40.8750,662.0847,1.7448,0.0000,4.7893,2.1162,4.4046,0.5405,0.0000,1.6928,48.5002,650.1984,2.0597,0.0000,4.8931,3.8718,3.5603,0.6724,0.0000,1.6402,44.8946,674.3803,0.9602,0.0000,3.3850,2.0813,4.1330,0.6538,0.0000,1.5828,45.4984,688.2758,1.0273,0.0000,3.1861,2.1946,4.3498,0.5533,0.0000,1.3888,50.9804,672.0056,2.8916,0.0000,5.7806,4.8833,2.8176,0.5292,0.0000,1.1047,3.0000,2.0000,3ng4
6.4900,114.1567,1966.2272,4.0071,10.7737,6.9970,33.1767,250.3878,1.7015,1.6008,2.8719,106.3967,1904.0167,3.1866,12.7345,5.3589,36.3322,228.8565,2.3801,0.6901,4.2825,121.8744,1921.5990,3.8248,10.3058,5.2165,38.1625,235.4841,1.7947,0.1149,3.3364,117.9176,1943.1376,4.7976,13.8091,6.2884,49.9851,217.1491,1.7325,2.8859,2.4861,112.1186,1918.0038,3.2809,11.3259,7.1670,31.5055,195.4437,1.3656,2.5137,0.3072,114.5184,1903.8567,5.6926,12.0481,9.0340,43.6818,195.2767,1.6453,4.2620,1.1948,117.2032,1943.4614,4.9236,11.7497,6.2021,39.5266,232.3336,0.7671,1.3833,1.2246,117.6460,2009.0956,5.5912,8.7722,5.8562,42.2735,185.8033,1.1667,0.7375,2.1121,100.9480,1924.3282,3.8428,13.0066,6.0776,28.8969,145.4204,0.5650,2.8388,0.2956,12.0000,3.0000,3nw3
3.4800,80.5211,871.5558,2.6303,24.7602,1.7605,0.3019,7.7971,0.0000,0.0000,0.0000,80.5211,871.5558,2.6303,24.7602,1.7605,0.3019,7.7971,0.0000,0.0000,0.0000,80.5211,871.5558,2.6303,24.7602,1.7605,0.3019,7.7971,0.0000,0.0000,0.0000,80.5211,871.5558,2.6303,24.7602,1.7605,0.3019,7.7971,0.0000,0.0000,0.0000,77.6220,877.0522,2.4814,22.3251,1.3554,0.3356,7.7837,0.0000,0.0000,0.0000,72.5245,869.1755,2.3976,17.9392,1.8218,0.6559,7.7330,0.0000,0.0000,0.0000,77.2284,880.7715,2.1138,15.3271,1.1875,0.5547,7.7476,0.0000,0.0000,0.0000,75.8941,899.7814,3.3626,16.1677,0.4485,0.6455,7.7341,0.0000,0.0000,0.0000,66.9318,881.8233,4.1487,10.6445,0.2561,0.4653,7.7712,0.0000,0.0000,0.0000,1.0000,0.0000,3nyd
7.6200,192.3330,3014.5427,4.7287,52.1823,6.6598,46.1413,366.2539,1.0395,22.0136,1.2883,211.7162,3091.5955,7.3768,57.1147,8.8595,31.2108,288.3847,0.3568,15.3904,0.0601,186.0857,2897.2776,5.3883,34.4202,6.2900,51.0712,372.5868,1.0161,42.1190,1.5889,196.6219,3044.4487,6.0581,58.4735,6.8510,24.0526,267.6624,0.2492,13.0330,0.0000,174.8306,2750.3621,3.4002,59.4143,4.5214,44.6507,320.5356,1.2308,10.6713,1.2041,189.8393,3156.7810,7.6307,57.5573,7.5088,25.8795,268.1178,0.5904,6.1494,0.4773,205.1021,3223.0391,9.4531,63.3782,8.0710,34.6181,279.6931,1.6387,10.5036,0.8913,158.0419,2775.8689,2.2473,54.0113,3.2323,36.2982,281.2863,0.3880,9.2041,0.5389,150.0272,2817.8931,4.7307,40.5322,5.8091,44.8300,366.8775,0.7009,13.2909,1.2199,30.0000,5.0000,3o4k
6.6800,82.1751,1113.9072,5.5792,0.0000,11.2045,9.2295,27.4829,0.3374,0.0000,1.1113,89.6510,1111.8949,6.9003,0.0000,12.2919,6.0744,29.6313,0.5511,0.0000,1.3055,84.4526,1097.2168,6.0999,0.0000,11.2927,6.2383,28.4267,0.4652,0.0000,0.9541,86.5320,1100.3435,5.6771,0.0000,10.0003,6.9499,27.4668,0.5092,0.0000,1.2147,86.1211,1105.2783,5.1674,0.0000,8.9993,7.2848,26.3721,0.7044,0.0000,1.5196,88.4582,1109.8363,6.0791,0.0000,9.1108,7.4624,28.5766,0.1489,0.0000,0.5510,91.5748,1122.2026,7.0959,0.0000,8.7801,7.4172,25.9469,2.5487,0.0000,3.8601,91.8884,1090.1870,7.8320,0.0000,10.1154,1.8995,30.7939,0.1433,0.0000,0.5408,100.1349,1091.9141,9.5854,0.0000,10.7287,4.6841,30.4631,0.1919,0.0000,0.7680,4.0000,4.0000,3o75
5.6800,57.2941,1189.3673,1.5882,27.1536,3.3443,6.5375,32.7151,0.0702,1.5330,0.0000,77.1366,1255.6584,2.9453,62.3926,1.3758,6.2243,34.8756,0.0666,1.4595,0.0000,75.2531,1245.9830,2.5544,28.8701,2.3951,6.2009,37.2571,0.1242,2.1282,0.0000,55.5289,1188.4020,2.0338,13.2384,4.0727,6.1897,34.1245,0.0916,2.1367,0.0000,59.9005,1201.2321,1.3121,31.1354,1.1851,6.6034,33.3910,0.0792,1.5414,0.0000,54.1911,1054.5402,1.7743,26.9779,3.7560,6.0212,34.3516,0.1080,1.7771,0.0000,53.3068,1183.7311,1.0664,36.6517,0.9674,5.4960,36.2944,0.0657,2.1044,0.0000,67.9803,1322.9722,2.1684,29.4009,0.8128,6.2476,34.9981,0.0859,1.6826,0.0000,41.8706,1074.4999,0.6111,46.7351,1.2149,8.6532,30.6296,0.0855,1.5363,0.0000,3.0000,2.0000,3oil
6.7400,67.4328,1149.8284,1.7683,62.7953,2.5232,8.0661,31.4123,0.4410,1.9828,0.0000,54.4223,1150.7646,1.3979,24.7209,3.0503,7.1359,33.9452,0.0655,2.7809,0.0000,54.2602,1037.8066,1.6939,46.8402,2.9307,4.7695,36.0476,0.0026,2.8481,0.0000,57.6293,1199.1967,1.7207,16.1733,3.3403,3.8163,35.8723,0.0965,2.6328,0.0000,56.8400,1246.2021,1.1363,21.1920,1.2148,5.2502,35.5814,0.0128,2.5646,0.0000,62.8044,1164.6274,1.2990,28.7687,1.3418,6.4106,34.4445,0.2069,2.8682,0.0000,43.7844,1110.0638,0.7129,45.8033,0.9785,6.8737,32.0003,0.0791,2.1807,0.0000,61.9818,1179.8761,2.1291,22.0279,2.8240,6.2527,34.3805,0.2820,2.1684,0.0000,45.3572,1086.9952,0.4617,43.8734,0.2696,5.3797,35.5279,0.0053,2.6974,0.0000,3.0000,2.0000,3oim
6.3600,72.2324,1220.2719,3.2820,69.5499,3.5406,6.6071,30.7566,0.5523,1.8967,0.0000,67.8172,1243.9341,1.6742,27.6628,1.4860,6.3452,35.1857,0.0394,3.0156,0.0000,59.7911,1282.7675,0.8026,28.5820,0.3246,6.0199,34.5104,0.0408,2.3228,0.0000,79.8635,1335.8038,3.6824,58.3832,0.8440,5.8702,34.4409,0.0596,2.1413,0.0000,51.9750,1032.1073,2.9770,59.6211,3.9920,6.0931,32.8606,0.0793,1.9230,0.0000,61.7271,1140.8745,1.8457,62.4461,0.0000,7.7280,31.8226,0.0187,1.9911,0.0000,52.1893,1169.1339,2.0649,51.3077,1.2291,6.8366,31.7661,0.0555,1.9398,0.0000,54.8394,1132.8295,1.5829,39.5201,1.0591,8.4339,30.6831,0.0650,1.9065,0.0000,44.1746,989.9682,1.6334,33.9511,2.6487,9.1514,30.3936,0.1081,1.9676,0.0000,3.0000,1.0000,3oku
6.2300,83.3651,1406.4987,1.5072,31.6126,1.0923,6.1227,34.4478,0.2472,2.0059,0.0000,64.4751,1223.2236,1.3590,24.6190,2.6497,9.0415,38.3039,0.3615,1.6404,0.0000,66.2413,1191.1119,2.3778,52.0245,2.6724,9.2159,39.6498,0.6738,1.6532,0.0000,60.1846,1233.0344,1.7650,37.0505,2.2457,5.6650,39.6240,0.4533,2.4509,0.0000,59.2836,1180.7764,1.7322,13.7762,3.5387,6.6158,34.0615,0.3147,2.4143,0.0000,52.0751,1090.8783,1.8484,22.1320,3.7959,6.6020,34.5390,0.1630,2.4743,0.0000,71.4668,1233.0929,4.6980,77.1937,1.7318,8.6936,30.2775,0.4040,1.7261,0.0000,54.3609,1089.0618,1.5864,37.3365,1.7422,6.8686,34.1831,0.2430,1.6471,0.0000,56.7954,1121.8521,1.8663,21.6643,2.5312,6.9547,33.8521,0.6172,1.6354,0.0000,3.0000,1.0000,3okv
9.1900,101.2631,1433.5854,2.8823,6.7067,6.9209,6.8985,63.3232,0.1728,0.3121,0.4518,92.8560,1404.2347,4.1449,6.0477,8.4200,13.8356,57.5704,0.3612,1.0000,1.0888,107.8937,1401.3323,4.1232,7.0320,7.8383,11.2214,62.3063,0.4123,1.0000,0.7090,99.2295,1334.3969,3.7926,8.5389,8.0886,5.2534,60.9528,0.0145,0.3206,0.0000,92.7602,1403.6903,2.4351,3.6679,5.6437,6.6864,73.8409,0.0352,1.0000,0.0000,104.1557,1413.2520,3.0179,6.8056,4.8018,9.1549,60.0478,0.4123,0.3059,1.1999,106.6223,1300.0760,5.6813,5.6719,10.3294,5.2554,49.9669,0.0314,0.5378,0.0000,94.4989,1391.1208,4.8389,4.8103,8.2173,9.8739,55.6378,0.4200,0.3568,0.9633,91.2074,1394.6346,3.7990,4.7958,6.5628,10.1313,69.3601,0.3481,0.6991,1.0002,7.0000,1.0000,3ozg
4.4800,99.9402,1391.1168,1.1168,54.7993,1.4403,17.6083,108.7252,0.4348,2.9473,0.7523,85.7629,1269.6340,1.1511,37.9004,1.6378,11.2299,102.4914,0.4330,0.0000,0.8879,81.6073,1247.8628,1.8070,57.2818,1.1017,18.4550,96.8565,0.6814,5.3076,0.0000,120.0037,1488.0731,5.0455,15.7405,2.7142,19.7357,109.0478,1.1940,0.5061,0.9748,96.0363,1305.8130,3.0283,43.0466,2.0514,13.1048,104.0695,1.4693,2.2209,0.7833,86.5550,1275.1149,0.8940,25.7056,0.6450,11.2214,127.8361,1.3609,0.7037,0.7700,75.5202,1091.6349,0.7113,44.5008,0.4942,31.3655,121.2654,1.9669,16.0385,0.5269,60.6402,1032.2598,1.1235,51.3857,1.4558,19.4807,107.8912,0.4282,2.0827,0.5371,90.7474,1310.9172,1.7823,37.6372,0.0000,10.8726,99.4723,0.9841,0.0000,0.9946,6.0000,1.0000,3p17
7.2500,78.4684,1199.1476,3.0405,41.9775,2.6342,7.7998,55.9684,0.2845,6.4563,0.3296,78.3916,1200.5018,3.1067,42.0170,2.7200,7.8957,55.9654,0.2640,6.4706,0.3017,78.4327,1155.9417,2.8637,36.5395,2.6336,9.5445,53.9607,0.1387,7.4207,0.2343,77.9853,1154.4945,2.8492,36.3525,2.6672,9.5305,53.8580,0.1577,7.4311,0.2397,81.4372,1228.8855,3.8304,40.0336,2.6497,7.1891,57.2818,0.8637,6.5882,0.9674,70.5193,1198.5343,2.6667,41.0212,1.2654,8.2917,55.3736,0.4370,7.1402,0.7776,70.7663,1220.1420,2.5885,42.8074,0.5520,10.7946,54.5062,1.0232,7.5368,1.0000,69.9313,1223.8662,2.5168,43.0089,0.5283,10.7270,54.5846,1.0540,7.4870,1.0000,77.1806,1191.8710,2.7109,39.0936,2.2146,9.0961,54.7983,1.9635,5.6643,0.9957,3.0000,2.0000,3p3r
7.5900,64.4186,1074.5851,3.1478,28.0366,3.5981,3.6998,41.6078,0.4266,0.0000,0.0000,64.2932,1075.0009,3.0371,27.7992,3.5683,3.6018,41.4746,0.5055,0.0000,0.0000,64.2650,1093.9990,3.0009,28.5180,3.4882,3.4633,38.4967,0.6197,0.0000,0.0000,71.3078,1050.3810,3.9337,27.5796,3.1967,6.2267,39.8254,0.2179,0.0000,0.0000,79.1981,1050.5188,4.1997,29.8141,3.1208,5.7317,37.6482,0.6466,0.0000,0.0000,71.0448,1049.3372,2.9933,22.3799,0.2190,4.2479,42.2210,0.3223,0.0000,0.0000,70.7592,1049.7716,2.9887,22.3271,0.2349,4.2039,42.1963,0.3439,0.0000,0.0000,71.1349,1054.1587,3.4197,22.1899,0.3978,5.3330,42.5440,0.1792,0.0000,0.0000,70.9708,1052.9347,3.4166,22.2404,0.3949,5.3265,42.5434,0.1786,0.0000,0.0000,2.0000,2.0000,3p3s
7.2400,74.0678,1071.0258,1.4928,45.9557,1.1457,13.1469,45.6647,0.1453,6.8772,0.0000,69.0772,1040.7003,0.9721,41.4670,1.3527,5.5214,39.1722,0.0239,3.4657,0.0000,67.9579,1033.4031,0.8140,39.6239,1.2679,5.2098,39.6503,0.0014,4.0712,0.0000,68.5978,1034.4363,0.9364,40.9778,1.3598,4.7166,38.7468,0.0269,3.3595,0.0000,67.4712,1033.2299,0.9984,39.6057,1.4194,5.7127,39.3063,0.0033,4.1509,0.0000,67.1794,1027.1007,0.9655,41.8569,1.2632,5.8671,39.6196,0.0000,3.2989,0.0000,56.5681,1026.4084,0.2112,41.4670,0.0000,6.0999,44.9757,0.0009,4.2780,0.0000,55.9655,1030.0005,0.2610,42.5062,0.0000,5.8810,45.3863,0.0141,4.3673,0.0000,60.3837,997.1070,0.6559,49.6787,0.0000,6.7774,47.3119,0.0745,5.9075,0.0000,5.0000,0.0000,3p3t
9.2800,161.9355,1982.3572,3.9003,47.6385,5.4106,36.1267,378.7741,1.4694,7.9788,0.1089,150.2186,1886.6003,3.3900,41.9048,4.9646,36.8623,347.7863,1.5095,4.6249,0.1123,117.9515,1749.2689,3.0588,36.8639,4.8308,34.6160,353.9587,1.0514,4.7559,0.2487,133.7600,1718.6893,2.3551,36.0305,3.9345,39.0555,353.9341,2.2953,6.7861,0.0000,97.7080,1674.0527,2.6373,36.4245,2.6231,43.8146,406.6404,1.0757,3.6660,0.5053,122.4244,1837.4650,2.6466,42.5284,4.4973,35.0199,380.7001,3.8024,7.3055,0.0984,100.5131,1575.8120,2.6767,31.8393,2.9713,40.2530,369.0264,1.2099,3.8499,0.7362,82.7780,1512.2725,1.6820,18.5122,2.5754,49.1481,362.5327,1.0566,3.1431,0.5707,96.3805,1705.4310,2.7134,29.4231,1.2556,48.1358,418.1104,1.5489,7.8826,1.0000,14.0000,0.0000,3p8n
8.7200,138.2632,1933.9987,3.2220,44.2984,5.3723,33.6831,367.4836,0.9294,7.3027,0.0826,113.0218,1848.8829,2.3259,48.2562,4.0137,31.4924,367.8830,0.6917,6.1678,0.0000,130.2848,1740.4376,2.6797,36.3513,4.4810,32.6057,373.8409,1.9393,3.6134,0.0000,130.5929,1820.6147,1.8921,34.6778,3.6799,31.9030,305.3605,2.4808,3.3913,0.0000,102.1968,1712.6779,2.3907,32.2968,3.0176,34.5485,318.1462,1.1898,5.6416,0.4676,98.7564,1589.1603,2.8580,31.1752,3.6630,35.7342,377.7527,1.0983,1.9075,0.5012,86.2885,1489.6547,0.9911,25.1516,1.9279,39.2898,431.7632,0.7988,5.2390,0.0000,83.8133,1554.9380,1.7128,37.4134,2.2225,35.8884,373.1955,0.9465,2.2671,0.4048,88.6372,1484.8041,1.2018,20.0102,1.0922,36.4399,456.0595,0.8530,4.2273,0.5164,14.0000,0.0000,3p8o
5.7400,84.3812,1012.6544,0.6187,22.5596,0.8299,10.2607,68.0923,0.2708,0.0931,0.0000,78.8544,999.2989,0.4789,21.3496,1.0187,8.6410,64.9584,0.1473,0.0000,0.0000,88.2279,966.4496,0.2562,24.4376,0.0000,9.1474,66.8599,0.2000,0.1423,0.0000,79.8741,1010.9213,0.8262,19.9945,1.2648,6.8750,70.8403,0.2111,0.4821,0.0000,76.5212,1051.8829,1.2933,17.1537,1.9267,7.6731,81.5675,0.4518,0.5578,0.0000,80.2113,988.3312,0.5370,22.0918,0.7672,6.6105,63.6996,0.2461,0.0687,0.0000,82.1911,910.6886,0.3319,18.6174,0.2489,6.3627,68.8902,0.2020,0.1415,0.0000,79.2081,843.4059,0.7003,24.3625,0.6305,8.2098,60.5498,0.1595,0.0000,0.0000,72.2839,922.7181,0.4301,12.0817,0.6090,7.9787,76.1220,0.2295,0.5608,0.0000,8.0000,0.0000,3pb7
5.2400,46.2496,694.7411,0.7714,6.3016,1.8262,3.9314,12.4815,0.0356,0.5430,0.2695,48.3813,708.3680,0.6404,2.6393,1.7893,0.8245,15.0704,0.0000,0.3936,0.0000,39.6837,690.2490,1.0034,2.5320,2.3345,1.7857,14.5379,0.0000,0.6685,0.0000,52.2803,573.3665,1.1428,6.8799,2.0831,1.9417,15.0833,0.0000,0.6926,0.0000,38.6980,585.5143,0.7465,2.3850,1.8949,6.3045,8.6180,0.0916,0.4517,0.4177,32.0911,662.0396,0.5205,7.5389,0.9821,3.0619,12.4724,0.0968,0.4382,0.4444,35.1230,610.9160,0.5351,6.6739,1.0752,2.4589,13.6943,0.1163,0.6333,0.4872,40.1365,591.0157,1.0247,6.1222,2.0211,1.1972,14.3740,0.0000,0.4793,0.0000,25.4724,669.7714,0.2999,7.9945,1.0334,0.9205,15.0975,0.0000,0.4328,0.0000,3.0000,0.0000,3pb8
6.5800,54.0563,734.4138,0.5818,35.0507,1.2604,3.5478,13.2222,0.0015,0.0000,0.0000,73.2770,731.7387,0.6676,40.0017,0.3381,2.8067,13.4231,0.3909,0.0000,0.0000,57.0592,700.7286,0.3089,33.7672,0.0000,2.9315,13.5879,0.0421,0.0000,0.0000,54.1874,699.9910,0.6626,32.3544,0.7692,2.8498,13.4888,0.0633,0.0000,0.0000,57.0605,691.0189,0.4703,32.8646,0.3424,2.8169,13.6926,0.0991,0.0000,0.0000,57.8946,549.4086,0.3159,40.9985,0.0000,3.0340,12.9415,0.1367,0.0000,0.0000,52.0658,605.2239,0.5741,40.3398,0.0000,3.6255,13.2779,0.0137,0.0000,0.0000,51.3889,694.7823,0.3837,32.3021,0.0000,3.8770,12.2244,0.5641,0.0000,0.0000,50.4274,615.3783,0.6923,33.3752,0.6828,3.6195,12.6776,0.2377,0.0000,0.0000,2.0000,0.0000,3pb9
