pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,nacttors,ninacttors,PDB
2.3800,186.2108,2306.7312,7.0280,47.0769,12.1775,15.9301,156.4337,0.9507,1.4802,0.0000,186.2108,2306.7312,7.0280,47.0769,12.1775,15.9301,156.4337,0.9507,1.4802,0.0000,186.2108,2306.7312,7.0280,47.0769,12.1775,15.9301,156.4337,0.9507,1.4802,0.0000,186.2108,2306.7312,7.0280,47.0769,12.1775,15.9301,156.4337,0.9507,1.4802,0.0000,186.2108,2306.7312,7.0280,47.0769,12.1775,15.9301,156.4337,0.9507,1.4802,0.0000,186.2108,2306.7312,7.0280,47.0769,12.1775,15.9301,156.4337,0.9507,1.4802,0.0000,186.2108,2306.7312,7.0280,47.0769,12.1775,15.9301,156.4337,0.9507,1.4802,0.0000,186.2108,2306.7312,7.0280,47.0769,12.1775,15.9301,156.4337,0.9507,1.4802,0.0000,186.2108,2306.7312,7.0280,47.0769,12.1775,15.9301,156.4337,0.9507,1.4802,0.0000,11.0000,4.0000,3f6e
2.3900,72.4359,1131.7881,4.5483,1.6885,11.3782,19.5887,65.6464,0.6756,0.7496,2.0490,77.2753,1125.5808,4.5326,1.6400,11.6104,14.2407,68.1041,0.9041,1.0000,1.4267,55.9102,1152.7064,3.5536,6.8802,8.8453,29.0751,61.5077,0.6423,0.5921,2.1505,72.5161,1170.2107,2.7242,5.4278,7.1013,21.7192,72.5373,0.7065,0.3305,1.8353,73.3935,1163.6693,4.3743,5.0946,9.6451,17.2204,69.4141,1.0678,0.2408,2.4814,55.8032,1101.1285,3.1767,1.3127,9.0624,21.5448,71.2516,0.8953,0.6526,2.0728,51.4492,1010.5456,3.9526,3.0922,9.9180,20.4429,69.0514,0.9376,0.6792,3.1496,57.9363,1105.0886,3.1325,3.7164,8.1652,29.0820,64.5889,0.7232,0.1967,1.3647,60.7081,1083.6747,3.1820,1.1035,8.1191,16.6325,73.1122,0.9554,1.0000,2.3698,9.0000,7.0000,1f73
2.4000,88.3135,1182.6587,2.7785,6.3673,6.8665,5.6438,43.7648,0.1141,0.0000,0.4825,77.6782,1169.2849,2.4809,5.3074,4.4619,4.3838,44.6389,0.7574,0.0000,0.9594,74.8444,1156.7306,2.5262,5.5552,4.1210,4.9352,43.4270,0.6146,0.0000,1.3925,80.8100,1204.2313,3.6227,3.7161,4.9195,3.5787,42.7031,1.3447,0.0000,2.0000,73.6909,1119.8092,4.0310,2.8763,6.6154,4.3028,44.6331,0.6236,0.0000,0.8664,69.9585,1113.0073,3.7458,2.0269,5.9127,5.3425,44.8737,0.0996,0.0000,0.3110,80.4052,1141.0537,3.2935,4.9333,4.1062,5.3279,44.2208,0.3253,0.0000,0.6128,78.9528,1232.3936,2.7811,4.5303,2.6037,4.2651,43.2966,1.0042,0.0000,1.5964,61.1791,1167.1719,2.7320,2.5819,5.1498,4.4084,43.1136,1.1221,0.0000,0.7439,2.0000,4.0000,3l7b
2.4400,36.9231,309.8931,0.7988,0.0000,1.8829,1.9391,0.6527,0.0000,0.0000,0.0000,36.6528,308.3334,0.8083,0.0000,1.9014,1.9507,0.6789,0.0000,0.0000,0.0000,34.6801,314.5403,0.6790,0.0000,1.6850,1.9205,0.6633,0.0000,0.0000,0.0000,35.0842,313.1272,0.7587,0.0000,1.7758,1.8899,0.6776,0.0003,0.0000,0.0000,33.3608,306.3717,0.5176,0.0000,1.4050,1.7288,0.6868,0.0000,0.0000,0.0000,25.5340,304.9467,0.8583,0.0000,2.0701,1.7672,0.6979,0.0002,0.0000,0.0000,41.3239,284.5018,0.2570,0.0000,0.4758,0.2105,1.1002,0.0000,0.0000,0.0000,22.3218,294.4216,0.7924,0.0000,2.0578,1.8618,0.6306,0.0066,0.0000,0.0000,35.0601,300.7303,0.1390,0.0000,0.2821,1.9491,0.6619,0.0005,0.0000,0.0000,2.0000,4.0000,1oba
2.4400,97.1231,1251.8733,2.5125,4.7030,6.1405,5.0198,50.4862,0.1865,0.0000,0.5875,81.3148,1247.8103,2.9756,5.6270,4.3778,4.7514,49.4743,0.7707,0.0000,1.5018,91.7576,1249.3584,3.0083,4.6271,4.1190,4.8698,48.2814,1.3214,0.0000,1.0320,87.8512,1255.2866,5.2856,3.0266,8.4155,5.6994,48.0862,1.7691,0.0000,0.0000,78.6354,1203.7124,3.0489,4.1013,3.4030,3.6302,49.4468,1.2169,0.0000,1.8770,73.6562,1177.5975,4.4762,2.8276,5.9849,4.9120,52.4350,0.3059,0.0000,0.5281,68.1316,1238.1354,3.6674,2.9075,5.6359,4.7390,49.2343,1.0284,0.0000,0.5738,77.7982,1192.6086,4.1626,3.3830,5.4633,4.4923,51.6842,0.8662,0.0000,0.9829,78.7348,1230.2644,2.7703,2.9547,2.7563,5.1828,51.7161,0.3630,0.0000,0.5889,2.0000,3.0000,3l7c
2.4400,63.9258,889.6859,1.4858,0.0000,3.8988,3.6723,30.5740,0.0000,0.0000,0.0000,65.1733,879.9539,2.0324,0.0000,4.4003,5.8210,29.3619,0.2444,0.0000,0.0000,70.2142,893.6096,1.3709,0.0000,2.5616,3.2247,30.2061,0.0000,0.0000,0.0000,56.3313,902.0338,1.7254,0.0000,3.6476,4.6331,30.5974,0.0140,0.0000,0.0000,62.1038,900.6125,1.9572,0.0000,3.8783,5.8576,29.4082,0.2342,0.0000,0.0000,64.2910,856.5263,1.6206,0.0000,3.3214,3.1108,30.1349,0.0000,0.0000,0.0000,64.9949,925.9575,1.6585,0.0000,3.2058,3.5064,30.3512,0.3723,0.0000,0.0000,70.4386,889.3798,1.2438,0.0000,2.2427,5.9215,29.4706,0.2274,0.0000,0.0000,58.9277,861.0894,2.0655,0.0000,4.3536,5.8127,29.3568,0.2458,0.0000,0.0000,1.0000,3.0000,2i2b
2.4600,90.3692,1191.3179,2.3747,6.7958,6.0397,5.2629,43.6794,0.1587,0.0000,0.5053,71.2702,1182.0654,2.7153,5.9243,4.5714,5.0982,42.1165,0.5348,0.0000,1.1790,88.4810,1167.2841,2.4575,5.3568,3.0006,5.6327,43.6662,0.1987,0.0000,0.5952,81.1800,1181.8511,1.9912,2.7443,1.9762,4.5922,42.4753,0.9112,0.0000,1.4164,69.4863,1121.4600,4.2389,2.0997,6.3625,4.6670,44.6342,0.3757,0.0000,0.5580,73.6196,1176.6432,3.5753,3.1617,5.0240,4.6533,43.3404,0.6583,0.0000,0.5446,78.3475,1159.9503,2.9137,5.4960,3.2473,4.6934,44.0953,0.5345,0.0000,0.7015,69.4433,1133.3385,4.0176,3.5519,5.1756,4.2414,43.5208,0.7420,0.0000,1.1976,75.7397,1149.7908,3.2320,3.8367,3.9387,4.7788,43.2635,0.3508,0.0000,0.0000,2.0000,3.0000,3l79
2.4700,49.7578,623.5916,1.2587,7.3601,2.3543,2.8598,6.6953,0.0176,1.2584,0.0000,48.1061,615.4625,1.1183,5.2625,2.3586,2.1436,7.5267,0.0000,1.3790,0.0000,45.0743,628.3491,0.7966,5.3903,1.6805,2.9287,6.9559,0.0076,1.2438,0.0000,43.8860,614.0947,0.6941,5.9983,1.5890,1.7268,7.8518,0.0000,1.3820,0.0000,39.3602,564.5362,0.5178,8.1223,1.2578,1.1176,8.5278,0.0013,1.2429,0.0000,39.6293,502.7960,0.8232,9.8105,2.1372,0.4211,9.1937,0.0000,1.3879,0.0000,39.6342,596.2073,0.4761,5.6652,0.7693,2.6641,6.8881,0.0033,1.3862,0.0000,40.1351,587.8625,0.4754,5.4146,0.8304,2.5886,6.9719,0.0000,1.2570,0.0000,40.4243,559.4032,0.2333,6.6470,0.5138,1.5756,7.8266,0.0000,1.3811,0.0000,3.0000,1.0000,1utl
2.4700,41.2149,535.2682,2.6855,3.8377,7.2569,4.4086,1.6912,0.0056,0.0000,0.0000,41.0734,533.5041,2.6512,3.9046,7.1850,4.0827,1.7976,0.0030,0.0000,0.0000,40.8503,542.5720,1.6119,1.6358,5.1010,4.3764,1.7533,0.0000,0.0000,0.0000,45.6678,553.0579,2.1358,5.6123,5.5305,3.9098,1.7974,0.2049,0.0000,0.0000,38.5004,551.0192,1.4717,1.9880,4.7664,4.2901,1.7912,0.0000,0.0000,0.0000,34.7919,545.4282,2.1624,2.8515,5.7610,4.0767,1.7881,0.0509,0.0000,0.0000,39.9013,497.4252,2.0687,5.9449,5.7700,4.2088,1.9626,0.3404,0.0000,0.0000,39.6525,497.9665,2.0682,5.7056,5.7679,4.2387,1.9179,0.3497,0.0000,0.0000,34.0208,533.2949,1.9410,5.8608,5.0441,4.2492,1.8064,0.0022,0.0000,0.0000,2.0000,0.0000,1tok
2.4800,62.0624,456.8728,0.9680,43.5404,1.9639,0.4452,2.4385,0.0000,0.0000,0.0000,62.0409,459.8788,0.9943,43.7735,1.9597,0.4635,2.4422,0.0000,0.0000,0.0000,60.9708,471.8011,0.9601,42.4191,1.2385,0.2444,2.4267,0.0000,0.0000,0.0000,49.8947,461.2306,0.8747,45.9507,1.2554,0.2689,2.4290,0.0000,0.0000,0.0000,59.0958,463.1898,1.2268,49.5030,0.9278,0.3814,2.4351,0.0000,0.0000,0.0000,44.8138,455.3921,0.7596,29.5608,2.1035,0.3691,2.4341,0.0000,0.0000,0.0000,47.7490,452.9121,0.9129,45.4870,1.1657,0.2309,2.4250,0.0000,0.0000,0.0000,51.2215,419.9648,0.4085,37.0866,0.7483,0.1517,2.4191,0.0000,0.0000,0.0000,49.9735,423.9298,0.1359,42.5449,0.0000,0.2939,2.4275,0.0000,0.0000,0.0000,1.0000,0.0000,1gyx
2.5000,58.3761,766.0904,1.0621,30.8915,1.9080,2.1910,11.5050,0.0005,0.0000,0.0000,45.7408,694.9094,1.2251,31.6654,2.6520,2.3025,11.7686,0.0000,0.0000,0.0000,53.7206,749.7980,1.4377,26.4004,1.6640,1.8490,11.9696,0.0000,0.0000,0.0000,44.5791,641.7930,1.1170,39.3503,1.9395,1.5759,11.5114,0.0219,0.0000,0.0000,37.7138,631.4453,1.2083,16.1336,3.5617,2.5278,11.3105,0.0167,0.0000,0.0000,54.6406,670.9095,1.8133,35.2330,1.8523,2.1474,11.5467,0.0212,0.0000,0.0000,31.0543,609.1212,2.3062,7.6323,6.1184,2.4893,11.3995,0.0074,0.0000,0.0000,43.3108,578.1490,1.5917,20.8344,3.5278,1.7800,10.9999,0.1459,0.0000,0.0000,55.9059,754.4405,1.4463,29.4091,0.1313,1.8555,12.0798,0.0431,0.0000,0.0000,2.0000,2.0000,1ai4
2.5100,56.9543,860.9286,1.2751,12.5603,2.4338,11.6829,39.9570,0.0144,2.5834,0.0000,66.1084,883.2436,1.8550,14.3220,3.5775,5.2199,40.3945,0.5849,0.9668,0.0000,57.4160,813.0231,0.8376,18.9501,1.7838,12.5082,34.8567,0.1764,3.3090,0.0000,59.7201,844.4280,1.5423,12.0988,3.2257,7.7705,38.5097,0.1580,1.4792,0.0000,48.0778,837.6926,1.1489,14.2515,2.7003,11.9491,35.8507,0.1393,3.1598,0.0000,48.2863,799.6170,1.2873,13.6833,2.8999,12.8452,34.3531,0.1563,3.3989,0.0000,45.2844,839.6167,1.5023,17.4838,3.0621,6.9507,38.5998,0.3064,0.9512,0.5989,51.1809,886.6437,1.5236,17.4729,2.1188,8.8504,37.8962,0.0878,1.4226,0.0000,51.8765,836.6718,0.7252,16.0122,1.4382,6.4100,38.6613,0.3364,1.0000,0.5978,3.0000,0.0000,3g30
2.5200,97.4046,1739.9290,4.3740,0.0000,8.6417,12.4692,91.4235,0.1908,0.0000,0.2123,104.2244,1609.6007,3.9479,0.0000,8.0245,21.6217,121.1577,0.4807,0.0000,0.3809,104.4311,1733.1016,5.4404,0.0000,9.1399,13.3510,103.2362,0.4886,0.0000,0.0000,103.1273,1605.7693,3.6143,0.0000,7.3105,18.2542,137.6536,0.9767,0.0000,0.3796,96.3973,1676.6178,4.1954,0.0000,7.5317,17.6726,115.2413,0.4190,0.0000,0.0403,109.9784,1536.1201,2.9927,0.0000,6.9163,8.6302,92.5054,0.8212,0.0000,0.5125,121.3635,1568.9185,7.3223,0.0000,10.7874,15.4023,124.7330,0.4995,0.0000,0.4292,106.1413,1611.8434,5.5015,0.0000,9.0633,16.7757,132.9442,0.6399,0.0000,0.0000,117.0725,1614.8947,6.5785,0.0000,10.2666,11.7578,124.3405,0.8573,0.0000,0.0000,6.0000,2.0000,3bf1
2.5200,45.0792,705.3740,1.5107,14.4506,3.6213,4.9586,18.2185,0.0459,1.0000,0.3060,37.2359,732.2087,1.1770,15.0316,3.4483,3.9127,18.2323,0.6759,1.0000,1.0000,40.3606,753.4575,1.0193,13.2712,2.6005,4.0559,18.2732,0.3611,1.0000,0.8521,41.1262,695.4745,1.4216,13.3057,3.4109,4.7903,18.1990,0.0906,1.0000,0.4300,39.2342,719.9016,1.3869,4.7567,3.6152,4.7845,18.2116,0.0831,1.0000,0.4117,52.7447,714.9451,1.7312,8.3163,3.2589,4.0032,18.2771,0.5732,1.0000,1.0000,37.2506,709.2661,1.6213,14.9534,3.5137,4.1291,18.2008,0.4866,1.0000,0.9965,42.6381,693.3340,1.1103,10.9287,2.6270,4.2875,18.2958,0.2428,1.0000,0.7039,32.8204,700.0657,2.2261,8.5289,4.6573,4.1435,18.1927,0.4534,1.0000,0.9619,2.0000,2.0000,3gr2
2.5500,105.3057,1545.3600,3.2543,0.0000,6.9917,10.3122,116.9603,0.0473,0.0000,0.0000,92.8830,1512.6082,2.6355,0.0000,6.4995,14.6231,116.8411,0.1814,0.0000,0.0000,110.2853,1594.1952,1.5854,0.0000,3.3644,11.9095,106.9301,0.3839,0.0000,0.0000,103.9290,1469.7043,2.0980,0.0000,3.8257,11.5680,116.1706,0.1120,0.0000,0.0000,88.4458,1530.5116,3.0959,0.0000,5.3740,15.6671,109.9949,0.5207,0.0000,0.0000,80.2285,1349.9067,2.5764,0.0000,5.8617,16.7596,142.7445,1.2738,0.0000,0.4933,72.3378,1317.6615,1.7943,0.0000,4.7201,15.2273,122.0608,0.2306,0.0000,0.0000,80.0978,1290.3898,2.7830,0.0000,5.4189,20.3461,138.3578,0.5491,0.0000,0.4735,77.2450,1341.1295,1.5392,0.0000,2.5935,26.2860,160.3491,1.1392,0.0000,1.4907,8.0000,3.0000,1kf0
2.5500,56.8717,734.0104,0.5023,14.4345,0.6934,0.6979,12.8790,0.0000,0.8710,0.0000,55.7085,744.9832,0.4370,12.7465,0.4640,0.7054,12.8763,0.0000,0.4932,0.0000,57.1035,731.4668,0.4467,6.8596,0.6590,0.6705,12.8853,0.0000,0.5066,0.0000,49.8223,681.8519,0.4283,17.4921,0.3571,0.7535,12.8647,0.0000,0.8901,0.0000,56.3416,687.3428,0.8110,13.4262,0.5760,0.6340,12.8937,0.0000,0.5239,0.0000,45.0609,671.7596,0.3471,11.4466,0.6780,0.7198,12.8693,0.0000,0.4908,0.0000,46.5195,680.4945,0.4348,5.1981,0.4976,0.7001,12.8791,0.0000,0.8722,0.0000,41.9990,557.9118,0.4641,14.6650,1.1095,0.6198,12.8983,0.0000,0.8227,0.0000,39.4190,644.2900,0.2369,6.8044,0.5579,0.4931,12.9348,0.0000,0.7532,0.0000,1.0000,2.0000,3ovn
2.5700,52.9184,1275.9828,3.7705,0.0000,9.2966,9.7155,78.7969,0.7687,0.0000,1.5031,79.2293,1283.8318,3.0869,0.0000,5.9975,11.4417,72.2165,0.5065,0.0000,1.5925,70.0509,1391.1177,4.6514,0.0000,7.3142,10.8381,76.6958,1.0355,0.0000,2.8654,84.3393,1312.7742,4.6846,0.0000,8.4622,9.4832,75.0042,1.1072,0.0000,1.6055,54.9863,1199.4580,3.8936,0.0000,8.7136,9.4651,72.2953,1.3904,0.0000,2.8473,63.7683,1334.4678,3.4825,0.0000,6.0506,10.6012,73.1251,0.6621,0.0000,1.9617,54.0350,1297.9886,2.7683,0.0000,6.5959,8.4600,72.2588,0.5229,0.0000,1.1415,60.3348,1278.0372,2.2144,0.0000,4.5506,11.9204,76.5122,1.4172,0.0000,3.1606,62.8453,1290.1315,4.1138,0.0000,7.3826,11.5716,78.7134,1.2834,0.0000,2.5780,4.0000,8.0000,1gwv
2.5700,58.7120,719.4236,1.8020,3.1487,3.8116,0.5435,8.3088,0.0000,0.0000,0.0000,48.9781,727.6891,0.9981,3.9132,1.9769,0.7989,8.3202,0.0000,0.0000,0.0000,52.4563,670.0676,1.0838,4.4481,2.2857,0.7661,8.3156,0.0000,0.0000,0.0000,45.3234,694.8908,0.5858,4.0634,1.2132,0.8399,8.3393,0.0000,0.0000,0.0000,44.3009,681.2722,0.7795,4.0553,1.6050,0.7303,8.3173,0.0000,0.0000,0.0000,40.9319,678.9886,0.6869,3.6635,1.5989,0.7290,8.3170,0.0000,0.0000,0.0000,46.8749,646.6961,0.7043,4.3813,1.0769,0.6313,8.3118,0.0000,0.0000,0.0000,44.0731,652.6957,0.8395,3.6997,1.3175,0.8399,8.3396,0.0000,0.0000,0.0000,38.4290,633.8255,0.5839,5.6935,1.2425,0.3537,8.3039,0.0000,0.0000,0.0000,2.0000,1.0000,3kgp
2.5900,76.4584,982.0821,2.4952,23.1089,4.2784,7.7828,27.0805,0.1203,1.6006,0.0000,70.2350,917.5464,2.6358,26.3678,3.8228,8.3811,25.9813,0.3520,1.5926,0.1336,62.0235,886.5940,1.7613,32.4236,2.7348,7.7332,28.5796,0.2296,1.5947,0.0000,72.1770,974.3911,2.9003,15.9284,3.3651,8.0464,26.8197,0.1020,1.5949,0.0000,72.6600,976.9314,2.4433,18.6150,3.6818,5.5327,29.0777,1.0177,1.6106,0.0000,63.4335,884.1779,1.7176,29.3220,2.1825,7.3608,26.7653,0.5034,1.5913,0.1997,66.3092,900.4094,3.2254,20.2461,4.1793,7.8286,28.5846,0.3369,1.5914,0.1869,57.5411,886.2511,2.3689,17.7685,3.4584,6.7036,27.9545,0.4046,1.6032,0.0000,55.3093,823.2216,1.1846,27.1473,1.2632,8.1905,27.1917,0.1072,1.5964,0.0000,2.0000,1.0000,3gvb
2.6000,70.7902,577.0881,1.7658,16.3831,1.4711,2.8367,14.0120,0.0000,0.0000,0.0000,57.3128,514.2863,1.0527,24.6760,1.0854,2.7129,14.0140,0.0000,0.0000,0.0000,56.7688,435.4063,0.8160,26.9542,1.4015,0.8922,15.3094,0.0000,0.0000,0.0000,58.9177,390.6956,1.2593,21.0753,2.3062,1.7843,15.5604,0.0038,0.0000,0.0000,35.8251,462.0215,1.1994,0.0000,3.3384,10.6017,5.5845,0.0064,0.0000,0.0000,58.8346,537.7133,1.9452,18.7335,1.6576,1.5985,14.6758,0.0018,0.0000,0.0000,36.0941,384.7280,1.2885,10.5083,2.9045,9.5743,8.1671,0.2378,0.0000,0.6915,36.1132,456.9021,1.7868,1.6507,3.8732,7.9065,10.5925,0.0510,0.0000,0.0000,52.2213,416.5217,0.7105,19.5175,0.7337,4.6936,13.0587,0.0060,0.0000,0.0000,6.0000,2.0000,2r5a
2.6200,29.2023,646.4728,0.3434,39.5180,0.5078,0.0000,0.0000,0.0000,0.0000,0.0000,29.7229,645.6321,0.3473,39.4333,0.4909,0.0000,0.0000,0.0000,0.0000,0.0000,29.7144,645.6248,0.3474,39.4638,0.4902,0.0000,0.0000,0.0000,0.0000,0.0000,29.2108,645.4644,0.3176,39.0344,0.4975,0.0000,0.0000,0.0000,0.0000,0.0000,30.2515,638.2646,0.2627,36.3496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.3085,664.5317,0.1963,28.4748,0.2246,0.0000,0.0000,0.0000,0.0000,0.0000,27.6101,664.2941,0.2164,27.9469,0.2738,0.0000,0.0000,0.0000,0.0000,0.0000,27.7279,665.4358,0.2190,28.2819,0.2330,0.0000,0.0000,0.0000,0.0000,0.0000,27.3860,661.1605,0.1895,28.4556,0.2390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3f37
2.6200,33.2596,655.9136,0.8134,36.4002,0.9284,0.0000,0.0000,0.0000,0.0000,0.0000,33.4516,656.9346,0.8067,36.3126,0.8771,0.0000,0.0000,0.0000,0.0000,0.0000,33.1635,655.2802,0.8109,36.4133,0.8936,0.0000,0.0000,0.0000,0.0000,0.0000,31.5678,662.3422,0.7669,39.5124,0.6602,0.0000,0.0000,0.0000,0.0000,0.0000,30.3637,685.3830,0.2505,28.4363,0.3148,0.0000,0.0000,0.0000,0.0000,0.0000,30.2154,686.0328,0.2378,28.4536,0.3034,0.0000,0.0000,0.0000,0.0000,0.0000,30.2635,684.1787,0.2449,28.4521,0.3033,0.0000,0.0000,0.0000,0.0000,0.0000,30.3740,684.1536,0.2506,28.4710,0.3038,0.0000,0.0000,0.0000,0.0000,0.0000,27.6046,678.5488,0.1678,26.7940,0.3184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3f38
2.6300,57.3693,809.1803,0.5262,41.0024,0.0000,4.3844,17.1911,0.0054,0.0000,0.0000,55.2132,824.2408,0.4270,36.4560,0.0000,4.5040,17.2962,0.0343,0.0000,0.0000,47.5819,692.1780,0.8949,48.2342,1.4350,4.3855,16.6980,0.0013,0.0000,0.0000,47.1210,687.4444,0.8087,47.9503,1.3979,4.3106,16.4017,0.0020,0.0000,0.0000,63.2648,830.6557,0.7953,28.1045,0.0000,4.3135,17.1837,0.0550,0.0000,0.0000,43.8298,778.6059,0.7151,36.4270,0.2914,4.2600,17.3207,0.0520,0.0000,0.0000,42.9804,688.1022,0.9324,13.9506,2.4857,5.1441,16.9392,0.0054,0.0000,0.0000,40.5081,682.2989,0.9845,18.1004,2.0506,4.4283,17.1503,0.0046,0.0000,0.0000,40.8614,641.3770,1.2072,13.3960,2.8294,4.3813,17.1925,0.0178,0.0000,0.0000,3.0000,0.0000,1ajn
2.6600,113.9619,1722.5992,2.4785,0.0000,5.6021,19.3585,153.0488,0.7387,0.0000,0.0000,108.3318,1718.4717,3.5860,0.0000,7.2745,13.8139,122.5906,0.8169,0.0000,0.6635,79.4114,1640.8666,2.8140,0.0000,7.6013,20.0095,127.3736,1.2004,0.0000,1.0842,97.4958,1654.2213,2.6915,0.0000,5.6743,19.8634,144.1148,1.1557,0.0000,0.7301,84.4846,1606.6193,3.2774,0.0000,7.9902,19.0421,150.2057,1.5481,0.0000,0.9728,102.8512,1657.3527,2.8680,0.0000,5.3531,28.8735,166.7913,1.5476,0.0000,0.5261,109.5181,1649.1342,2.7198,0.0000,4.9971,17.5397,194.2504,1.0064,0.0000,0.0000,94.0949,1639.6846,3.2609,0.0000,6.8476,20.1288,154.1493,1.3401,0.0000,0.2784,82.1107,1611.8324,3.4466,0.0000,7.7453,17.7046,116.4443,1.1598,0.0000,0.7550,8.0000,2.0000,3a1e
2.6700,71.7351,1189.1410,2.7394,0.5108,6.4517,12.1205,65.9276,0.2624,0.0000,0.4809,54.8267,991.8367,2.0128,0.0000,6.8976,20.9556,66.7485,0.5623,0.0000,1.3367,70.4392,1102.4907,1.5869,4.4585,4.7991,10.0946,61.5358,0.0783,0.0000,0.0000,64.7953,1159.9048,1.7459,0.8220,4.9739,10.6919,58.7077,0.1133,0.0000,0.0000,57.4961,1051.3329,2.2908,0.2609,6.2599,15.9050,67.6827,0.2340,0.0000,0.6307,59.6783,1097.1827,2.3114,1.2321,6.0994,12.6214,52.9324,0.1529,0.0000,0.3925,65.3543,1061.0957,2.4527,0.0000,6.5542,11.9424,62.3097,0.1465,0.0000,0.0000,56.1128,903.4003,2.7830,0.0000,7.2582,24.2525,63.9128,0.6459,0.0000,1.3536,61.5174,1019.3051,3.1586,0.0000,7.7955,9.8236,64.3746,0.2888,0.0000,0.2839,9.0000,2.0000,3lvw
2.6800,79.3874,840.6176,3.8218,0.0000,10.0912,4.5748,20.3744,0.0000,0.0000,0.0000,82.8618,838.1179,4.1098,0.0000,9.8839,3.2396,22.8532,0.0000,0.0000,0.0000,75.8181,801.8299,3.1811,0.0000,8.2705,4.2337,22.2503,0.0036,0.0000,0.0000,63.5850,793.0883,4.2886,0.0000,10.7611,2.2514,24.5526,0.0000,0.0000,0.0000,66.6802,771.1711,2.5454,0.0000,6.6070,6.5985,20.8101,0.1822,0.0000,0.8301,71.5526,833.6230,4.3276,0.0000,8.0230,9.3770,14.8738,0.3628,0.0000,0.9830,73.4374,784.9048,3.0209,0.0000,7.0586,4.4053,22.4419,0.0010,0.0000,0.0000,60.5709,798.3122,1.8123,0.0000,4.8232,8.3858,17.3313,0.4672,0.0000,1.1225,58.7293,770.1268,2.2512,0.0000,6.3770,5.0076,21.5543,0.0301,0.0000,0.1053,3.0000,3.0000,1o8b
2.6900,65.1251,869.8998,2.1831,4.7161,4.3040,6.3164,41.0769,0.1781,0.0000,0.5410,65.5327,853.2764,2.6200,3.6923,4.7296,4.3222,41.5353,0.2485,0.0000,0.5503,53.9254,769.6541,1.7126,0.6184,4.6629,5.7626,40.7074,0.2938,0.0000,0.7201,42.0167,761.4389,2.4665,1.9771,6.7070,4.1338,41.1592,0.6068,0.0000,0.6612,46.9077,808.6342,2.0547,1.5994,4.8315,5.4340,40.9018,0.2268,0.0000,0.6218,34.8586,852.3292,1.8778,0.0000,4.8531,5.7856,40.7886,0.3400,0.0000,0.7913,34.9098,808.9933,1.9197,0.5106,5.1256,5.7119,40.7674,0.3108,0.0000,0.7016,33.0275,847.1565,1.9277,0.0000,5.2295,6.2163,40.2024,0.1083,0.0000,0.0000,30.4206,886.2953,1.3814,2.2818,3.6830,4.7098,41.1136,0.4093,0.0000,0.8182,2.0000,3.0000,3elc
