pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,nacttors,ninacttors,PDB
3.1600,41.9011,778.7345,0.7976,56.3661,0.6032,1.6578,5.3569,0.0186,3.0669,0.0000,42.0106,779.6458,0.7892,56.0855,0.5994,1.7416,5.3530,0.0165,2.9125,0.0000,2.0000,3.0000,3f34
3.1600,44.9730,775.1566,0.5401,63.4814,0.5857,1.7623,5.4277,0.0305,3.0875,0.0000,45.2505,770.5148,0.6486,64.5653,0.6366,1.8461,5.4636,0.0137,3.0861,0.0000,2.0000,3.0000,3f35
3.1800,42.4672,586.8960,0.9389,37.7727,2.2069,1.5533,10.4741,0.0000,1.6377,0.0000,44.8793,573.0350,0.8515,30.8065,2.0991,2.3737,10.6463,0.0000,1.5718,0.0000,3.0000,3.0000,3bug
3.1800,173.6642,2336.4253,8.2599,15.6573,15.4247,36.4859,273.7315,1.5801,0.0000,2.6757,158.2396,2345.1416,6.7080,9.8276,11.7038,33.3963,294.0685,1.6030,0.0000,2.1476,11.0000,7.0000,1ro7
3.1900,74.1059,1090.5328,1.7265,3.5703,4.4836,9.1445,79.1834,0.5192,0.0000,0.6152,57.2767,1065.5646,1.1964,3.1459,3.9574,13.3058,89.5294,0.8606,0.0000,1.5325,6.0000,2.0000,3dxh
3.2000,46.5677,647.0944,2.4746,0.0000,5.5954,0.9782,3.0962,0.2511,0.0000,0.7159,38.7381,612.4638,1.9949,0.0000,4.3048,0.5836,3.7315,0.2756,0.0000,0.7499,1.0000,5.0000,1axz
3.2100,118.4480,1510.0601,4.4317,0.0000,7.6087,12.2686,84.2117,0.5023,0.0000,0.0000,108.9465,1530.4701,3.1781,0.0000,6.5986,14.0171,89.4013,1.0568,0.0000,0.0000,6.0000,3.0000,1s5z
3.2200,70.6622,702.3770,2.2597,39.2261,5.1354,1.0704,13.4182,0.0000,1.4868,0.0000,70.9040,696.3577,2.1612,39.6306,4.9735,1.0949,13.3772,0.0000,1.4725,0.0000,3.0000,0.0000,1tog
3.2200,62.6360,890.5886,1.3225,4.4953,3.9399,4.2636,31.9192,0.5490,0.0000,1.0000,64.8519,833.9193,2.6505,1.7406,5.9926,6.1888,32.1101,0.1622,0.0000,0.4357,4.0000,3.0000,1zc9
3.2200,85.6758,1293.9408,3.4855,18.0471,5.2877,3.8566,54.5213,0.0091,0.0000,0.0000,85.1741,1236.6832,1.8927,34.6131,1.9890,6.9728,65.0773,0.0724,0.0000,0.0000,4.0000,1.0000,1br6
3.2200,72.3297,848.5203,4.5496,0.0000,8.0993,1.3006,9.0057,0.2860,0.0000,1.0609,49.0542,816.4351,2.5228,0.0000,6.7755,0.9453,8.9773,0.1216,0.0000,0.4982,2.0000,5.0000,1e6s
3.2200,36.8071,340.3428,0.3988,0.0000,0.7796,0.0000,0.0000,0.0000,0.0000,0.0000,24.2358,329.9961,0.9879,0.0000,2.4818,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1ew9
3.2200,121.3490,2280.9165,5.3331,4.3845,10.2440,32.0164,213.2635,1.5829,1.3457,4.1464,112.4298,2319.4336,4.7287,6.3459,8.1482,30.6659,211.2570,2.3732,1.4910,5.6020,9.0000,14.0000,1k1y
3.2200,32.6550,579.5359,1.7476,0.0000,4.1532,0.0000,0.0000,0.0000,0.0000,0.0000,31.2142,560.0681,1.0878,0.0000,3.3418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2ri9
3.2200,75.1096,701.1187,1.1509,7.3935,1.6723,0.0000,0.0000,0.0000,0.0000,0.0000,71.3919,692.2254,0.7259,6.8835,0.8234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2uy3
3.2300,58.8055,917.7925,2.3837,10.6999,5.5556,1.9742,22.4688,0.2238,0.0000,0.6406,69.5337,984.1213,4.3336,4.9142,6.1489,2.8370,22.1183,0.1043,0.0000,0.4105,3.0000,6.0000,1px4
3.2400,54.7141,791.2440,2.6676,0.0000,6.0245,1.0126,2.8634,0.0349,0.0000,0.2669,44.0223,771.6030,2.0664,0.0000,6.1836,0.4625,3.5642,0.0000,0.0000,0.0000,1.0000,4.0000,3qfz
3.2500,146.8401,1678.3969,4.2540,0.0000,9.2844,14.7570,115.4463,0.1581,0.0000,0.0000,141.9217,1557.4849,7.1763,0.0000,11.3542,12.7305,115.1876,1.0318,0.0000,0.0170,6.0000,3.0000,3ta1
3.2500,60.6526,597.1937,2.3332,3.6297,4.4338,0.2760,2.7001,0.0000,0.0000,0.0000,60.7223,596.7333,2.2742,3.6256,4.3469,0.2798,2.6986,0.0000,0.0000,0.0000,1.0000,1.0000,1v2j
3.2600,71.1391,756.9771,3.1362,24.6494,6.8485,15.1820,92.5598,0.3860,0.0453,0.7473,76.5415,756.7013,1.9565,28.3354,4.0532,20.9940,96.3942,0.3600,0.3764,0.4808,7.0000,5.0000,3t1l
3.2600,46.7097,769.3584,1.4529,34.0768,1.8724,2.3167,2.8254,0.2719,5.1885,0.0000,47.1929,770.2449,1.5050,33.8045,1.8168,2.2433,2.8366,0.2280,5.2224,0.0000,2.0000,2.0000,5yas
3.2700,108.5803,1650.0542,3.1858,3.4598,6.2475,8.3772,71.8477,0.0001,0.0000,0.0000,105.3440,1591.2216,3.1506,0.0000,6.3985,14.0939,102.5841,0.2642,0.0000,0.0000,7.0000,5.0000,3ioe
3.2800,98.3461,1321.9338,4.1240,8.4644,7.9859,6.5617,85.1077,0.2442,0.0000,0.0000,89.2688,1287.1893,3.7269,23.1780,5.5171,12.6870,81.9164,1.0776,0.0000,0.9328,4.0000,4.0000,3d52
3.2800,112.9421,1676.9213,3.3899,19.4426,7.4437,12.6623,112.9364,0.6788,2.3261,1.0000,119.4977,1635.3868,3.0736,25.4956,6.4917,12.1459,104.8674,0.9165,2.3180,1.4033,8.0000,3.0000,3tfu
3.3000,63.5314,804.8262,1.8279,43.1026,2.4033,3.2776,15.4679,0.0541,0.0000,0.0000,60.0094,782.2657,1.0691,36.1139,0.9582,3.1256,15.7263,0.0362,0.0000,0.0000,2.0000,1.0000,3n1v
3.3000,54.1919,682.7119,0.6958,43.3869,0.0000,3.1513,40.7488,0.0000,0.0000,0.0000,50.1513,646.7852,0.4485,41.2200,0.0000,3.2067,42.9477,0.0000,0.0000,0.0000,2.0000,0.0000,3hcm
3.3000,43.6907,865.1277,1.7580,0.0000,4.7842,4.9025,17.8197,0.2057,0.0000,0.6410,43.2987,840.0898,2.6236,0.0000,6.4399,7.6973,13.6058,0.0187,0.0000,0.0000,3.0000,2.0000,1phw
3.3000,61.9534,665.8574,2.9266,0.0000,7.2389,3.1661,7.8707,0.0000,0.0000,0.0000,61.8069,666.5971,2.9311,0.0000,7.1824,3.2829,7.8211,0.0000,0.0000,0.0000,3.0000,1.0000,1tpw
3.3000,50.4834,767.3886,2.1427,17.1236,5.8472,2.1622,21.2166,0.2972,0.0000,0.7788,60.4785,757.2114,2.2026,6.3742,5.6700,5.1427,20.1377,0.0464,0.0000,0.0292,4.0000,0.0000,2vw2
3.3000,93.3372,1832.9689,3.7397,7.5773,8.3370,24.6815,245.5872,0.5315,1.0000,0.0000,78.4197,1722.4431,3.6663,6.0715,8.6394,44.1579,260.5297,0.4599,1.0000,0.0000,11.0000,4.0000,3aaq
3.3100,90.5311,1216.1182,2.9682,65.3886,1.3727,7.7081,65.0898,0.4071,6.1535,0.9014,65.0688,1170.8038,0.8357,48.4897,1.2409,8.5667,65.0311,0.3539,7.7530,0.6715,6.0000,0.0000,1pzp
3.3200,50.5522,638.4799,1.1440,2.4867,1.8664,0.0000,0.0000,0.0000,0.0000,0.0000,49.2458,657.1274,2.7825,2.0000,3.7869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2wk6
3.3200,79.6456,1069.9459,1.9124,51.9471,1.8978,16.7362,83.4921,0.4075,13.2044,0.0000,79.4796,1070.0470,1.9660,52.8579,1.9515,16.4032,82.6719,0.4496,12.8228,0.0000,5.0000,0.0000,1pzo
3.3300,79.2688,1304.3560,2.3082,0.0000,6.1576,40.3692,198.8644,1.0906,0.0000,0.9550,75.0747,1384.4440,2.7696,0.0000,7.4339,17.5841,201.3835,0.2200,0.0000,0.0000,8.0000,3.0000,1jlr
3.3300,66.0464,804.0477,1.0081,20.2513,1.5948,5.6981,18.2034,0.1125,0.0000,0.0000,51.1374,907.1368,0.7162,13.5272,1.3291,6.1842,18.5344,0.0418,0.0000,0.0000,2.0000,0.0000,2pnc
3.3400,48.3887,896.3019,0.9032,59.1922,0.0000,3.6884,12.1656,0.0299,6.7626,0.0000,48.5393,895.3073,0.9222,59.0305,0.0000,3.7522,12.1588,0.0239,6.7529,0.0000,2.0000,5.0000,3f33
3.3400,87.6294,1575.7095,2.5178,6.5035,5.7477,20.4995,177.8851,0.6199,1.3873,1.6542,91.4348,1593.1130,2.8117,5.1572,5.6504,23.0833,171.2483,0.9644,0.8210,2.1433,8.0000,5.0000,2xoi
3.3500,64.0994,717.5490,1.5871,3.8488,4.1896,4.9324,6.1696,0.2296,0.0000,0.0000,59.9135,706.6720,1.7600,3.6247,4.5918,4.7544,6.1818,0.2028,0.0000,0.0000,2.0000,0.0000,3c2o
3.3600,86.8043,1193.4171,1.3657,67.7805,1.7979,9.3320,35.5801,0.0032,7.4763,0.0000,72.6189,1084.0265,1.2826,58.0266,1.7711,12.9880,50.5567,0.0797,9.0833,0.0000,9.0000,1.0000,2vc7
3.3700,51.5202,709.0311,2.4934,4.3526,5.4912,4.1391,17.3814,0.7167,0.0000,1.3874,48.7039,681.5318,2.0607,8.9386,4.9957,4.9628,18.1552,0.0000,0.0000,0.0000,2.0000,5.0000,3n35
3.3700,50.6969,596.4800,1.0553,4.3331,2.3995,0.5945,2.0375,0.0000,0.0000,0.0000,49.7412,593.8163,0.9988,4.1965,2.3255,0.4736,2.0752,0.0000,0.0000,0.0000,1.0000,1.0000,1tnh
3.3700,73.7633,1012.9313,2.5236,12.4403,4.1351,5.5014,62.3493,0.1256,0.7939,0.0000,63.7169,1011.4715,1.0296,10.1110,2.1862,6.5651,52.6075,0.4365,0.3016,0.7226,3.0000,2.0000,3d8z
3.3700,61.1621,592.1838,1.7420,6.6284,3.6678,0.2686,2.7163,0.0000,0.0000,0.0000,60.7713,577.5250,1.5699,6.2466,3.4952,0.2344,2.7140,0.0000,0.0000,0.0000,1.0000,1.0000,1v2u
3.3800,74.1146,1272.6414,4.0088,0.4204,8.3400,16.4233,76.4643,0.6915,0.0000,0.2629,71.8656,1300.9534,3.5996,0.2384,6.9168,19.2464,82.3853,0.6763,0.0000,0.5379,6.0000,0.0000,2fzg
3.3900,68.4038,700.7744,2.2235,35.3171,5.2863,1.4707,13.0047,0.0000,1.6340,0.0000,68.6028,700.4252,2.2222,35.4801,5.2686,1.3921,13.0571,0.0000,1.6186,0.0000,3.0000,0.0000,1toj
3.4000,40.8237,463.3644,0.3368,54.3909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.9485,464.3995,0.3417,54.2537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1l83
3.4000,135.5068,1922.3798,7.7088,0.0000,15.9029,19.2732,153.1259,0.2564,0.0000,0.0000,116.5020,1908.0125,8.3011,0.0000,13.3678,22.6840,160.9723,0.7699,0.0000,0.0000,8.0000,2.0000,1m83
3.4000,34.1343,432.5898,0.3874,61.8346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.1697,431.2985,0.3919,61.7746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,220l
3.4000,39.2602,469.9879,0.2479,49.8036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0882,469.5170,0.2484,49.7377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,223l
3.4000,101.4762,1498.2751,0.9223,66.9602,1.0710,13.5194,63.1561,0.2786,17.6543,0.0000,86.1562,1517.7424,0.6750,59.7337,1.2135,14.3214,64.5314,0.0780,17.2462,0.0000,13.0000,6.0000,1ikt
3.4000,112.6270,1317.3130,2.2221,66.9062,4.2258,51.1296,375.2027,1.2491,6.9979,3.4555,125.5373,1418.9729,4.3630,83.8476,5.1368,54.9192,346.4514,3.1050,4.1769,4.9956,21.0000,6.0000,3jzh
3.4000,156.6397,2083.6611,6.8002,0.0000,12.9057,12.5207,126.8856,0.2881,0.0000,0.0000,168.3970,2066.3574,9.4781,0.0000,11.4459,17.8860,133.9875,0.2812,0.0000,0.8135,8.0000,3.0000,1bxr
3.4000,77.7212,867.9828,3.8184,0.0000,9.9854,6.8080,25.5730,0.0656,0.0000,0.2163,71.2841,891.6736,3.5723,0.0000,9.0903,6.5657,25.7951,0.3458,0.0000,0.9944,6.0000,3.0000,2vvp
3.4000,62.1636,912.8839,1.0082,18.1134,1.7421,5.9360,77.7435,0.0086,0.7221,0.0000,57.8989,892.6534,1.0884,11.4374,2.4542,5.2479,69.9728,0.0000,1.1349,0.0000,3.0000,2.0000,3d8y
3.4000,68.0039,1050.5459,3.4781,7.9398,6.8843,11.3371,59.1416,0.5309,0.0000,1.8861,70.2986,1127.4056,2.0579,0.9946,5.0865,10.1950,59.7065,0.5543,0.0000,1.2090,5.0000,5.0000,1f8d
3.4000,50.9451,737.9028,0.9752,8.6579,2.1009,4.5191,18.4750,0.1378,0.0000,0.0000,49.0431,744.7320,0.9452,0.9550,1.9526,5.1476,18.0084,0.1001,0.0000,0.0000,3.0000,2.0000,1jt1
3.4000,68.1655,750.2853,3.6400,6.8548,6.8230,0.8189,2.9930,0.0000,0.0000,0.0000,43.8622,723.0180,1.5223,1.0652,4.1296,0.7015,3.4697,0.0944,0.0000,0.4390,1.0000,3.0000,1uz4
3.4100,59.0895,550.8351,2.6334,0.0000,5.4753,3.2297,4.6044,0.0027,0.0000,0.0000,60.3672,554.1324,2.7363,0.0000,5.3199,3.1843,4.4954,0.0001,0.0000,0.0000,3.0000,0.0000,2v2c
3.4200,49.2363,513.9513,2.7433,0.2065,5.7419,9.6366,8.8456,0.2675,0.0000,0.4291,51.0396,530.0516,1.8621,1.2521,4.2507,10.4837,8.4734,0.0682,0.0000,0.0000,4.0000,2.0000,2w08
3.4200,81.9413,1280.9882,2.0553,0.0000,3.8480,5.2810,41.1374,0.0000,0.0000,0.0000,74.0952,1264.4857,2.5925,0.0000,3.7467,4.4777,39.9442,0.3946,0.0000,0.6709,2.0000,4.0000,3iob
3.4200,78.4371,1212.9485,2.3411,7.0037,4.4836,8.0138,65.6813,0.3807,0.0000,0.8316,71.2128,1243.9606,1.9572,3.9559,4.4530,4.9983,81.0042,0.0149,0.0000,0.0000,5.0000,2.0000,2qtn
3.4200,67.2895,1052.9863,2.4701,8.7758,6.7845,11.8111,58.2430,0.8678,0.0000,2.3943,61.5256,986.4626,2.1057,2.2800,6.0226,13.1767,55.9315,1.4033,0.0000,2.6715,5.0000,5.0000,2sim
3.4300,115.3867,1275.2697,5.1544,0.0000,7.1848,5.0436,42.5727,0.0000,0.0000,0.0000,71.6848,1196.9292,2.2770,0.0000,4.0781,12.3255,40.2994,0.4999,0.0000,0.4482,2.0000,4.0000,3axz
3.4300,109.1187,1636.6934,2.9598,1.6085,6.2592,21.8716,188.5177,0.9840,0.0000,1.4490,94.9638,1638.3921,2.8312,1.7407,5.4498,27.3093,196.2435,1.9719,0.0000,3.3284,8.0000,6.0000,2xog
3.4500,98.5916,1423.8088,3.1913,9.0559,7.5299,25.0347,191.0149,0.4905,0.9723,0.8585,92.1325,1531.8135,2.9791,11.8771,6.0205,24.0932,149.3346,0.3193,1.6393,0.7098,14.0000,3.0000,3nik
3.4600,67.2852,1184.7101,3.8059,0.0000,9.0720,5.9988,27.8325,0.2234,0.0000,0.6411,61.4449,1168.6201,3.3310,0.0000,8.5086,6.9966,25.7653,0.1486,0.0000,0.5236,3.0000,4.0000,1moq
3.4600,57.9615,900.5490,2.3255,11.4455,5.3431,1.9088,23.0330,0.1939,0.0000,0.6065,71.0571,971.7276,3.4803,4.7013,5.4819,2.4827,22.4132,0.2134,0.0000,0.5817,3.0000,6.0000,3muz
3.4700,139.4549,1783.7416,4.1124,0.0000,9.1688,21.5189,135.8378,0.2973,0.0000,0.0000,134.0048,1768.3973,6.3133,0.0000,10.7178,16.4800,151.2586,0.4648,0.0000,0.1621,8.0000,3.0000,3ta0
3.4800,51.9545,744.3372,1.2431,10.2672,3.0565,18.5113,71.2074,0.8230,0.0000,1.8086,49.8462,721.9820,1.5946,1.8082,3.4127,17.2227,75.2013,1.0717,0.0000,2.6478,6.0000,6.0000,2p3i
3.4800,155.0273,2122.7766,7.7255,10.9299,11.4760,41.8122,299.9393,2.5567,1.9613,3.7791,133.2938,1952.9119,3.4237,10.5997,6.8880,39.1218,301.1518,0.7319,3.2297,1.7221,21.0000,2.0000,3gx0
3.4900,50.9708,563.5184,1.4808,5.5703,2.6594,0.5002,1.1217,0.0000,0.0000,0.0000,50.4076,577.9780,0.7066,3.9100,1.3793,0.3483,1.1725,0.0000,0.0000,0.0000,1.0000,1.0000,1utn
3.4900,62.3695,978.8799,2.5550,0.0000,5.6973,10.2939,70.9370,1.0336,0.0000,2.2469,48.4458,880.8496,2.5912,0.0000,5.8052,14.5296,78.5597,0.9051,0.0000,2.6831,4.0000,8.0000,1gzc
3.4900,54.4764,598.5060,1.9496,5.9766,3.6975,0.7269,2.1694,0.0000,0.0000,0.0000,63.5473,639.4664,2.2378,7.7043,3.0724,0.6520,2.1665,0.0000,0.0000,0.0000,1.0000,1.0000,1c5o
3.5100,76.3117,1157.4054,2.7896,2.9655,6.7404,23.0977,191.3376,1.6378,0.0000,3.0365,74.3734,1146.7743,2.5636,3.2584,6.4272,24.5875,205.3319,1.3272,0.0000,2.2406,6.0000,11.0000,1gz9
3.5100,72.9685,1671.4248,2.0845,6.3020,4.8572,42.0414,284.4420,1.7958,0.0000,3.2516,77.4499,1573.5535,3.1005,6.3878,4.3952,47.3524,331.5310,2.8850,0.0000,4.3122,10.0000,11.0000,2r0h
3.5200,130.7605,1797.5022,4.8918,0.0000,8.2033,10.1852,82.8654,0.0219,0.0000,0.0000,130.6073,1809.0594,5.3957,0.0000,7.1017,7.7689,77.6731,1.4725,0.0000,1.0000,7.0000,4.0000,3lcu
3.5200,66.7379,623.2896,2.5103,0.0000,5.1746,2.0940,4.6775,0.0000,0.0000,0.0000,65.6740,625.5074,2.3625,0.0000,4.9582,2.4536,4.4661,0.0000,0.0000,0.0000,3.0000,0.0000,2j27
3.5200,81.4702,1136.0139,4.2885,10.1402,8.6836,10.6827,58.8967,0.6743,0.0000,1.9833,71.0591,1070.6790,3.8413,2.9162,8.6433,14.5520,54.0066,1.1146,0.0000,2.3810,5.0000,5.0000,2vw1
3.5200,69.0548,873.7852,2.1674,0.5542,4.9229,2.5412,15.3733,0.0000,0.0000,0.0000,82.8513,872.7549,2.9491,0.5466,4.7461,1.8189,15.3168,0.0002,0.0000,0.0000,3.0000,2.0000,3mfw
3.5400,120.6231,1573.9266,4.3862,0.0000,8.8036,12.3724,127.3296,0.1470,0.0000,0.0000,97.4677,1525.5327,2.4948,0.0000,5.3273,14.7583,124.9880,0.2690,0.0000,0.0000,8.0000,3.0000,1vjd
3.5400,134.6739,1824.7581,4.8464,44.7077,6.6141,63.1588,377.4135,2.0118,7.3468,2.9841,128.5512,1714.1868,3.4865,20.7615,7.7754,60.2765,425.6275,2.0412,6.0038,2.3847,19.0000,8.0000,3obq
3.5500,98.1313,1190.1389,2.9337,40.4057,5.8696,5.2919,52.1195,0.3211,6.2591,0.0000,88.8112,1198.4727,2.7297,42.1306,5.1687,5.1428,51.1630,0.1265,6.5408,0.0000,7.0000,0.0000,2cle
3.5500,90.8052,1329.3535,2.8160,41.2270,5.3790,14.9980,134.4405,0.0105,0.0000,0.0000,98.6868,1322.7789,2.4291,25.0290,4.9111,12.4567,154.8604,0.3375,0.0000,0.5949,10.0000,3.0000,1v2r
3.5500,64.1526,1100.1627,3.2575,1.2368,7.3974,9.1719,60.6901,0.7461,0.0000,1.5504,69.9138,1064.6284,3.2005,2.0976,6.3019,14.7978,57.1391,0.8385,0.0000,2.2064,5.0000,5.0000,2qwc
3.5600,92.3510,1095.7786,2.7106,10.0942,6.1837,12.9670,93.9179,0.2427,1.0000,0.3694,87.3689,1035.2532,2.6938,7.7391,6.5600,11.5470,90.4707,0.1683,0.8433,0.2192,6.0000,1.0000,2hrm
3.5700,83.3646,1163.8348,1.5760,51.6780,2.7125,7.5113,52.0672,0.0609,1.3437,0.0000,92.9231,1121.8544,1.4725,56.3467,1.9262,6.7692,42.9214,0.0179,0.0000,0.0000,5.0000,3.0000,1h46
3.5700,53.8021,767.7341,1.7599,5.2663,5.6045,3.0647,6.5833,0.0008,0.0000,0.0000,54.4754,762.0659,2.1676,9.5161,5.5569,3.2190,7.2292,0.3123,0.0000,0.5124,4.0000,1.0000,3ff3
3.5800,118.5631,1608.3264,3.1956,0.0000,7.0226,10.8730,121.2323,0.1015,0.0000,0.0000,117.5996,1645.0853,2.9261,0.0000,4.5664,8.5012,104.6911,0.1906,0.0000,0.0000,8.0000,3.0000,1vjc
3.5800,64.9340,629.1570,4.0913,3.1591,9.0659,0.0000,0.0000,0.0000,0.0000,0.0000,50.4824,613.4577,2.3482,2.7411,5.8906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,3dx1
3.5900,73.4421,607.5911,3.3271,0.0000,4.5214,0.0000,0.0000,0.0000,0.0000,0.0000,74.1054,617.7152,3.9092,0.0000,4.4515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1nli
3.5900,50.0571,725.0021,3.1749,0.0000,7.4681,14.8690,76.3718,1.2369,0.0000,2.9241,72.7479,789.4755,4.0891,0.0000,8.2240,11.3556,79.3726,0.9514,0.0000,1.1816,4.0000,8.0000,2nn8
3.5900,96.5185,1292.7291,1.9312,0.0000,3.3886,10.4075,68.0060,0.0878,0.0000,0.3786,58.7833,1244.6893,2.0898,0.0000,5.5911,11.1846,68.3200,0.2759,0.0000,0.6368,4.0000,2.0000,2gsu
3.6000,76.8281,1393.0688,3.8236,2.1788,8.6027,19.3232,125.6758,1.2657,0.3725,2.5847,76.4462,1384.7230,3.8903,1.2869,7.8816,18.4437,125.2993,0.9568,0.6214,1.8240,5.0000,11.0000,2qpu
3.6000,113.1217,1527.1265,5.5577,7.1624,6.6444,20.3826,190.2258,1.0184,1.3982,1.5932,96.1549,1339.6807,3.6005,13.0405,5.6141,19.9191,197.9501,0.3905,1.1410,0.9053,8.0000,7.0000,3m3o
3.6000,43.8288,307.4848,0.3508,0.0000,0.5357,1.4573,0.3115,0.0000,0.0000,0.0000,35.1921,337.0966,0.3430,0.0000,0.7756,1.5995,0.2687,0.0037,0.0000,0.0000,2.0000,2.0000,1d7i
3.6000,48.9931,838.7812,0.9979,7.9232,2.2168,1.4110,16.7397,0.0000,0.4242,0.0000,52.9426,774.8209,1.0423,15.0843,1.4908,1.3240,16.7573,0.0000,0.4363,0.0000,1.0000,1.0000,2xdk
3.6000,61.3957,1036.5873,2.7132,2.2521,7.2479,33.8341,215.5036,1.5312,0.0000,2.8302,75.1419,1139.6359,2.9211,2.2186,6.5861,33.7441,181.5414,0.8558,0.0000,1.2181,9.0000,9.0000,3afk
3.6000,122.4014,2074.3562,3.3779,46.7966,6.3542,88.3049,564.3382,4.4258,10.6804,4.8531,158.3454,2264.4666,4.1411,54.2463,4.2856,61.4642,450.7504,1.3789,6.3713,2.2194,26.0000,6.0000,2wp1
3.6000,79.9268,1513.9888,4.5370,8.7323,10.0406,16.7571,108.2283,1.0888,0.0000,1.4146,77.9971,1537.1447,2.3620,7.0488,6.4773,16.4668,103.1706,0.9068,0.0000,1.5883,7.0000,0.0000,2fzk
3.6000,57.8594,753.9891,1.4297,3.7381,4.3889,8.6905,13.1128,0.7549,0.0000,2.0163,50.0710,747.1656,2.4057,3.1286,5.9786,8.0937,13.8253,0.4506,0.0000,1.6293,5.0000,1.0000,3b3x
3.6000,50.8567,683.1625,1.8873,36.5446,3.7528,5.7871,5.4580,0.0212,3.0176,0.0000,40.7572,683.3659,1.3092,32.7589,3.1214,6.4860,5.2264,0.0041,5.7807,0.0000,5.0000,2.0000,3g0i
3.6000,41.7268,655.1214,1.6672,2.5731,4.1221,4.4349,3.4605,0.0339,0.0000,0.0000,41.6887,619.5414,2.2565,3.0730,5.1680,1.8501,5.8352,0.0000,0.0000,0.0000,4.0000,2.0000,3jdw
3.6100,116.4891,1138.8529,3.6180,66.0074,1.7538,3.3427,33.8704,0.0223,0.0000,0.0000,106.9854,1131.6462,2.6714,43.0114,2.0267,2.5391,32.8360,0.5697,0.0000,0.0000,3.0000,2.0000,3sk2
3.6100,145.1756,2571.3638,6.7115,10.6951,12.2056,35.9282,234.9847,1.2281,2.0000,3.2633,151.6112,2539.2998,6.0495,11.0145,11.9557,33.9891,233.0890,2.2185,1.1853,3.3028,9.0000,14.0000,3jzj
3.6200,67.6918,494.9606,5.0986,0.0000,7.0698,0.0000,0.0000,0.0000,0.0000,0.0000,37.6160,425.1454,1.1641,0.0000,1.7892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1pb9
3.6400,66.4785,595.5068,1.0910,55.2951,1.6351,4.5433,16.6118,0.5381,0.5971,0.0000,63.8129,580.3370,0.6259,47.7209,0.8171,5.2326,16.2833,0.0075,0.6050,0.0000,2.0000,1.0000,1gyy
3.6400,78.1831,933.3472,1.9575,23.1285,3.2308,9.4036,35.1592,0.1102,0.0000,0.0000,69.8147,912.3334,2.9987,18.4791,5.0637,8.1459,33.1729,0.0227,0.0000,0.0000,4.0000,0.0000,2azr
3.6400,41.8362,493.8489,2.5687,0.0000,6.2410,0.0000,0.0000,0.0000,0.0000,0.0000,43.2731,471.9185,1.9981,0.0000,5.5201,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2rk8
3.6600,115.1997,1277.4884,3.5619,0.0000,7.3439,9.5445,111.8644,0.1863,0.0000,0.3202,94.5191,1252.0552,3.4820,0.0000,8.6599,13.9275,107.3755,0.2431,0.0000,0.0816,6.0000,2.0000,2qv7
3.6600,47.3763,739.9094,0.7650,42.4095,1.6938,3.8369,34.6525,0.0150,5.7572,0.0000,54.9062,722.8376,0.6035,42.0390,0.9145,2.8963,34.4149,0.0166,5.8133,0.0000,3.0000,2.0000,3buh
3.6600,64.8176,849.6240,2.7657,0.0000,6.8767,24.8572,91.9671,1.7750,0.0000,3.7767,54.2266,853.0847,2.1063,0.0000,5.5895,20.3565,92.1624,1.4728,0.0000,4.1585,8.0000,8.0000,3oy8
3.6800,72.4594,1181.0002,1.7455,16.5493,3.0918,2.4927,32.9111,0.2358,0.0000,0.0000,77.2511,1144.5547,2.2489,15.9308,3.7285,2.7797,32.4387,0.2371,0.0000,0.0000,3.0000,2.0000,3isj
3.6800,117.9919,1749.3204,3.0612,16.4092,4.7241,8.4140,72.9778,0.0000,0.0000,0.0000,104.3672,1600.8422,2.6949,0.0000,4.4145,17.6873,123.4297,0.0163,0.0000,0.0000,6.0000,3.0000,3ioc
3.6800,54.3478,700.6048,0.7522,2.5587,2.1610,0.0000,0.0000,0.0000,0.0000,0.0000,61.5699,693.2578,1.3685,6.0306,2.1090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1c3x
