pbindaff,6.6_1,7.6_1,8.6_1,16.6_1,6.7_1,7.7_1,8.7_1,16.7_1,6.8_1,7.8_1,8.8_1,16.8_1,6.16_1,7.16_1,8.16_1,16.16_1,6.15_1,7.15_1,8.15_1,16.15_1,6.9_1,7.9_1,8.9_1,16.9_1,6.17_1,7.17_1,8.17_1,16.17_1,6.35_1,7.35_1,8.35_1,16.35_1,6.53_1,7.53_1,8.53_1,16.53_1,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,6.6_2,7.6_2,8.6_2,16.6_2,6.7_2,7.7_2,8.7_2,16.7_2,6.8_2,7.8_2,8.8_2,16.8_2,6.16_2,7.16_2,8.16_2,16.16_2,6.15_2,7.15_2,8.15_2,16.15_2,6.9_2,7.9_2,8.9_2,16.9_2,6.17_2,7.17_2,8.17_2,16.17_2,6.35_2,7.35_2,8.35_2,16.35_2,6.53_2,7.53_2,8.53_2,16.53_2,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,flexibility,PDB
3.1300,1095.0000,274.0000,349.0000,0.0000,123.0000,32.0000,42.0000,0.0000,837.0000,215.0000,272.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0069,776.8940,2.4343,3.1672,5.3320,4.4940,17.4409,0.4087,0.0000,0.9791,1101.0000,278.0000,363.0000,0.0000,145.0000,36.0000,45.0000,0.0000,822.0000,209.0000,273.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.7735,752.4005,1.9243,7.2360,3.4748,4.4192,17.9730,0.0097,0.0000,0.0000,0.2000,1ax0
3.2000,860.0000,215.0000,273.0000,0.0000,0.0000,0.0000,0.0000,0.0000,820.0000,212.0000,260.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.3732,643.8323,2.4298,0.0000,5.5385,0.8634,3.0821,0.3184,0.0000,0.8061,850.0000,213.0000,272.0000,0.0000,0.0000,0.0000,0.0000,0.0000,814.0000,209.0000,267.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9894,621.3046,1.8534,0.0000,4.2360,1.4408,3.5003,0.0000,0.0000,0.0000,0.2222,1axz
7.1200,3305.0000,866.0000,1026.0000,32.0000,1104.0000,290.0000,347.0000,11.0000,888.0000,223.0000,264.0000,8.0000,234.0000,58.0000,66.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.1805,1604.4252,5.0733,13.9616,11.5395,13.0754,97.6356,0.4451,0.0000,0.2556,3372.0000,891.0000,1006.0000,35.0000,1133.0000,296.0000,344.0000,14.0000,885.0000,230.0000,272.0000,8.0000,223.0000,56.0000,64.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.1931,1633.1301,4.3263,23.1949,7.6693,14.4230,95.5912,0.1692,0.0000,0.0000,0.0588,1b05
6.7000,5549.0000,1438.0000,1683.0000,59.0000,1098.0000,280.0000,347.0000,11.0000,899.0000,230.0000,270.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,165.7849,2217.4839,8.1215,66.9940,12.2235,16.4990,182.9608,0.5217,0.0000,0.0000,5551.0000,1437.0000,1663.0000,59.0000,1096.0000,288.0000,339.0000,11.0000,884.0000,223.0000,258.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.9205,2254.8955,8.2071,61.6386,11.0836,16.5481,180.6561,0.2387,0.0000,0.0000,0.0571,1b0h
7.0300,4831.0000,1266.0000,1468.0000,50.0000,1084.0000,290.0000,343.0000,11.0000,880.0000,221.0000,257.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.4920,2025.0127,5.0867,46.0174,11.4196,15.9409,154.6568,0.3281,1.5560,0.2219,4812.0000,1255.0000,1480.0000,49.0000,1099.0000,282.0000,329.0000,13.0000,879.0000,226.0000,262.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.9363,1998.9673,4.5701,33.3308,8.4077,19.4940,152.4805,0.3386,1.8783,0.3919,0.0541,1b1h
4.5400,3751.0000,974.0000,1138.0000,38.0000,1324.0000,351.0000,408.0000,13.0000,902.0000,227.0000,267.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.6959,1760.4934,4.5757,25.8760,11.2349,16.6893,121.5089,0.5087,0.0000,0.7468,3841.0000,999.0000,1151.0000,38.0000,1348.0000,358.0000,414.0000,15.0000,890.0000,230.0000,264.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.7960,1771.5613,5.0044,32.9580,9.7852,19.5433,117.2460,0.1214,0.4164,0.0000,0.0526,1b2h
7.1000,3754.0000,976.0000,1161.0000,35.0000,1102.0000,286.0000,347.0000,11.0000,894.0000,221.0000,267.0000,8.0000,236.0000,61.0000,65.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.4157,1757.5221,5.2378,22.2615,11.9361,12.1020,124.3798,0.4946,0.0000,0.3350,3834.0000,1011.0000,1154.0000,39.0000,1129.0000,295.0000,348.0000,13.0000,892.0000,231.0000,276.0000,8.0000,215.0000,53.0000,68.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.2085,1785.3032,4.8735,29.7582,8.0308,14.7900,120.0918,0.0753,0.4661,0.0000,0.0541,1b32
6.6000,1947.0000,490.0000,511.0000,0.0000,1018.0000,258.0000,259.0000,0.0000,2501.0000,616.0000,688.0000,0.0000,0.0000,0.0000,0.0000,0.0000,601.0000,149.0000,171.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.0451,1928.0802,4.3352,0.0000,7.6905,16.7498,120.0703,0.1984,0.0000,0.0978,2024.0000,502.0000,516.0000,0.0000,916.0000,237.0000,233.0000,0.0000,2614.0000,643.0000,705.0000,0.0000,0.0000,0.0000,0.0000,0.0000,602.0000,151.0000,169.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8816,1913.9995,4.1768,0.0000,7.5598,9.5164,127.2811,0.6637,0.0000,0.0000,0.0952,1b38
6.8900,3989.0000,1034.0000,1231.0000,40.0000,1545.0000,400.0000,473.0000,17.0000,887.0000,228.0000,269.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,141.5526,1907.9910,5.7747,19.6648,12.6676,14.7969,138.1032,0.5081,0.0000,0.3850,4011.0000,1065.0000,1226.0000,41.0000,1562.0000,404.0000,482.0000,16.0000,879.0000,235.0000,272.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.2559,1896.1443,6.1034,27.2664,9.0437,16.9091,135.0300,0.1461,0.3195,0.0000,0.0571,1b3f
6.7000,3957.0000,1039.0000,1210.0000,40.0000,1107.0000,288.0000,344.0000,11.0000,875.0000,227.0000,262.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.8362,1712.7244,4.7993,34.4382,11.0517,15.8722,121.8820,0.4347,0.0000,0.4721,3975.0000,1045.0000,1209.0000,40.0000,1107.0000,297.0000,343.0000,12.0000,873.0000,235.0000,271.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.9258,1711.2997,5.7097,40.8666,7.7684,22.0817,113.5516,0.2101,0.3985,0.0000,0.0571,1b3g
6.2100,4610.0000,1215.0000,1403.0000,45.0000,1104.0000,291.0000,349.0000,11.0000,886.0000,225.0000,263.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.4903,1953.5898,5.4383,37.7259,12.2424,15.5535,150.0621,0.3551,0.0000,0.3097,4585.0000,1206.0000,1425.0000,46.0000,1095.0000,287.0000,341.0000,11.0000,862.0000,222.0000,262.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.1637,1988.7985,4.9060,42.2452,7.8104,14.6191,146.4073,0.2670,0.0000,0.0000,0.0571,1b3h
5.8900,3011.0000,782.0000,933.0000,29.0000,1081.0000,284.0000,332.0000,11.0000,869.0000,220.0000,256.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.8939,1433.2598,4.9876,14.7974,11.5777,10.7557,89.8566,0.1508,0.0000,0.1561,2977.0000,794.0000,919.0000,28.0000,1087.0000,284.0000,329.0000,11.0000,888.0000,222.0000,260.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.2943,1499.5857,2.8683,16.8009,7.2711,14.5102,65.6678,0.2405,0.0000,0.4017,0.0645,1b3l
7.2800,4644.0000,1222.0000,1423.0000,48.0000,1111.0000,284.0000,350.0000,11.0000,894.0000,228.0000,272.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.2694,1984.6642,5.5419,44.3880,11.6070,14.8069,143.8501,0.4383,0.0000,0.3648,4640.0000,1215.0000,1442.0000,47.0000,1113.0000,288.0000,339.0000,13.0000,890.0000,223.0000,271.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.4572,1959.7626,6.2464,36.0636,8.9728,19.1821,150.5525,0.1694,0.2963,0.0000,0.0571,1b40
5.2800,3760.0000,974.0000,1168.0000,37.0000,1137.0000,287.0000,341.0000,11.0000,904.0000,227.0000,274.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.7458,1692.3735,5.3453,26.0481,10.2817,17.0813,101.5558,0.3827,0.0000,0.7751,3744.0000,982.0000,1162.0000,34.0000,1119.0000,284.0000,328.0000,10.0000,906.0000,230.0000,270.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.9872,1706.9680,3.6883,33.4680,6.7425,14.0881,111.8755,1.4105,0.4214,0.0000,0.0690,1b46
5.4600,3543.0000,909.0000,1080.0000,34.0000,1335.0000,352.0000,414.0000,14.0000,884.0000,227.0000,264.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.8858,1663.5443,4.8123,20.3447,11.8697,14.6388,105.7672,0.3553,0.0000,0.2629,3614.0000,947.0000,1077.0000,37.0000,1350.0000,348.0000,406.0000,14.0000,876.0000,232.0000,272.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.6527,1688.3147,5.0345,26.3804,9.1912,14.9364,109.7490,0.0810,0.4606,0.0000,0.0556,1b4h
5.2300,3555.0000,915.0000,1096.0000,35.0000,1107.0000,289.0000,346.0000,11.0000,1351.0000,342.0000,398.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.5543,1760.9034,5.3243,20.1463,12.6334,16.0409,117.7344,0.4108,0.0000,0.3261,3619.0000,957.0000,1081.0000,37.0000,1130.0000,295.0000,344.0000,13.0000,1322.0000,342.0000,401.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.8394,1767.0771,4.8170,27.9573,8.2727,16.7023,122.3540,0.1364,0.4284,0.0000,0.0571,1b4z
7.3700,3262.0000,844.0000,1009.0000,32.0000,1087.0000,285.0000,341.0000,11.0000,1107.0000,283.0000,326.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.0230,1612.2164,4.3602,13.6375,10.9329,14.3642,95.0816,0.2774,0.0000,1.0156,3301.0000,886.0000,1029.0000,33.0000,1080.0000,290.0000,349.0000,11.0000,1105.0000,293.0000,332.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.7768,1587.3956,6.2115,20.9846,10.8673,18.3501,90.6836,0.7396,0.0000,0.9387,0.0588,1b51
7.1200,3489.0000,902.0000,1062.0000,34.0000,1084.0000,285.0000,346.0000,11.0000,1079.0000,276.0000,329.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.8951,1639.0016,4.8425,19.4733,11.8290,14.6481,113.2206,0.4603,0.0000,0.4885,3529.0000,923.0000,1079.0000,37.0000,1113.0000,294.0000,341.0000,12.0000,1092.0000,280.0000,332.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.2308,1667.8431,5.4239,26.2906,10.1104,15.8075,106.7281,0.2424,0.0422,0.5687,0.0588,1b52
7.4000,674.0000,205.0000,202.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2093.0000,607.0000,580.0000,0.0000,0.0000,0.0000,0.0000,0.0000,477.0000,138.0000,128.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.3416,1191.9106,3.5836,0.0000,8.4698,30.0977,133.4529,1.5740,0.0000,1.6131,650.0000,201.0000,188.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1933.0000,571.0000,541.0000,0.0000,0.0000,0.0000,0.0000,0.0000,421.0000,126.0000,120.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.3875,1122.3077,4.5268,0.0000,9.3660,26.8478,137.2709,1.2709,0.0000,1.5919,0.1000,1b55
6.5900,4561.0000,1194.0000,1385.0000,47.0000,1083.0000,287.0000,345.0000,11.0000,1092.0000,283.0000,328.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.4087,2002.0740,4.8590,43.1561,11.6489,12.4819,152.2158,0.4375,0.0000,0.3290,4553.0000,1191.0000,1388.0000,47.0000,1098.0000,289.0000,340.0000,12.0000,1075.0000,283.0000,334.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.2661,1994.6335,4.9370,38.4483,8.0379,21.9902,152.9895,0.3976,0.4780,0.0000,0.0556,1b58
6.0100,3284.0000,860.0000,1029.0000,32.0000,1311.0000,353.0000,414.0000,13.0000,891.0000,225.0000,266.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.9491,1631.8815,5.5275,15.0504,11.3246,13.3626,108.5628,0.4919,0.0000,0.9896,3397.0000,890.0000,1017.0000,35.0000,1345.0000,355.0000,414.0000,15.0000,885.0000,235.0000,267.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.6448,1656.0197,5.0655,23.3122,9.0079,13.9007,95.5743,0.1298,0.0000,0.0000,0.0588,1b5h
7.0500,3522.0000,914.0000,1077.0000,34.0000,1316.0000,345.0000,402.0000,14.0000,1114.0000,293.0000,335.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6715,1731.1344,5.2302,20.5680,12.1172,13.7877,125.4516,0.5809,0.0000,0.4599,3579.0000,946.0000,1079.0000,37.0000,1350.0000,354.0000,415.0000,16.0000,1088.0000,285.0000,336.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.0572,1744.6917,4.0648,27.0478,8.2021,17.1648,123.0280,0.1594,0.4514,0.0000,0.0571,1b5i
7.4300,3769.0000,967.0000,1152.0000,38.0000,1324.0000,350.0000,419.0000,13.0000,1123.0000,283.0000,340.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.3201,1819.8751,5.1876,27.1928,12.9126,13.3067,134.2192,0.4404,0.0000,0.3193,3760.0000,978.0000,1154.0000,36.0000,1316.0000,350.0000,408.0000,14.0000,1117.0000,289.0000,336.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.1761,1862.4988,4.9674,23.3013,9.9359,12.5000,133.1744,0.0546,0.0000,0.0000,0.0541,1b5j
7.8200,3780.0000,981.0000,1158.0000,38.0000,1107.0000,294.0000,347.0000,11.0000,892.0000,223.0000,264.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.8540,1682.9830,4.9236,30.5223,11.7406,14.1545,111.0852,0.3855,0.0000,0.3259,3837.0000,1011.0000,1148.0000,39.0000,1130.0000,299.0000,346.0000,12.0000,880.0000,238.0000,270.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.3867,1699.7351,4.8847,35.0217,8.7655,15.2687,107.2204,0.2096,0.3582,0.0000,0.0571,1b6h
7.9200,5687.0000,1562.0000,1687.0000,1.0000,1177.0000,327.0000,353.0000,1.0000,1306.0000,360.0000,404.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,141.5244,2499.9551,5.0028,50.4562,9.0704,37.6751,292.5616,0.8625,5.9414,0.0622,5697.0000,1581.0000,1695.0000,3.0000,1258.0000,356.0000,382.0000,0.0000,1353.0000,373.0000,415.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.7655,2535.0500,4.9070,54.4717,6.2657,36.2920,288.8702,1.6377,4.8717,0.0000,0.0690,1b6j
8.7400,6016.0000,1664.0000,1757.0000,0.0000,864.0000,237.0000,255.0000,0.0000,1099.0000,302.0000,343.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,133.3848,2425.0266,3.0575,65.3389,5.8110,34.7763,269.5673,1.0155,6.6229,0.6657,6019.0000,1687.0000,1782.0000,0.0000,859.0000,241.0000,258.0000,0.0000,1093.0000,312.0000,342.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.5216,2418.7622,3.1866,64.5642,5.1544,39.5383,250.4440,1.6703,15.1804,0.0000,0.0714,1b6k
8.3000,4866.0000,1368.0000,1463.0000,0.0000,887.0000,249.0000,271.0000,0.0000,1050.0000,284.0000,316.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.0030,2084.5344,2.5601,45.9346,5.4051,16.1463,179.8834,1.3497,1.6276,0.2792,4838.0000,1353.0000,1463.0000,0.0000,901.0000,256.0000,273.0000,0.0000,1052.0000,298.0000,315.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.6841,2077.8774,3.3690,46.0862,4.0026,17.0259,169.5663,1.9524,0.5268,0.7276,0.1176,1b6l
