pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
2.9600,1463.0000,434.0000,411.0000,12.0000,0.0000,0.0000,0.0000,0.0000,829.0000,251.0000,229.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.5940,777.5836,2.3824,28.4666,3.0258,0.6194,5.8666,0.0000,0.0000,0.0000,0.3333,1ykp
2.9600,822.0000,242.0000,211.0000,19.0000,181.0000,52.0000,46.0000,4.0000,411.0000,122.0000,117.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.4080,469.3427,0.8542,6.8973,1.6165,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,2br6
3.0000,1359.0000,417.0000,416.0000,14.0000,0.0000,0.0000,0.0000,0.0000,1581.0000,500.0000,492.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.3361,1013.4822,7.5768,2.1778,10.4172,8.3302,14.3975,1.9681,0.0000,2.2404,0.1333,1ecq
3.0000,1009.0000,312.0000,369.0000,8.0000,401.0000,125.0000,148.0000,3.0000,448.0000,124.0000,150.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0798,641.0778,1.3229,1.3909,3.5027,5.2689,2.9695,0.2068,0.0000,0.6253,0.1667,1hqg
3.0000,964.0000,235.0000,353.0000,0.0000,0.0000,0.0000,0.0000,0.0000,826.0000,200.0000,301.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.6850,703.4084,2.0108,0.0000,4.6953,10.2595,50.4582,0.4469,0.0000,0.5072,0.1429,1ux7
3.0000,825.0000,178.0000,230.0000,0.0000,0.0000,0.0000,0.0000,0.0000,718.0000,152.0000,201.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.1986,588.8026,1.9007,0.0000,4.7572,2.7730,7.3522,0.0000,0.0000,0.0000,0.1818,1ws4
3.0100,1213.0000,329.0000,388.0000,44.0000,198.0000,54.0000,58.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.7878,521.4885,0.9095,6.9870,2.2533,0.9072,4.3031,0.0000,0.0000,0.0000,0.2857,1utm
3.0300,815.0000,176.0000,226.0000,0.0000,0.0000,0.0000,0.0000,0.0000,735.0000,161.0000,207.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.3141,572.4048,2.1361,0.0000,5.2262,1.7417,7.7887,0.0203,0.0000,0.2034,0.1818,1ws5
3.0500,879.0000,233.0000,283.0000,5.0000,0.0000,0.0000,0.0000,0.0000,1431.0000,381.0000,465.0000,9.0000,0.0000,0.0000,0.0000,0.0000,184.0000,47.0000,57.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.9418,880.4575,4.2132,0.0000,9.2745,5.5064,23.8311,1.2374,0.0000,1.9559,0.1250,1uj5
3.0500,856.0000,231.0000,281.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1354.0000,377.0000,452.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.0000,46.0000,53.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.2680,787.3841,5.6364,0.0000,12.0290,1.5570,27.7917,0.3791,0.0000,0.8796,0.1176,1uj6
3.0800,1276.0000,286.0000,324.0000,13.0000,255.0000,60.0000,56.0000,3.0000,494.0000,118.0000,127.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.4174,588.7453,4.4322,19.8318,6.4518,0.9719,0.4519,0.0000,0.0000,0.0000,0.4000,1y1z
3.1000,1999.0000,543.0000,591.0000,34.0000,443.0000,122.0000,130.0000,7.0000,1329.0000,350.0000,378.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.7519,1354.3915,2.8173,6.7864,5.7149,7.8907,33.5393,0.0019,0.0000,0.0000,0.2222,1af2
3.1000,1143.0000,351.0000,352.0000,10.0000,236.0000,70.0000,73.0000,1.0000,1585.0000,480.0000,495.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8490,1026.7629,8.3643,0.0000,13.8904,6.6648,15.6840,0.1821,0.0000,0.7978,0.1429,1ec9
3.1000,1196.0000,295.0000,356.0000,2.0000,905.0000,224.0000,258.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3333,714.3561,0.9989,0.0000,1.8328,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1pu7
3.1000,1244.0000,309.0000,366.0000,3.0000,928.0000,231.0000,270.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.3824,726.3004,0.8560,0.0000,2.4768,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1pu8
3.1300,1094.0000,274.0000,350.0000,0.0000,123.0000,32.0000,41.0000,0.0000,837.0000,215.0000,271.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.7961,775.6368,2.4102,3.1624,5.3084,4.4954,17.4411,0.4089,0.0000,0.9793,0.1818,1ax0
3.1500,1378.0000,381.0000,390.0000,0.0000,916.0000,232.0000,247.0000,0.0000,924.0000,246.0000,265.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.8620,913.3282,4.3206,0.0000,7.8487,2.3062,3.4297,0.5919,0.0000,1.0000,0.2500,1e6q
3.1800,3818.0000,1019.0000,1104.0000,35.0000,710.0000,202.0000,213.0000,8.0000,3154.0000,824.0000,887.0000,28.0000,0.0000,0.0000,0.0000,0.0000,213.0000,57.0000,60.0000,1.0000,182.0000,47.0000,53.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.7570,2318.9368,8.4752,15.6444,15.8474,36.7986,273.7192,1.5498,0.0000,2.3877,0.0645,1ro7
3.2000,860.0000,215.0000,274.0000,0.0000,0.0000,0.0000,0.0000,0.0000,819.0000,212.0000,260.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.4536,646.0132,2.4369,0.0000,5.5458,0.8227,3.0778,0.3456,0.0000,0.8398,0.2222,1axz
3.2100,633.0000,176.0000,182.0000,3.0000,0.0000,0.0000,0.0000,0.0000,1155.0000,329.0000,339.0000,5.0000,0.0000,0.0000,0.0000,0.0000,178.0000,50.0000,49.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.3206,625.7119,3.7808,0.0000,8.4784,0.3190,10.0412,0.0000,0.0000,0.0000,0.1667,6tim
3.2200,2314.0000,679.0000,689.0000,4.0000,1076.0000,296.0000,315.0000,2.0000,477.0000,138.0000,138.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.1182,1281.4329,3.2361,17.7444,4.9977,3.2422,52.2066,0.0000,0.0000,0.0000,0.1818,1br6
3.2200,1336.0000,338.0000,346.0000,0.0000,434.0000,107.0000,121.0000,1.0000,1105.0000,274.0000,276.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.0351,785.3989,3.1755,0.0000,8.2944,0.4152,5.2347,0.2417,0.0000,0.7023,0.2222,1e6s
3.2200,160.0000,57.0000,63.0000,0.0000,0.0000,0.0000,0.0000,0.0000,478.0000,170.0000,192.0000,0.0000,158.0000,55.0000,62.0000,0.0000,160.0000,60.0000,65.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.0655,339.3052,0.3869,0.0000,0.7557,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,1ew9
3.2200,4714.0000,1216.0000,1235.0000,28.0000,198.0000,52.0000,51.0000,2.0000,3364.0000,864.0000,876.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.9122,2282.2473,5.0286,4.6751,9.7050,32.2182,213.2768,1.4496,1.4325,4.0193,0.0588,1k1y
3.2200,1977.0000,561.0000,538.0000,21.0000,0.0000,0.0000,0.0000,0.0000,458.0000,115.0000,121.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.0798,697.8561,2.1479,39.5511,4.9410,1.1452,13.3324,0.0000,1.4649,0.0000,0.2500,1tog
3.2300,1706.0000,505.0000,610.0000,36.0000,0.0000,0.0000,0.0000,0.0000,1046.0000,320.0000,360.0000,26.0000,176.0000,50.0000,61.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.3724,922.6803,2.5663,10.4605,6.1689,1.9795,22.5201,0.2133,0.0000,0.6340,0.1429,1px4
3.2500,1156.0000,339.0000,400.0000,37.0000,366.0000,110.0000,119.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.1379,610.4197,2.4184,4.2744,4.5428,0.2833,2.6998,0.0000,0.0000,0.0000,0.4000,1v2j
3.2600,734.0000,179.0000,183.0000,9.0000,0.0000,0.0000,0.0000,0.0000,500.0000,125.0000,114.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1483.0000,348.0000,371.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.6689,769.9866,1.4663,34.1618,1.8650,2.2561,2.8331,0.2624,5.2460,0.0000,0.2500,5yas
3.3100,2750.0000,632.0000,724.0000,2.0000,797.0000,204.0000,230.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.6909,1166.1254,1.0446,48.4354,1.3218,8.5171,67.6310,0.1645,7.0808,0.3371,0.1429,1pzp
3.3200,2365.0000,665.0000,720.0000,22.0000,651.0000,192.0000,219.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,363.0000,86.0000,103.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.9349,1069.5219,1.9125,51.7008,1.9162,16.7772,83.5436,0.4218,13.1874,0.0000,0.1667,1pzo
3.3300,1342.0000,390.0000,331.0000,25.0000,657.0000,180.0000,162.0000,11.0000,2324.0000,630.0000,579.0000,43.0000,0.0000,0.0000,0.0000,0.0000,523.0000,138.0000,134.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0366,1426.0229,2.1514,0.0000,4.7561,31.2227,192.6665,1.5206,0.0000,1.6588,0.0952,1jlr
3.3700,1231.0000,335.0000,409.0000,35.0000,175.0000,51.0000,62.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.0000,44.0000,57.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.3333,595.9219,1.0169,4.3742,2.3591,0.5895,2.0376,0.0000,0.0000,0.0000,0.4000,1tnh
3.3700,1137.0000,327.0000,396.0000,38.0000,365.0000,105.0000,121.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.2940,593.0428,1.7625,6.7004,3.6812,0.2693,2.7155,0.0000,0.0000,0.0000,0.4000,1v2u
3.3800,1719.0000,661.0000,588.0000,2.0000,361.0000,129.0000,122.0000,0.0000,1539.0000,514.0000,460.0000,7.0000,0.0000,0.0000,0.0000,0.0000,389.0000,127.0000,116.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.3253,1282.7899,3.9827,0.3173,8.4397,17.7065,79.8803,0.9533,0.0000,0.3602,0.1429,2fzg
3.4000,2008.0000,599.0000,674.0000,22.0000,1211.0000,341.0000,382.0000,14.0000,2416.0000,786.0000,854.0000,37.0000,0.0000,0.0000,0.0000,0.0000,605.0000,198.0000,222.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,156.4411,2105.7373,6.8353,0.0000,13.0605,12.5184,126.9198,0.3302,0.0000,0.0000,0.0952,1bxr
3.4000,4003.0000,893.0000,892.0000,39.0000,0.0000,0.0000,0.0000,0.0000,650.0000,147.0000,161.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.6474,1481.6523,1.0605,67.0971,0.9225,14.8528,62.9512,0.2686,17.9451,0.0000,0.0588,1ikt
3.4000,1386.0000,375.0000,399.0000,16.0000,158.0000,42.0000,46.0000,2.0000,537.0000,143.0000,159.0000,6.0000,150.0000,40.0000,42.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.3510,740.9816,1.0611,8.4337,2.1845,4.5573,18.4786,0.1294,0.0000,0.0000,0.2000,1jt1
3.4000,1351.0000,336.0000,364.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.6288,467.2811,0.3276,54.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1l83
3.4000,2041.0000,538.0000,544.0000,25.0000,920.0000,266.0000,275.0000,12.0000,2508.0000,685.0000,727.0000,26.0000,0.0000,0.0000,0.0000,0.0000,558.0000,159.0000,167.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.8050,1912.4686,8.0016,0.0000,16.3792,18.7857,153.4417,0.2804,0.0000,0.0000,0.1000,1m83
3.4000,1382.0000,406.0000,383.0000,9.0000,240.0000,65.0000,64.0000,3.0000,919.0000,262.0000,256.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0382,748.8970,3.6439,6.8032,6.8407,0.7980,2.9979,0.0000,0.0000,0.0000,0.2857,1uz4
3.4000,1359.0000,360.0000,356.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.9481,434.8244,0.3664,61.5060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,220l
3.4200,1999.0000,637.0000,625.0000,11.0000,191.0000,61.0000,61.0000,1.0000,1403.0000,459.0000,444.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7619,1062.4524,3.7128,9.1320,9.0447,11.0773,58.7188,0.5751,0.0000,1.0000,0.1176,2sim
3.4600,1202.0000,345.0000,410.0000,13.0000,202.0000,59.0000,71.0000,2.0000,1606.0000,462.0000,572.0000,15.0000,0.0000,0.0000,0.0000,0.0000,201.0000,59.0000,73.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6333,1185.7324,3.6315,0.0000,8.8264,5.6037,27.6465,0.2337,0.0000,0.7962,0.1667,1moq
3.4900,1267.0000,339.0000,420.0000,33.0000,376.0000,106.0000,125.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0705,602.7446,1.6868,5.9777,3.3169,0.7634,2.1713,0.0000,0.0000,0.0000,0.4000,1c5o
3.4900,1473.0000,364.0000,465.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1338.0000,340.0000,431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.3210,978.9535,2.5516,0.0000,5.6909,10.3236,70.9433,1.0210,0.0000,2.2317,0.1111,1gzc
3.4900,1258.0000,352.0000,419.0000,38.0000,182.0000,50.0000,57.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3298,567.1124,0.7806,4.9798,1.4588,0.3109,1.1671,0.0000,0.0000,0.0000,0.4000,1utn
3.5200,3010.0000,683.0000,911.0000,87.0000,199.0000,47.0000,60.0000,6.0000,1015.0000,244.0000,329.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.3781,1349.6306,2.5780,61.1873,3.4907,60.6905,500.3097,3.5476,10.4849,9.6746,0.0328,1imx
3.5400,1612.0000,390.0000,451.0000,29.0000,908.0000,212.0000,249.0000,17.0000,1850.0000,502.0000,551.0000,33.0000,0.0000,0.0000,0.0000,0.0000,434.0000,120.0000,131.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.1591,1593.3088,5.1068,0.0000,9.0557,12.9931,121.4402,0.0953,0.0000,0.0000,0.0952,1vjd
3.5500,2684.0000,790.0000,937.0000,76.0000,647.0000,186.0000,218.0000,21.0000,546.0000,172.0000,193.0000,19.0000,96.0000,31.0000,35.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.2800,1405.9364,3.5444,36.6045,5.1319,15.7773,132.4231,0.3294,0.0000,0.0000,0.0800,1v2r
3.5500,1883.0000,629.0000,651.0000,2.0000,159.0000,52.0000,52.0000,0.0000,1467.0000,497.0000,517.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.2912,1102.0548,3.2827,1.2453,7.4178,9.2736,60.6983,0.6991,0.0000,1.4782,0.1176,2qwc
3.5700,3120.0000,942.0000,1043.0000,58.0000,197.0000,62.0000,71.0000,4.0000,396.0000,119.0000,128.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.2843,1168.7062,1.5596,51.5863,2.7669,6.9205,52.3149,0.0817,1.1676,0.0000,0.1333,1h46
3.5800,1630.0000,391.0000,455.0000,29.0000,923.0000,220.0000,249.0000,17.0000,1833.0000,494.0000,549.0000,30.0000,0.0000,0.0000,0.0000,0.0000,432.0000,116.0000,131.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.8967,1609.7555,3.3705,0.0000,7.1435,10.8851,120.0559,0.0929,0.0000,0.0000,0.0952,1vjc
3.5900,1006.0000,248.0000,278.0000,10.0000,1015.0000,251.0000,271.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.4340,607.0064,3.3210,0.0000,4.5162,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1nli
3.5900,1815.0000,517.0000,514.0000,3.0000,990.0000,269.0000,256.0000,0.0000,1160.0000,358.0000,366.0000,6.0000,0.0000,0.0000,0.0000,0.0000,172.0000,57.0000,58.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.5233,1292.4813,1.9554,0.0000,3.3498,10.3185,67.9621,0.1224,0.0000,0.3763,0.1667,2gsu
3.6000,540.0000,123.0000,125.0000,0.0000,0.0000,0.0000,0.0000,0.0000,189.0000,43.0000,42.0000,0.0000,386.0000,86.0000,93.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.4421,338.0473,0.3298,0.0000,0.7427,1.5833,0.2611,0.0107,0.0000,0.0000,0.2500,1d7i
