pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
9.0000,91.9408,1183.2177,2.0212,63.2615,1.9818,6.0869,33.7459,0.0320,1.0000,0.0000,0.1333,1y0l
3.0800,72.4174,588.7453,4.4322,19.8318,6.4518,0.9719,0.4519,0.0000,0.0000,0.0000,0.4000,1y1z
5.3200,68.2663,515.3992,5.4955,17.1176,7.2605,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,1y20
4.9200,69.2106,990.8959,0.9023,42.9931,1.3445,9.7700,120.8423,0.0133,0.0000,0.0000,0.1250,1y2f
4.0800,65.5622,838.6028,0.7588,50.3713,0.5019,5.2838,113.8766,0.2545,4.3891,0.0000,0.2000,1y2g
7.4000,112.8170,1467.1656,3.0847,62.1075,5.6057,22.0051,151.6992,0.3277,2.0367,0.0000,0.0556,1y3g
5.5500,96.3546,1409.0901,5.8498,6.9960,11.4429,12.8969,85.9768,0.1709,0.0000,0.0666,0.1333,1y3n
4.8200,136.0061,2531.0244,8.2442,6.4725,14.3308,34.0120,281.4595,0.9533,0.0000,1.3375,0.0645,1y3p
10.1100,121.5109,1397.7795,3.4689,4.3229,6.3456,8.3937,55.2171,0.5386,0.0000,0.0000,0.1667,1y6r
6.1700,107.5423,1577.9264,2.6781,39.2779,3.2487,15.2550,136.4020,0.4784,11.8644,0.4915,0.1538,1yc1
6.5500,75.2386,1221.4100,2.0744,33.2429,3.0431,10.0952,59.3791,0.4067,2.9128,0.7239,0.1818,1yc4
6.5500,54.0412,768.8629,2.4405,3.0885,5.3626,3.4344,17.9106,0.0950,0.0000,0.0000,0.2500,1yda
8.2400,64.6655,809.7256,2.2047,0.0000,3.1626,3.0869,17.3660,0.0488,0.0000,0.0000,0.2500,1ydb
7.0700,54.9288,753.3796,1.3011,0.0000,2.7257,1.9306,16.9735,0.4451,0.0000,0.0000,0.2500,1ydd
5.8900,85.7619,1050.9275,3.3772,17.0533,7.9945,15.2094,103.2682,0.0277,1.0000,0.0000,0.0588,1ydk
5.5200,64.2446,1271.7018,1.2851,32.9263,0.7013,5.6747,49.6778,0.5672,0.0000,0.0000,0.2857,1ydr
5.9200,75.0203,1160.4579,2.0406,32.6977,3.2193,6.0359,38.7807,0.3190,0.0000,0.0000,0.1538,1yds
7.4600,122.8585,1445.8381,2.7860,56.7769,4.4864,10.4465,69.7340,0.2168,0.0000,0.0000,0.1000,1yei
7.4600,129.0689,1565.4956,2.4088,64.0378,3.4180,6.0788,80.4617,0.2319,0.7229,0.0000,0.0714,1yej
4.3500,78.4836,1058.5574,2.6857,0.0000,7.1690,5.3287,71.7495,0.1218,0.0000,0.4263,0.1667,1yfz
5.0000,87.4312,1510.7942,4.1462,0.0000,9.6406,11.7657,130.6487,0.3263,0.0000,0.7038,0.0952,1yid
2.9600,62.5940,777.5836,2.3824,28.4666,3.0258,0.6194,5.8666,0.0000,0.0000,0.0000,0.3333,1ykp
8.1400,127.7344,1732.4540,2.2994,86.3487,2.5693,17.3639,198.0158,0.3492,23.6989,0.0000,0.1667,1yqj
7.6200,105.0054,1364.1771,2.7016,36.8758,5.3376,10.2162,82.4908,0.1974,0.0000,0.0000,0.1429,1yqy
6.4000,51.0282,767.7057,0.9832,31.0476,1.3132,1.4579,17.8876,0.0000,0.0000,0.0000,0.5000,1yvm
8.4000,104.3772,2089.6792,3.0297,67.4171,3.8552,21.6594,192.0188,0.6068,2.1226,0.0000,0.0800,1z1h
9.2200,134.9803,2172.0347,3.8915,62.9920,6.5273,21.2192,214.1460,0.9545,1.4176,0.3123,0.0800,1z1r
3.9400,85.6171,1352.0726,3.8249,0.0000,9.3608,7.1171,74.8886,0.6611,0.0000,1.3022,0.1111,1z3t
4.1100,78.6450,1329.8297,3.6940,0.0000,10.2144,8.6783,79.1852,0.8990,0.0000,1.5154,0.1111,1z3v
4.5200,102.1906,1111.6505,3.7471,0.0000,7.7285,4.6267,27.7749,0.2974,0.0000,0.6343,0.1667,1z4n
4.5200,101.6340,1115.1150,4.3270,0.0000,8.6678,3.6586,27.5765,0.5323,0.0000,0.8484,0.1667,1z4o
9.7200,158.9007,1899.0682,2.3105,30.7771,2.0323,15.0823,180.5466,0.9261,1.6433,0.0000,0.1053,1z6e
4.3400,80.3180,862.5740,2.0310,0.0000,4.3564,6.4161,76.9320,0.1490,0.0000,0.0000,0.1667,1z6s
9.1800,137.0511,1702.0641,2.3131,68.5674,3.0024,22.3502,146.5414,2.1695,8.6645,1.0680,0.0952,1z71
4.3000,112.2246,1895.0056,3.0423,54.5244,2.9083,10.3644,122.6606,1.5509,1.1582,2.1544,0.1250,1z95
5.6400,63.7156,931.8058,1.5737,31.0023,2.2411,12.9447,38.6833,0.2226,1.5869,0.5285,0.1333,1z9g
5.7400,61.4832,981.3295,2.0056,32.3423,2.6099,9.6775,34.8217,0.2601,2.2190,0.0000,0.1333,1zdp
5.3400,125.7497,1627.9272,2.1199,45.0649,1.9218,18.2239,158.7765,0.3771,1.0121,0.6328,0.1250,1zgi
6.5200,65.7015,1647.1774,0.6580,101.1064,0.7748,6.5916,35.1490,0.0112,13.9684,0.0000,0.1111,1zhy
6.2500,47.4348,1330.3649,0.9123,52.5554,1.7946,7.8788,45.8128,0.1314,12.1058,0.0000,0.1818,1zky
7.1500,53.2299,927.3493,0.8823,33.1592,0.0000,0.1843,5.9352,0.0000,0.0000,0.0000,0.4000,1zog
7.0000,68.2768,950.1655,1.3883,37.2610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1zoh
8.7700,111.2066,2292.4390,2.2858,46.0005,2.5080,65.5234,328.6251,1.0879,22.4259,1.3136,0.0541,1zp8
8.4000,140.0612,2359.0154,3.6969,49.4899,5.0250,47.4322,353.9822,0.6835,18.3725,0.0000,0.0444,1zpa
9.9200,146.5591,2522.0491,3.6695,99.9706,4.9149,54.5957,394.4199,1.3425,18.7328,0.0000,0.0417,1zsf
9.8200,131.5051,2492.3137,3.0060,72.1283,4.6061,54.6534,374.4200,0.8814,18.0942,0.3799,0.0417,1zsr
3.4000,33.8884,435.4489,0.3730,61.3811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,220l
1.0100,53.7644,576.1235,2.2362,1.2882,4.9136,1.2621,5.1053,0.0039,0.0000,0.0000,0.2222,2a31
4.5200,65.6453,842.4028,0.5037,16.0883,0.8665,2.9623,26.1782,0.0012,0.0000,0.0000,0.2222,2a4m
3.9300,58.4982,1160.5079,1.1008,9.8329,2.2011,4.3937,42.8539,0.2681,0.0000,0.3969,0.2222,2a5b
4.6200,67.6758,1090.7745,2.3855,6.7630,4.2330,9.3846,40.5714,0.7520,0.0000,0.9987,0.2500,2a5c
3.6900,63.9160,1069.3943,1.8132,9.0028,2.5505,3.7032,42.6876,0.0007,0.0000,0.0000,0.2222,2a8g
2.2200,64.4280,822.2214,2.4974,13.8162,5.1426,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,2aac
13.0000,104.5096,1328.0255,4.1417,0.0000,5.5967,6.0970,44.7000,0.0144,0.0000,0.0000,0.2222,2ada
5.7000,93.7246,1379.6547,3.2192,2.7266,5.3831,11.4313,89.4639,0.0426,0.0000,0.0000,0.0952,2adm
7.7400,63.0751,800.9871,1.0673,36.7872,1.4298,0.4066,13.1127,0.0000,0.0000,0.0000,0.4000,2adu
4.7700,48.2425,645.5903,1.4653,8.7089,3.4508,2.0355,14.8204,0.0082,1.0000,0.0000,0.2222,2afw
5.1500,48.6200,722.7043,0.4093,24.6667,1.0064,2.4704,14.6216,0.0349,0.0000,0.0000,0.3333,2afx
6.2000,81.6765,1307.4254,1.3150,36.9726,0.4098,12.6540,100.1335,0.1810,0.0000,0.0000,0.2000,2aj8
3.7200,128.5620,1921.0372,3.4440,3.8232,7.7396,20.4924,195.1951,0.2994,0.0000,0.0000,0.0800,2am4
4.4400,133.5252,2072.0344,4.3207,19.0441,8.1366,23.2975,177.5765,1.6650,0.0000,2.0421,0.0690,2amt
5.9200,49.2942,1185.9044,1.1820,54.7079,1.3216,8.1860,62.0939,0.5858,5.1779,1.1414,0.2500,2ans
4.8900,179.2359,2716.4329,5.5225,68.9204,10.9936,74.8830,400.8412,1.3955,2.7385,1.8595,0.0290,2aoc
5.6600,192.4307,2719.5034,5.3662,76.1933,9.9910,67.9866,403.0681,1.3579,3.9176,1.1601,0.0290,2aod
7.6200,184.1413,2755.6663,4.1324,71.8139,5.9168,61.6888,439.6661,0.8452,9.8702,0.3085,0.0299,2aoe
6.2800,179.0877,2683.5054,5.4056,73.7930,12.3519,68.4788,390.3218,1.8286,4.8083,1.7640,0.0299,2aog
9.3200,153.3233,2481.5896,3.4423,87.6869,6.2699,52.7419,394.4361,1.4066,5.8575,0.0000,0.0426,2aqu
8.1300,56.9136,948.3000,1.9185,45.1889,2.7531,11.4245,72.9816,0.3980,5.8942,0.6051,0.1429,2arm
5.7000,189.5995,2685.2256,4.9622,77.6889,9.9537,55.1074,376.2663,1.2103,7.1814,1.7355,0.0299,2avm
8.8500,144.5348,2316.7839,3.0480,87.2525,5.1625,28.6000,270.2602,1.1879,4.5343,0.0000,0.0645,2avo
4.3900,196.0990,2693.2537,4.8730,80.5527,10.4170,67.8633,385.0634,1.7533,5.9299,2.6004,0.0299,2avq
7.5700,147.9386,2324.5801,3.8288,84.3420,6.2922,29.3180,277.4664,1.0670,4.3295,0.0000,0.0645,2avs
9.2600,145.1007,2359.1345,2.3470,87.8666,3.4638,27.9304,276.4455,1.1954,4.3644,0.0000,0.0645,2avv
6.4300,104.8456,1667.2927,3.4676,14.3790,5.3617,24.9811,118.6544,0.6659,12.6139,0.0000,0.1000,2b07
4.7700,74.0972,620.5043,1.8551,0.0000,1.5747,1.3130,1.1992,0.7153,0.0000,0.0000,0.2222,2b4l
6.3100,81.7663,1425.0270,1.5552,48.0704,2.7512,9.7214,92.5029,0.4043,6.4250,0.8540,0.1538,2bal
6.8900,168.1866,2012.7726,4.1519,0.0000,9.1074,18.1957,158.6828,0.1280,0.0000,0.0000,0.0769,2bfq
5.2500,118.9047,1472.4408,2.0121,0.0000,4.8272,9.6552,104.0172,0.0743,0.0000,0.0000,0.1250,2bfr
3.7000,88.6459,837.9983,1.9040,115.8640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,2bjm
5.6200,84.2073,1028.2245,2.2909,19.1838,5.3345,8.1780,67.7347,0.1322,1.0000,0.3643,0.1053,2bmk
3.7000,61.2398,646.3260,2.7797,0.0000,5.9477,8.0137,65.2229,0.0231,0.0000,0.1628,0.1176,2bmz
4.6100,51.2778,674.1506,1.5119,8.4926,3.9925,8.7229,13.0717,0.6741,0.0000,1.9294,0.1538,2bo4
8.5200,140.1984,1640.0721,2.4060,38.2405,0.7894,15.4003,141.9990,0.9578,7.4057,0.0000,0.1250,2boh
5.7700,53.0858,592.5911,5.1292,0.0000,10.5466,1.8977,2.5041,0.0019,0.0000,0.0000,0.2500,2boj
7.6700,111.7255,2276.0063,1.6588,69.4189,2.7611,26.2895,278.7244,0.7549,6.0208,0.0000,0.0588,2bpv
7.4000,113.9005,2385.2761,1.8009,54.1014,1.4196,33.3401,301.6910,1.7650,10.9047,1.2675,0.0606,2bpy
7.0500,119.1440,1453.7808,2.1736,41.7681,0.7902,11.7708,135.4975,0.7933,10.9970,0.0000,0.1176,2bq7
8.0500,129.9908,2257.4749,1.7014,91.5057,3.4190,39.6989,279.9675,0.9829,1.3221,0.0000,0.0606,2bqv
5.1400,71.4163,1454.9653,1.5196,40.5366,0.9402,10.6532,105.1336,0.5127,10.8532,0.0000,0.1333,2br1
2.9600,30.8508,408.5965,1.2655,2.3207,2.5642,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,2br6
5.6600,186.0706,2847.2397,6.7349,72.8610,11.8879,80.2427,549.5011,4.5186,1.0000,3.5444,0.0270,2bsu
6.1900,57.9541,636.0434,2.4220,8.2625,5.7235,2.3470,2.6731,0.0001,0.0000,0.0000,0.2222,2bt9
6.0000,99.7529,1090.2845,5.0713,5.0300,10.0231,6.3267,61.0401,0.3071,0.0000,1.0206,0.1250,2bvd
8.5500,94.4008,2008.2424,2.7784,59.9521,2.0881,65.3312,345.2745,3.6503,10.0046,0.0000,0.0625,2byr
9.5200,115.9936,1711.4963,4.3501,96.4482,0.4177,7.6093,80.1119,0.8720,4.4629,0.0000,0.1250,2bys
2.8000,48.7726,542.4489,1.0554,5.5824,2.5928,0.4392,1.0260,0.0000,0.0000,0.0000,0.4000,2bza
5.4000,85.7486,1360.6926,1.1891,55.2845,1.5340,10.2272,83.2535,1.0129,5.8665,0.6402,0.1538,2c1p
6.1800,74.2681,1116.0499,2.6876,24.0107,4.4639,3.3984,35.8083,0.5468,0.0000,0.0000,0.4000,2c3j
5.0700,58.3292,1025.5032,1.9048,33.0032,2.2861,2.3314,36.5026,0.2865,0.0000,0.0000,0.5000,2c3l
2.6000,74.2044,931.1750,3.4251,3.6335,7.7128,10.2661,11.5339,0.5915,0.0000,0.8414,0.1538,2c4v
5.3300,92.5477,1214.7369,3.6266,29.0566,6.1429,31.6296,130.6697,0.9278,8.9081,1.5353,0.0588,2c80
5.6800,160.6191,1855.8307,5.3887,10.5356,11.8409,17.3842,119.2765,0.4283,0.0000,1.0696,0.0667,2c92
6.8200,149.2431,1857.7408,4.6658,6.7132,10.3668,14.1002,123.4027,0.5558,1.5374,1.6516,0.0714,2c94
6.1400,87.6825,1037.9071,2.2054,19.1268,4.4113,5.5681,36.9817,0.0000,2.0000,0.0000,0.1429,2c97
4.6600,68.6428,900.1859,3.1978,2.7809,7.6718,7.1974,56.6226,0.0410,0.0000,0.0000,0.0909,2ca8
5.6800,82.3924,885.2346,5.2879,10.5877,8.1071,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,2cbu
5.4800,73.2728,850.9982,5.9823,6.1555,10.0578,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,2cbv
3.9300,112.5150,1098.6210,5.3223,0.0000,11.3845,14.8743,128.5959,0.5259,0.0000,0.0000,0.1000,2cbz
8.0100,81.5122,1003.2057,1.2832,25.1090,1.2626,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,2cc7
7.4500,87.1711,1386.4438,1.4815,14.5340,3.4883,16.7881,81.4633,1.1557,0.0000,2.5605,0.1111,2ccb
7.7600,77.8768,972.3372,0.9214,15.7535,1.6990,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,2ccc
7.2500,85.1838,980.9493,5.9082,0.0000,8.4409,0.6023,4.8337,0.5098,0.0000,1.0000,0.2500,2ces
4.7000,53.5204,1150.2050,2.0064,3.1267,4.6047,17.2606,54.5408,1.0040,0.0000,2.7357,0.1176,2cex
8.1000,109.6894,1708.1276,1.6347,64.4385,3.0231,19.1482,134.0755,0.9538,15.4494,0.0000,0.1333,2cf8
7.8200,115.1177,1739.3870,1.4894,55.1251,2.8071,19.2669,143.8265,1.1896,15.9228,0.0000,0.1111,2cf9
5.5200,76.3679,958.9623,2.3347,15.2870,4.8052,6.4003,16.0811,0.0384,0.0000,0.0000,0.2857,2cht
8.2200,118.5216,1545.0035,1.8916,22.1848,0.0000,12.5331,115.7289,0.1182,0.8643,0.0000,0.1538,2cji
4.4100,45.7894,1017.9806,0.4355,30.4611,0.5341,4.5294,34.9166,1.2883,0.0000,0.6280,0.1818,2csn
8.1500,129.0861,1830.0481,3.5452,69.0580,7.2454,21.9917,106.1259,0.1659,11.4450,0.5201,0.0500,2d1n
6.8900,79.0052,735.4171,5.5260,0.0000,10.1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,2dri
4.7700,32.3608,390.2539,2.0293,0.0000,5.2287,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,2dua
4.7000,64.6506,745.6276,5.9491,0.0000,10.2379,3.3807,4.7403,0.0793,0.0000,0.5577,0.2000,2dw7
7.2200,177.0645,2769.3708,5.3341,78.9363,9.1948,75.5746,520.4212,2.2982,8.1629,2.1794,0.0323,2er6
5.6600,74.5932,1354.0551,3.2021,38.7919,2.5226,4.8474,49.6014,0.1152,0.1446,0.0000,0.3333,2erz
6.6000,181.0102,2828.2744,3.1481,216.3890,3.8297,66.4065,368.7049,1.1097,95.9642,1.5259,0.0225,2euk
6.7000,157.3060,2466.5850,3.0818,163.0140,3.7788,50.0819,297.7628,0.8056,37.6838,1.4691,0.0282,2eum
6.7000,152.8990,2461.9155,2.5724,170.1684,4.1187,55.1468,300.7499,0.5353,84.7075,0.6050,0.0267,2evl
7.9400,117.8227,1383.2023,1.7639,87.1903,0.8078,2.5756,52.9122,0.0291,4.4919,0.0000,0.2857,2ewa
6.1000,67.4920,1123.0826,1.0228,6.4843,1.2908,8.0732,59.8432,0.3947,1.5936,0.0000,0.1429,2ewb
4.3600,41.1572,594.2779,1.3155,0.0000,2.4330,7.8596,4.4321,0.6971,0.0000,0.9689,0.2222,2ez7
7.5400,90.7376,1440.9866,0.5701,46.3609,0.6033,22.9547,180.8938,1.0136,2.7852,1.5023,0.0870,2f1g
5.7000,119.2908,1693.6183,5.0630,16.3668,8.7711,6.4098,138.1977,0.0645,0.0000,0.0000,0.1000,2f2h
6.8900,56.1824,1184.7958,2.3704,8.8531,5.3778,14.2929,96.5478,0.4911,1.3329,0.0000,0.1250,2f34
5.4000,59.9827,1157.9290,2.6324,10.3475,6.5180,16.2936,89.6847,0.3016,1.3901,0.0000,0.1333,2f35
5.1700,108.6680,1627.8303,5.6105,0.0000,10.7895,11.1496,76.8910,0.3296,0.0000,0.2557,0.1111,2f5t
4.6200,95.5252,1229.2115,2.8657,44.9553,5.0165,14.8366,76.2598,0.5208,0.0000,0.0000,0.1250,2f6t
7.4400,69.1613,737.7836,4.9699,0.0000,9.9681,0.9700,2.3539,0.4740,0.0000,0.0000,0.2222,2f7o
6.6000,44.4105,796.6344,1.9406,19.3655,4.2607,5.0866,43.0918,0.0055,0.0000,0.0000,0.1429,2f7p
10.5200,138.6213,2097.9031,5.1645,56.5246,5.0606,26.2952,234.7960,0.3370,0.5928,0.0000,0.0667,2f81
8.7000,136.2860,2122.9536,5.0667,68.2626,5.1929,22.9653,247.9625,0.1476,0.0201,0.0000,0.0667,2f8g
7.2600,36.4236,702.8715,0.2759,25.9090,0.0000,5.3722,40.6234,0.0031,0.0000,0.0000,0.3333,2f8i
8.2100,107.5187,1185.1451,3.6062,7.7292,6.9304,5.4269,44.6360,0.1081,0.0000,0.0000,0.2222,2ff1
7.3400,117.9803,1898.0031,2.7969,47.9959,2.3413,16.6111,189.0539,1.2789,5.3853,0.8086,0.0571,2fgi
9.1800,153.9970,2415.0415,3.3070,89.1465,5.8097,35.4285,359.5182,0.9045,10.6438,0.6508,0.0625,2fgu
6.1200,151.6249,2450.8040,3.4465,87.1515,5.8390,36.2182,357.0306,1.0440,11.1599,0.5747,0.0625,2fgv
2.9200,44.1717,910.0782,2.8713,0.0000,8.8429,8.7236,58.3519,0.2488,0.0000,0.7300,0.1333,2fkf
3.9600,54.0901,672.1234,2.1114,5.0271,3.2876,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,2fpz
6.4300,81.6318,1165.0768,3.5712,3.3507,8.8844,9.9478,44.1803,0.7717,0.0000,1.0000,0.0909,2fqo
6.1400,79.5228,1165.1283,4.8195,3.2921,8.6867,11.5911,41.6336,0.0737,0.0000,0.0942,0.0909,2fqt
6.6800,105.7572,1235.8234,4.5611,0.0000,7.4298,7.3630,43.5180,0.2575,0.0000,0.0000,0.2222,2fqw
7.1500,114.0384,1279.3081,5.0862,0.0000,8.2425,7.2797,48.0343,0.2679,0.0000,0.0000,0.2000,2fqx
6.5700,117.3607,1335.5365,5.2968,0.0000,6.0915,6.9981,44.1056,0.2961,0.0000,0.0000,0.2000,2fqy
8.5200,95.5451,1619.7185,3.6362,37.1737,3.0125,13.0747,103.1822,0.4155,1.6036,0.8410,0.1429,2fvd
2.9200,68.2291,905.4598,3.7231,2.9724,8.5312,11.0149,12.0617,1.2140,0.0000,1.7499,0.1538,2fw6
2.9200,70.9999,906.0300,3.9782,3.3017,8.7996,11.4231,12.0197,1.2461,0.0000,1.7358,0.1538,2fwp
3.7000,58.9695,663.1304,1.2611,5.0768,3.2711,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,2fx6
8.1500,151.3656,2004.0393,1.7749,90.6783,3.1877,18.2967,271.4770,0.7432,12.6185,1.6277,0.0426,2fxu
5.3500,117.6379,1376.1434,4.1495,0.0000,9.5348,9.5788,83.1141,0.1533,0.0000,0.0000,0.1667,2fxv
3.3800,73.0989,1294.9207,3.7757,0.2977,7.1576,18.4178,79.5579,0.5186,0.0000,0.5357,0.1429,2fzg
3.6000,90.1171,1475.8704,4.9333,0.8902,10.4288,16.6484,108.2692,1.5961,0.0000,1.7841,0.1250,2fzk
10.5200,161.7408,1940.8158,2.6095,95.3727,3.0102,12.4583,160.9570,0.3961,8.4804,0.0000,0.1429,2fzz
9.7400,143.5239,1873.8119,2.3585,98.4820,2.2991,16.7060,186.1190,0.4646,9.0936,0.0000,0.1111,2g00
13.0000,91.9125,1169.3926,3.0446,31.4302,5.7613,2.6436,30.1523,0.0005,0.0000,0.0000,0.1667,2gh7
4.8200,108.9126,1023.6431,2.0470,0.0000,4.1919,5.2675,42.4253,0.6475,0.0000,0.6642,0.2000,2gl0
6.0700,133.4277,1668.7964,4.8840,39.6389,7.6926,12.9827,173.6792,0.5155,0.0000,0.4736,0.0769,2gst
3.5900,96.5233,1292.4813,1.9554,0.0000,3.3498,10.3185,67.9621,0.1224,0.0000,0.3763,0.1667,2gsu
7.3400,133.9774,1738.9171,4.8551,63.4814,5.8097,20.2445,208.9473,0.8446,4.4423,0.0000,0.0870,2gv6
7.8500,131.1951,1901.9661,3.7793,11.6870,7.3721,57.8969,356.5538,2.7117,13.3198,0.0000,0.0625,2gv7
9.5200,135.8928,1798.8793,2.0075,96.6569,0.9874,5.3585,73.4484,0.2064,5.3962,0.0000,0.1111,2gvj
3.9000,62.9144,934.1741,1.5695,38.6028,3.4241,5.6131,29.5281,0.0000,0.0742,0.0000,0.1818,2gvv
7.0000,64.8511,748.4042,3.7153,0.0000,5.8497,1.3077,5.8425,0.6409,0.0000,1.4859,0.1667,2gyi
4.8200,143.8687,2396.4946,4.0330,41.9993,8.3298,30.8001,201.2697,1.2044,0.0000,0.2362,0.0606,2gzl
6.5200,82.4710,1075.6320,2.7794,32.4985,4.9356,8.8478,53.1844,0.3672,2.3934,0.0000,0.1538,2h4g
5.4900,68.1876,986.7440,2.6798,24.1166,5.1246,13.4997,48.9470,0.1020,2.9911,0.0000,0.1667,2h4k
8.7000,44.0131,683.4187,1.7024,2.9072,4.7491,2.0049,18.2865,0.0306,0.0000,0.0000,0.2500,2h4n
5.1000,58.4585,885.6309,3.4809,0.0000,8.0460,5.0066,16.0737,0.3201,0.0000,0.5359,0.2222,2h5a
5.3900,61.2565,784.6368,3.6186,38.2564,6.2829,2.6606,11.3963,0.0000,0.0000,0.0000,0.2857,2h6b
5.1100,132.5675,2035.1001,3.3985,34.9410,6.1507,66.8116,482.2705,1.9232,4.2765,5.1307,0.0303,2h6q
3.8000,65.6089,786.7263,2.1601,7.2793,4.6213,6.1013,20.3093,0.0499,0.0000,0.0000,0.2000,2hb1
11.3500,132.9006,2134.5906,2.6965,74.9980,4.3650,28.0487,245.4759,0.3977,1.8550,0.0000,0.0625,2hb3
1.7200,37.4432,458.2879,0.8250,12.8439,1.6436,0.3718,6.0107,0.0000,0.0000,0.0000,0.3333,2hdr
5.4700,160.1882,1920.8179,7.8659,0.0000,16.7497,13.6577,132.6040,0.3700,0.0000,0.0000,0.0952,2hf8
7.4900,131.4319,1839.4161,2.0528,49.1896,3.1774,17.8487,185.5903,0.8438,6.0095,1.0278,0.0741,2hh5
8.4800,116.6616,2021.1399,3.7734,42.8865,5.7508,34.1847,224.8587,1.3034,8.0896,0.0000,0.0667,2hs1
8.3100,130.5417,2100.9895,3.7096,58.7439,4.7379,25.3216,249.9017,0.3762,0.3010,0.0000,0.0667,2hs2
3.8100,103.3476,1653.4016,0.9399,52.6014,1.3065,5.1783,76.6205,0.0408,5.9172,0.0000,0.1818,2hu6
5.2200,100.3471,1195.8760,3.0226,14.0390,7.2036,4.3081,82.9576,0.0011,0.0000,0.0000,0.1111,2hxm
11.4000,135.5926,2224.9863,3.2780,54.1386,3.5643,41.2314,267.2046,0.9035,6.6297,0.0000,0.0571,2i0a
9.7200,65.7868,1314.5626,2.1640,63.8208,2.9885,2.8240,38.3128,0.0450,5.7800,0.0000,0.3333,2i0g
7.4000,107.2829,1251.6538,3.4844,47.9838,4.4556,26.7637,155.1172,0.4676,0.1726,0.2792,0.0833,2i3h
7.3000,106.7188,1188.4980,2.2028,42.4223,3.9941,14.7701,162.8553,1.3522,2.7173,0.0000,0.1053,2i3i
5.4000,88.2368,1206.7286,1.6811,54.2219,0.8408,5.3314,37.4499,0.3280,5.5109,0.0000,0.1667,2i80
8.4900,107.7329,1517.6915,5.1541,51.6925,2.1270,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,2ihq
5.4500,92.5588,1361.6250,2.3461,53.8571,3.2560,9.9861,81.7978,0.4773,12.3587,0.0000,0.1429,2iko
7.1000,152.3034,2282.4338,2.5885,66.7457,3.8476,21.7768,377.8844,0.3178,11.9123,0.0000,0.0645,2il2
5.5500,169.9184,1257.1423,3.3442,0.0000,1.3137,5.7772,74.7606,0.6643,0.0000,0.0000,0.1667,2iuz
6.4300,111.0723,1598.2650,1.8240,58.6039,0.7223,11.4949,101.7948,0.2085,2.9380,0.0000,0.1250,2ivu
6.0000,85.1099,1105.8396,2.2219,28.7403,4.1595,3.7668,31.9047,0.0691,0.0000,0.0000,0.1538,2izl
7.3300,119.7049,1509.7844,1.1172,19.2632,0.0000,9.7304,107.3870,0.0420,1.0000,0.0000,0.1538,2j2u
7.8200,107.9714,1426.9879,0.9222,17.3285,0.0000,9.9108,108.4697,0.2578,1.0932,0.0000,0.1538,2j34
5.4100,95.9762,1397.1403,6.1680,28.5228,8.4685,13.3549,75.2764,0.9101,0.0000,0.5265,0.1429,2j47
9.0000,126.7278,1710.0151,2.0656,41.1583,1.5229,16.9787,157.8804,0.4106,2.3274,0.0000,0.0769,2j4i
6.6500,78.6695,760.7613,5.2636,4.2689,10.3916,0.8421,3.0481,0.0000,0.0000,0.0000,0.2500,2j75
5.9600,85.9212,906.1409,5.2058,0.0000,8.1138,1.7531,3.5344,0.0577,0.0000,0.3432,0.2222,2j79
6.6200,84.2682,967.5073,4.7887,0.0000,7.3017,2.2773,3.3135,0.4974,0.0000,1.0000,0.2500,2j7b
7.1300,101.4029,1217.3148,6.3728,0.0000,8.8230,0.9043,27.5544,0.4215,0.0000,0.9274,0.1429,2j7d
7.3200,99.7849,1250.0509,6.0085,5.6456,8.2581,5.0623,35.5665,0.4053,0.0000,0.0000,0.1333,2j7e
6.3500,100.6062,1158.1394,6.9071,0.0000,8.7160,2.7427,19.5406,0.5039,0.0000,0.1451,0.2000,2j7f
7.0000,99.4225,1178.7355,4.7521,5.3885,7.1968,4.0988,26.7925,0.3595,0.0000,0.0000,0.1667,2j7g
7.1900,52.2937,703.3378,3.5439,0.0000,7.8001,0.5672,2.3748,0.0000,0.0000,0.0000,0.2857,2j7h
7.0500,130.6314,2070.2556,2.8369,66.6250,7.0526,36.5638,331.6967,0.7719,10.4662,0.9123,0.0556,2jxr
7.5200,80.4493,1197.3120,2.4876,17.7014,6.7758,8.3183,25.8513,0.0010,0.0000,0.0000,0.2000,2mas
