pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,flexibility,PDB
5.1000,76.9498,725.3685,5.6807,0.0000,11.4310,1.3074,32.9601,0.0000,0.0000,0.0000,57.7524,696.4968,3.3989,0.0000,8.1617,4.2153,31.2081,0.3577,0.0000,0.7545,0.1667,1m6p
6.2300,80.3406,1711.3066,2.7337,10.0384,5.2890,26.1106,204.9675,0.3500,1.9783,0.3717,80.4922,1699.7657,1.7728,8.1312,3.8256,23.5116,184.8086,0.5001,1.0000,0.6264,0.0769,1m7d
5.4000,106.3556,2327.7000,2.8020,11.0994,5.9515,39.9313,412.3555,0.8551,1.0000,1.1258,100.6444,2366.6736,2.4377,7.4289,4.5799,42.9648,417.9365,1.2105,0.7498,1.1701,0.0488,1m7i
6.9200,139.8299,1493.1334,7.7109,0.0000,12.2125,6.0519,78.8982,0.0508,0.0000,0.0000,85.5416,1012.5627,2.4685,0.0000,6.4333,10.3459,89.5158,0.4950,0.0000,0.5318,0.1667,1m9n
6.6800,73.7072,832.3179,4.6564,0.0000,10.4227,16.2725,88.9405,0.7318,0.0000,1.6189,77.6357,1033.5391,5.8898,0.0000,10.2470,17.8731,93.7018,2.0527,0.0000,2.0944,0.1176,1mai
7.1900,81.2929,1238.7239,2.4636,0.0000,6.4263,5.3782,76.2584,0.0942,0.0000,0.4337,78.8326,1196.4657,3.2532,0.0000,8.1580,7.6776,59.3595,0.5207,0.0000,0.9522,0.1429,1me8
7.7000,126.6936,2186.4685,3.6241,76.4231,6.5571,38.1538,288.1720,0.5575,29.1061,0.0000,127.9745,2196.0598,3.6815,78.2739,6.4373,37.4862,287.4095,0.5694,28.2613,0.0000,0.0769,1mes
9.4000,135.2225,2222.2866,3.8839,89.3251,6.6376,45.8387,282.3354,0.7361,36.6589,0.0000,136.2514,2228.2964,4.4634,87.9111,6.9103,45.9890,277.1297,0.8099,39.5477,0.0000,0.0769,1met
6.1000,126.3352,2223.8330,3.5568,80.4872,6.9134,34.4374,293.1848,0.1732,20.3690,0.0000,130.9481,2242.3872,4.4556,77.4128,6.9253,34.8860,293.1609,0.1015,20.5700,0.0000,0.0769,1meu
5.0400,83.2259,1313.0299,3.0581,20.2174,5.9007,21.3306,216.5761,1.4310,0.0000,2.5959,85.2129,1364.0283,2.6795,1.4814,6.1868,27.0790,212.5531,2.0826,0.0000,1.2757,0.0769,1mfa
5.3100,81.4150,1316.3955,3.1061,21.0724,6.3011,22.9327,215.4749,1.7252,0.0000,2.4967,95.9226,1363.1006,1.2155,3.8059,2.4304,20.2003,223.5531,0.9046,0.0000,1.1328,0.0769,1mfd
5.5900,85.9777,876.4740,1.9650,54.2543,1.9992,2.6491,16.6273,1.3777,0.5356,0.0000,72.0737,795.8575,2.2110,57.9028,1.3516,4.6502,15.7125,0.4060,0.5508,0.0000,0.2857,1mfi
3.8900,89.5136,1328.6254,2.3376,35.2800,5.3163,34.7655,211.4010,0.4761,1.2963,0.6421,84.7342,1350.0405,2.1844,37.6500,4.5567,37.7447,208.3301,0.3736,1.7799,0.5223,0.0541,1mfl
9.2100,121.7896,1903.8677,1.7764,78.8182,3.3759,24.5996,146.4024,0.0056,1.0395,0.0000,123.1286,1869.5281,1.8124,82.5804,2.5720,39.0290,137.3583,0.6735,9.2531,0.0000,0.0667,1mh5
8.3500,143.4426,1655.1847,2.7790,94.8514,2.1205,16.6493,144.9450,0.0816,4.1439,0.0000,118.4330,1641.7863,1.9440,81.2427,1.1897,29.3815,143.7972,0.1967,1.3842,0.4120,0.0667,1mj7
8.7400,122.1115,1769.4504,3.1026,75.1092,3.6168,16.9742,151.6211,0.2882,4.3363,0.0000,105.9378,1764.3557,1.9505,66.1619,2.6043,25.7444,151.6096,0.0945,1.0964,0.2409,0.0667,1mjj
6.0700,99.8941,1228.4161,1.5980,29.5004,3.7089,9.6714,87.4678,0.0000,2.1228,0.0000,81.6284,1282.6328,1.7915,32.3600,2.1872,11.2222,96.2291,0.2499,3.3168,0.0000,0.1250,1mmp
7.5200,105.8656,1283.7373,2.0917,31.8413,4.6194,8.9857,94.6265,0.0418,2.6715,0.0000,86.6163,1312.9575,2.7560,11.8508,5.3159,11.4529,106.8115,0.0758,4.0885,0.0000,0.1176,1mmq
5.4000,107.4075,1304.9152,2.6973,31.0337,5.2107,10.9784,101.2262,0.1524,0.5628,0.3227,104.1002,1346.9303,2.8540,12.5868,4.1254,12.9188,104.1258,0.5082,0.9035,1.2412,0.1053,1mmr
3.4600,67.7869,1181.5557,3.6664,0.0000,8.9698,5.7329,27.5124,0.2180,0.0000,0.7142,58.6397,1163.8776,3.3113,0.0000,8.7915,5.5117,25.9913,0.2635,0.0000,0.7117,0.1667,1moq
9.0000,175.7280,1725.7970,3.8699,29.9657,1.5516,9.4897,135.2107,1.1757,2.0233,1.0000,148.1813,1623.8845,2.1687,30.3292,1.6386,11.5928,143.0265,1.3293,2.0194,0.9899,0.1333,1mq5
4.5200,198.3297,2829.2004,8.5749,21.4707,16.2086,53.2029,426.7888,1.5993,0.9277,1.8404,217.7213,2749.6287,6.2271,21.6103,13.7930,42.9910,417.7511,1.2482,0.6414,0.3811,0.0526,1mrn
3.9600,110.2682,1412.1833,1.7606,12.7399,5.1767,6.8446,72.7001,0.2547,0.6223,0.6157,81.0469,1081.0107,4.3946,2.0945,10.4129,8.4718,70.7501,0.3219,0.8517,0.0000,0.1429,1mrs
9.7000,133.3192,2099.0264,4.2340,61.0284,4.5845,27.1567,223.3262,1.2515,12.4847,0.3073,122.3429,2100.3286,3.0379,73.0062,2.3959,29.4672,228.0384,3.1033,10.6668,0.5328,0.0769,1mrw
7.2600,140.7353,2077.5269,4.2736,75.3434,4.2599,21.3290,239.3303,1.3475,6.5462,0.2404,108.1477,2177.0603,2.9752,83.3425,0.5730,29.8515,229.8257,2.8767,14.9430,1.7170,0.0769,1mrx
10.4800,159.6958,2322.2766,4.2120,92.3873,4.4652,24.8655,267.0592,0.7691,9.4712,0.0000,122.3251,2347.9124,5.4298,92.7986,2.5282,39.1662,274.7237,2.1921,21.7049,0.0000,0.0769,1msm
9.0900,150.5874,2222.8770,3.6487,95.2011,3.3922,26.1574,252.9013,1.0479,11.5126,0.0000,142.4612,2220.5625,5.3944,92.3143,5.0481,22.6620,279.1471,0.4303,7.7401,0.0000,0.0769,1msn
8.4000,126.6780,2259.0093,3.5231,97.6464,3.5715,29.0057,217.0918,1.0846,3.8994,0.5970,121.2881,2269.0095,3.2850,80.8298,4.3251,27.2777,211.3325,1.1285,0.5238,0.5506,0.0667,1mtr
8.3800,113.6947,1553.1587,1.3448,49.7066,1.0147,18.3406,139.5798,0.9891,0.9920,0.9657,93.2798,1560.1722,1.0305,17.8711,2.0523,20.6739,115.9762,0.6100,0.8174,0.6367,0.1053,1mu6
9.0000,121.5232,1618.4086,1.7227,54.6593,1.4880,17.8739,145.4450,1.2760,0.9484,0.9151,103.6949,1663.6671,1.7308,43.4564,0.6740,18.6990,143.5552,0.7726,0.9722,0.9945,0.1000,1mu8
8.6400,124.6114,1750.0833,2.9409,50.0687,0.4109,23.9978,140.7701,0.6092,0.9005,0.4618,112.0965,1662.5033,1.2707,49.6035,0.0000,18.5714,143.8044,1.0641,3.2689,0.5585,0.1111,1mue
5.7000,51.5458,720.5571,1.4784,32.8881,2.3528,2.9068,10.6221,0.0635,0.5407,0.0000,54.0658,729.4351,1.6633,26.1554,2.3642,1.8502,12.3863,0.0000,0.0000,0.0000,0.2222,1n1m
3.8500,69.6530,1053.9612,2.8564,5.9571,7.3318,11.8766,58.4706,0.9041,0.0000,2.4562,62.5840,1041.0850,3.7198,2.2004,7.9546,18.6642,52.9959,0.6298,0.0000,1.2537,0.1176,1n1t
3.8500,78.2154,1064.0151,3.2825,5.7633,8.3201,11.8257,57.3479,0.3569,0.0000,0.7856,67.4327,1031.1765,4.1142,1.8695,9.1945,14.0423,54.0373,0.9542,0.0000,1.5433,0.1176,1n1v
8.8900,102.6533,1320.5911,3.3074,5.2907,6.1077,4.6701,51.2314,0.0901,1.0000,0.0000,97.1025,1342.1509,4.6765,5.1209,7.8854,2.7163,43.2593,0.0005,0.3625,0.0000,0.2000,1n3i
10.5500,87.7811,1152.7449,3.3329,30.4031,4.5766,2.3705,30.3646,0.0021,0.0000,0.0000,66.7953,948.9125,0.7065,29.4993,1.6014,2.6118,30.6975,0.0000,0.0000,0.0000,0.1667,1n43
10.5200,120.1674,1813.5179,4.0626,79.7934,3.5044,11.5853,88.3302,0.6991,12.1615,0.0000,120.9199,1817.6705,4.0173,81.2199,3.4921,11.2938,87.8741,0.9878,12.5015,0.0000,0.1333,1n46
6.5500,85.8601,1412.5482,1.1202,87.7685,1.3625,4.4467,47.7080,0.2386,11.4703,0.0000,75.9073,1425.6381,0.6466,73.6459,0.8692,5.2516,48.4828,0.0105,10.6817,0.0000,0.1176,1n4h
10.0500,85.6198,910.3802,4.6205,0.0000,10.4719,18.0085,89.6516,0.5482,0.0000,1.2850,80.6498,912.4165,4.5930,0.0000,10.3804,18.9558,87.6844,1.1693,0.0000,2.0421,0.1176,1n4k
4.8500,130.7480,1858.9106,3.2962,47.6773,6.4347,22.0205,190.3120,0.8409,0.0000,0.8105,138.1883,1851.9285,3.0591,47.5061,5.0137,19.2883,172.5771,1.5936,0.4961,0.4441,0.0952,1n51
5.6600,84.8888,1355.3796,1.4112,63.3673,0.2135,14.4363,124.2492,0.3194,18.2232,0.0000,98.1846,1351.6227,4.5149,69.6991,3.4040,14.7516,126.6944,0.3159,18.0761,0.0000,0.0952,1n5r
10.9600,84.3418,1090.7360,1.7317,28.4562,3.8422,2.7374,29.0725,0.0054,0.0000,0.0000,63.0706,910.2262,0.6490,27.7111,1.5500,2.7878,30.3567,0.0000,0.0000,0.0000,0.1667,1n9m
5.0000,116.5142,1327.8785,4.9159,0.0000,8.4127,3.8132,46.9998,0.1859,0.0000,0.0000,108.4072,1337.3207,5.8072,0.0000,4.6443,3.4126,44.6768,0.0329,0.0000,0.0000,0.2222,1nc3
11.1700,80.9699,1090.4080,2.4962,27.8004,4.2117,3.0762,30.0016,0.0220,0.0000,0.0000,85.7664,1125.7261,3.1603,31.8060,2.7189,5.5818,30.6287,0.9739,0.0000,0.2886,0.1538,1nc9
12.1600,90.8537,1150.4771,3.0678,31.1030,4.2320,2.3056,29.7579,0.0045,0.0000,0.0000,68.3586,950.0633,0.7917,29.8651,1.5387,2.3137,31.0093,0.0000,0.0000,0.0000,0.1667,1ndj
5.9200,82.1570,1463.3646,1.5204,29.2397,3.6841,6.1912,59.2391,0.6038,0.0000,0.8583,110.1647,1433.5723,2.4001,29.4506,3.1738,4.6070,63.2033,0.9723,0.0000,0.0000,0.2000,1ndv
7.8200,101.1567,1181.4636,3.0942,52.3505,5.7953,6.4145,31.0077,0.1109,1.0665,0.3614,93.3611,1165.0465,2.5506,53.5755,5.2488,6.9612,29.6641,0.3438,1.8893,0.4518,0.1818,1nf8
7.7400,136.5889,1563.8553,2.1809,54.0099,1.5722,8.2817,100.1874,0.1473,0.0000,0.0000,118.3557,1528.5189,2.5936,42.1285,3.2208,8.0511,107.0776,0.5072,0.0000,0.0000,0.1538,1nfu
8.9600,131.5299,1415.2231,1.5905,39.4132,0.7761,4.6534,91.9387,0.0936,0.0000,0.0000,111.5429,1409.2837,1.2719,40.7033,0.9821,5.9085,91.7450,0.0438,0.0000,0.0000,0.1667,1nfw
8.5200,132.7864,1602.6012,1.6437,38.8228,1.1138,12.4482,119.9506,0.2374,0.0000,0.0000,105.3546,1500.4282,1.4936,53.6573,2.0205,11.9411,127.2282,0.0883,0.0000,0.0000,0.1333,1nfx
9.7400,186.4879,2640.3433,4.5892,91.2600,5.6288,55.0039,369.3366,1.5621,4.0210,1.8499,186.0964,2629.3506,4.9562,96.2133,6.3874,58.1182,389.6767,2.1456,5.0846,0.9908,0.0426,1nh0
7.1000,112.5020,1370.0542,5.0638,11.3368,6.9793,15.8151,83.0359,0.9627,0.0000,1.8642,141.4949,1356.1376,6.6518,19.2718,7.9861,10.4409,83.6320,0.3765,0.0000,0.4289,0.1250,1niu
5.5500,78.0538,1077.0278,3.7207,1.0000,8.0348,4.3082,51.5434,0.0000,1.0000,0.0000,63.4441,954.4271,3.9174,3.5579,8.6818,2.9798,56.6451,0.0000,0.8888,0.0000,0.1667,1njc
2.1000,73.4632,1398.1581,2.9576,4.2144,6.3373,18.2219,137.8916,1.3563,0.0000,1.2694,62.4658,1331.9871,2.5658,0.5895,5.7360,21.2340,145.8302,0.6310,0.0000,1.3699,0.0769,1njj
7.8200,148.2576,1860.6162,4.6610,27.6066,10.9396,22.5621,188.0431,0.2314,13.7485,0.5602,144.9250,1818.0944,4.7953,26.9702,11.4379,23.6649,178.1355,0.1238,15.2822,0.0000,0.0625,1njs
5.9600,117.2885,1710.5336,3.1861,38.8844,4.3136,43.1730,230.2992,0.8883,13.3069,0.0000,72.9732,1422.9355,2.8378,40.0295,5.1971,63.7719,270.7939,1.0766,41.8381,0.0000,0.0714,1nl9
3.5900,73.4420,607.6005,3.3274,0.0000,4.5224,0.0000,0.0000,0.0000,0.0000,0.0000,74.1080,617.7148,3.9099,0.0000,4.4524,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1nli
10.0500,123.7605,1738.6646,2.0382,54.3160,2.7815,11.1673,63.1664,0.3090,0.0000,0.0000,123.7605,1738.6646,2.0382,54.3160,2.7815,11.1673,63.1664,0.3090,0.0000,0.0000,0.3333,1nm6
6.7000,108.2921,1639.3456,3.9970,20.3442,6.3434,19.9690,116.8813,0.8132,1.7023,1.6015,85.6922,1510.5793,3.0326,19.8591,6.5497,15.4400,114.8061,0.8876,1.7961,2.0045,0.0833,1nms
7.4100,57.7112,1268.7267,2.1414,22.3857,5.0887,23.5819,102.9027,0.1809,6.9309,0.0000,64.8300,1276.5190,2.5670,22.7258,4.7812,23.3249,102.3820,0.7399,6.3075,0.0000,0.2000,1no6
6.8000,84.3065,1568.4001,1.2021,88.6401,1.7153,2.8815,78.3055,0.0178,11.6749,0.0000,82.8001,1568.5050,1.1574,88.4010,1.7209,2.6274,79.0590,0.0223,11.4072,0.0000,0.0909,1nq7
8.5400,119.3471,1707.5986,2.8013,60.4342,3.4094,4.2163,55.0569,0.0766,0.8827,0.0000,119.3471,1707.5986,2.8013,60.4342,3.4094,4.2163,55.0569,0.0766,0.8827,0.0000,0.5000,1nt1
4.0000,51.5649,610.6533,0.9073,46.6683,1.7341,6.1317,4.9946,0.0222,5.3305,0.0000,48.6126,613.8647,0.7570,42.8779,1.6099,6.7258,4.8457,0.0031,5.8751,0.0000,0.1429,1nu3
8.1100,101.9302,1825.2509,4.7043,60.4009,2.4907,22.7029,118.2522,2.7613,4.1842,0.0000,105.5470,1895.3105,5.8050,67.7007,2.6497,27.4268,126.0546,4.0195,6.2027,0.0000,0.1818,1nvr
7.8200,77.7370,1592.9430,2.1592,54.3373,2.4613,6.3084,47.2358,2.3863,4.7775,0.0000,67.6694,1475.8665,1.8817,38.9117,1.7038,7.5575,47.3822,1.7584,6.0228,0.0000,0.5000,1nvs
9.0700,94.4694,1256.4049,2.3613,1.5893,4.9150,8.6288,42.4277,0.4341,0.0000,0.0000,81.9886,1252.0530,2.7414,2.9106,3.7575,9.6571,40.9743,0.5472,0.0000,1.4569,0.2222,1nw4
5.2100,126.4723,1512.1169,3.8024,0.9161,6.9447,6.4123,87.9625,0.0000,0.0000,0.0000,108.4605,1464.8838,2.1657,0.7045,4.3580,10.1243,89.0036,0.7445,0.0000,0.0000,0.0952,1nw5
5.0900,78.1631,1199.2361,2.5744,4.4638,6.4774,16.9234,126.9541,0.1086,0.0000,0.0000,88.7497,1315.0172,3.8235,0.0256,7.3862,9.9603,95.2900,0.0046,0.0000,0.0000,0.1000,1nw7
2.3900,90.8484,1339.6442,2.2281,5.5890,4.8614,25.0111,157.3037,0.2521,2.5938,0.2442,62.9719,1378.9198,1.5635,18.5869,2.5852,44.6765,182.5963,0.7753,0.0000,0.9145,0.0800,1nwl
7.1200,125.4628,1938.4058,2.9032,44.6716,7.0760,42.5253,236.9292,0.5767,10.4913,0.0000,125.6641,2067.8071,4.2353,28.6524,9.0417,46.5602,234.1444,1.1119,15.4222,0.0000,0.0465,1nz7
5.1500,64.5082,952.8216,2.5225,2.3829,3.8260,9.8563,67.8042,0.6727,0.0000,1.1118,57.4154,942.1271,1.8804,0.1375,3.8534,13.8138,66.1906,0.8368,0.0000,0.7087,0.1667,1o0m
4.0900,58.5416,951.5034,1.9524,2.1844,4.3838,12.6514,61.9844,0.2415,0.0000,0.7035,43.9403,923.8984,1.4853,2.1541,3.8355,13.1865,60.3500,0.2287,0.0000,0.6379,0.1667,1o0n
5.1000,65.1592,1120.4938,2.2214,0.0000,4.7821,15.0119,126.5454,0.4765,0.0000,0.2410,69.8222,1161.1792,2.0894,0.0000,4.5588,21.9718,130.5423,1.6382,0.0000,0.3474,0.1333,1o0o
7.3100,113.1603,1563.7875,2.2207,80.8661,3.5957,42.2964,239.4224,1.1841,59.0019,0.0000,95.3131,1800.3036,1.4254,66.4199,2.2911,37.4472,192.2015,0.5051,53.4479,0.0000,0.0625,1o1s
6.1200,111.4861,1404.5219,5.3496,54.7243,6.0424,6.3278,67.3943,0.5553,7.8241,0.5096,90.7273,1335.0823,3.2717,40.9784,5.3676,6.9912,69.4479,0.8906,7.8305,1.0000,0.2000,1o2g
6.1500,101.1614,1266.8223,3.7789,15.1877,6.8163,7.2599,67.9040,0.3050,4.4933,0.7887,94.1276,1161.0474,2.7146,13.7801,5.4741,6.4386,67.2925,0.2562,4.9713,0.2371,0.1667,1o2h
6.9200,93.6034,1186.9070,3.8812,11.3641,7.0431,7.4937,63.2323,0.3463,1.8979,0.8407,85.0718,1162.7493,2.9223,13.8253,5.9956,7.4053,62.5066,0.3548,2.3882,0.8409,0.1250,1o2j
6.9200,87.1636,1132.7948,3.1863,16.7612,6.5766,8.0566,67.8960,0.3278,0.7621,0.8180,86.1068,1181.5017,3.5729,12.9991,7.3367,9.5290,66.4331,0.9778,2.5518,1.0000,0.1250,1o2k
6.0900,98.5112,1308.9159,4.0184,19.9159,6.2276,7.0863,70.2490,1.0948,5.5293,1.0000,92.5297,1241.3766,3.8385,18.4761,5.9068,7.1594,70.2238,1.7753,5.5092,1.0000,0.2000,1o2n
6.3600,98.6622,1270.2563,3.6563,14.7412,6.4977,10.0329,68.8681,1.1001,1.6987,1.0000,87.0996,1216.7405,3.4222,19.1148,5.5159,10.1685,70.2543,0.9000,1.6346,1.0000,0.1250,1o2o
4.8500,101.3437,1261.0057,3.7457,17.0227,6.8157,10.2449,69.0353,1.3706,1.7935,1.0000,95.6979,1117.5376,3.5409,13.4042,5.7517,11.8892,70.8525,1.1599,1.0845,1.0000,0.1250,1o2p
7.6800,99.5771,1312.8457,3.6674,19.1322,6.2729,6.9603,69.8727,1.0299,4.8681,1.0000,96.2468,1273.3240,4.2016,21.5556,6.1985,7.6271,69.8536,0.8324,3.6807,0.8015,0.1667,1o2q
5.2100,98.7886,1404.4006,3.1917,17.5385,6.3799,8.7852,84.1955,1.4012,3.6805,1.0000,90.3412,1356.3979,3.2631,21.9802,5.7540,8.4375,88.2166,1.4953,3.5425,0.8151,0.1538,1o2r
5.4700,75.7097,992.5654,3.4520,4.2777,7.1013,4.4415,36.6231,0.2139,0.0000,0.6607,78.6879,984.6060,3.2558,6.7884,6.5191,4.5376,37.1868,0.4424,0.0000,0.9502,0.2500,1o2s
6.8900,88.9361,1281.8987,3.6308,14.2514,6.6570,7.0374,87.4692,0.4113,5.4654,0.9161,92.1193,1175.5444,3.2370,17.3882,6.4482,6.7877,86.1052,0.4204,5.4988,0.6542,0.1538,1o2t
5.8500,93.7214,1345.0110,3.1351,8.3615,5.5587,10.6841,93.7691,0.5950,0.3561,0.9886,96.5155,1233.3447,3.0559,11.3980,6.1606,9.9062,109.8147,0.9249,0.8208,1.0000,0.1250,1o2u
5.8500,114.9924,1369.4700,4.0560,10.8134,6.7445,9.8173,97.1009,0.8473,0.2315,1.0000,100.1366,1271.5176,3.6093,10.4437,7.0890,9.5912,110.4933,0.7449,1.1034,1.0000,0.1250,1o2v
5.8500,108.6620,1336.0259,3.5760,10.8169,6.3063,8.9610,99.0308,0.8662,0.2245,1.0000,105.3036,1260.0548,3.3362,10.9499,6.5110,9.4483,110.1834,0.8570,1.0525,1.0000,0.1250,1o2w
5.8500,119.5688,1388.2969,4.6229,11.7058,7.1399,10.7876,98.1416,0.8730,0.1664,1.0000,105.2139,1252.0581,3.2151,10.7250,6.5350,9.5370,110.1888,0.8618,1.0274,1.0000,0.1250,1o2x
5.8500,100.6456,1252.8030,3.3213,10.1952,6.5326,9.0007,109.1390,0.9186,0.8990,1.0000,93.6323,1304.8816,2.8960,8.8469,5.3514,10.0887,93.5017,0.3925,0.0993,0.8797,0.1250,1o2y
6.1100,111.6761,1513.3571,4.3392,21.1959,7.0775,17.5558,184.1296,0.5743,5.3594,0.9095,115.3201,1368.6184,3.9644,11.8889,7.1977,18.0716,174.9903,0.7896,5.8240,1.0000,0.0952,1o2z
6.7700,111.1079,1463.0090,4.3168,21.9861,6.6557,16.7681,175.8981,0.3169,6.3525,0.4566,114.0816,1387.2024,3.5633,14.0800,6.1057,15.7186,161.0968,0.8263,6.8170,1.0000,0.1111,1o30
5.7400,77.4142,964.8830,2.6753,3.9955,6.1172,4.1644,36.2520,0.5758,0.0000,1.0000,69.7967,1003.8123,3.3021,3.5030,7.0170,4.1024,36.1369,0.5409,0.0000,1.0000,0.2500,1o32
5.7400,86.1549,972.1118,3.0520,5.7494,6.4929,4.6167,37.1294,0.4650,0.0000,0.9741,76.2190,967.7660,2.3314,4.0303,5.4799,4.3991,37.6475,0.3788,0.0000,0.8793,0.2500,1o33
5.7400,83.8868,973.4888,3.1608,5.7952,6.5013,5.0885,37.6014,0.5362,0.0000,1.0000,81.5261,1027.9648,2.7705,1.9261,5.2995,5.2092,38.7773,0.2119,0.0000,0.6576,0.2500,1o34
5.0000,77.9380,985.9405,2.5891,7.8663,5.7713,4.4222,40.7969,0.4771,0.0000,0.9867,73.4661,995.0274,3.2879,4.1246,7.1138,4.5230,40.3850,0.3190,0.0000,0.8069,0.2500,1o35
5.9600,101.1976,1511.9062,4.5979,20.1713,7.0353,24.3547,202.1091,0.4477,4.5950,0.6903,107.1592,1329.3716,3.3317,11.4981,7.4678,21.7381,194.4475,1.1365,4.9700,1.0584,0.1000,1o36
6.8200,106.4778,1303.8066,3.1232,17.2810,5.4218,8.9214,98.5700,0.5025,5.0977,0.9831,95.9923,1256.2048,2.2892,17.9084,4.3447,8.8682,100.5454,0.3746,5.1708,0.8418,0.1333,1o37
6.8200,103.6686,1233.1746,3.4394,17.0306,6.7500,8.1959,100.1948,0.6756,4.9983,1.0000,98.2394,1331.2067,3.9173,20.1835,5.9989,8.7602,100.5895,0.1640,4.9905,0.4572,0.1333,1o38
7.1300,98.9841,1242.9281,3.5906,17.7563,6.2244,6.5279,68.3722,0.7474,4.8856,1.0000,88.5373,1242.7366,2.6439,16.4436,4.5065,6.3403,69.2363,0.2672,4.8958,0.6912,0.2000,1o39
7.1300,82.0293,1194.4528,3.8262,19.2130,6.9237,7.6866,72.0158,0.2192,5.0103,0.6204,81.9325,1239.4944,3.5412,11.7065,6.3500,7.3229,70.0297,0.5203,5.0842,1.0000,0.2000,1o3b
5.3000,84.3886,1180.7753,3.4486,19.0944,6.6052,7.6132,71.3837,0.3019,4.9367,0.7411,84.1698,1226.1337,3.9913,12.2614,6.9367,7.4039,70.0729,0.5134,4.9965,1.0000,0.2000,1o3c
7.1300,102.0854,1229.4205,3.6505,17.2352,6.3835,6.5870,68.2379,0.6501,4.9140,1.0000,88.5006,1244.4121,2.2097,14.9573,4.2689,6.7249,69.0607,0.2517,4.9979,0.6322,0.2000,1o3d
7.9600,90.2731,1220.9866,3.1682,16.6913,6.0971,7.3651,69.7341,0.4765,8.0175,0.9499,85.1131,1184.2942,3.6068,20.7484,6.6643,7.6104,71.7100,0.2447,8.0356,0.4639,0.2000,1o3e
7.9600,91.6110,1205.3157,3.1616,16.5644,5.9979,7.1979,70.5855,0.5348,7.6810,1.0000,82.9453,1162.0802,3.3019,18.7213,6.1044,7.3566,69.8629,0.2950,7.6557,0.5869,0.2000,1o3g
7.3000,100.0346,999.7781,3.3168,12.1275,6.8162,3.5335,42.5399,0.8523,1.9804,1.0000,83.4607,1052.8755,3.5167,7.4847,7.1932,3.4201,43.2040,0.5357,1.8788,1.0000,0.2222,1o3h
7.3000,96.6905,1000.4787,3.1547,11.8859,6.5718,3.2075,42.8263,0.7556,1.9472,1.0000,90.2063,1042.8575,3.1498,11.4921,6.1136,3.6827,41.6098,0.0242,1.6008,0.2222,0.2222,1o3i
6.7700,87.5362,1035.9722,3.4320,10.4003,6.6268,4.2971,43.7953,0.0627,0.0000,0.3578,76.6571,1049.5255,3.6517,4.2751,7.3503,3.8919,43.6468,0.5617,0.0000,1.0000,0.2222,1o3j
6.7700,96.2106,997.1983,2.9764,10.5116,6.5048,3.8122,43.7856,0.8978,0.0000,1.0000,96.3943,1010.1337,2.7659,10.9772,5.4535,3.4895,44.4098,0.6729,0.1041,1.0000,0.2222,1o3k
6.5400,101.2494,1023.9158,3.3365,11.5580,7.3163,4.8380,68.5054,0.7271,1.6432,1.0000,104.1324,1166.5402,3.1769,12.3078,6.0764,3.7345,68.4488,0.5785,0.8807,0.0000,0.1667,1o3l
8.1200,99.5961,1828.6730,2.0550,52.6956,3.4118,29.3366,173.7621,1.3474,2.9247,1.3274,102.9215,1833.1527,1.5927,54.6657,1.7699,19.1837,130.8524,0.1647,2.9467,0.0000,0.0952,1o5r
9.5700,111.4180,1627.2029,3.2834,46.6896,6.4229,20.8237,127.3813,0.5257,1.6228,0.0000,94.2814,1587.2998,3.1057,35.3967,4.8184,40.4778,160.0794,0.2579,16.2771,0.0000,0.0741,1o86
2.6800,79.3785,837.9250,3.8394,0.0000,10.1200,4.5312,20.4085,0.0000,0.0000,0.0000,83.6953,833.9767,4.7338,0.0000,10.7049,2.4163,23.3234,0.0000,0.0000,0.0000,0.1818,1o8b
5.6000,109.2652,1835.7295,3.0332,45.4970,5.5877,44.9038,359.4090,1.6682,0.0000,2.4976,119.6351,1748.4700,3.3710,25.4756,6.6028,49.0251,366.0916,0.5453,8.3773,0.8728,0.0435,1o9d
5.0000,106.5934,1813.2517,2.6208,56.1719,2.9605,106.1610,761.6266,3.6223,13.4732,7.6221,145.7685,1855.5648,4.1114,56.8400,7.1050,63.5397,537.7709,3.2395,14.8968,6.5488,0.0299,1oai
7.4000,134.8534,1405.7017,4.9258,61.7421,3.3327,0.9585,24.3482,0.5543,0.0000,1.0000,123.4407,1275.4161,3.6636,85.5682,1.3542,1.1899,23.6966,0.3669,0.0000,1.2119,0.3333,1oar
2.4400,37.3471,310.9273,0.8072,0.0000,1.8696,1.9396,0.6512,0.0000,0.0000,0.0000,35.3363,313.5410,0.7398,0.0000,1.7999,1.9791,0.6399,0.0000,0.0000,0.0000,0.2000,1oba
5.7200,100.3997,1310.2959,3.1515,36.2198,5.9555,37.4450,160.0592,1.6522,8.5803,2.6661,94.9287,1330.5850,2.6094,31.9100,3.8150,28.2157,148.7458,1.6322,0.6210,3.1627,0.0625,1obx
