pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,flexibility,PDB
6.2800,108.8142,1287.4841,2.0140,31.0507,2.1143,14.2071,74.3485,0.0202,0.6484,0.0000,97.4792,1263.4131,1.6131,27.1463,1.9047,16.0920,76.2488,0.0444,0.7064,0.0000,91.2708,1213.1592,0.9593,25.3247,0.2832,14.5448,77.5311,0.0651,0.9098,0.0000,81.7485,1086.0470,1.1052,25.7763,1.9539,12.3041,81.1125,0.0406,0.6766,0.0000,78.7653,1182.8827,0.9521,22.5130,0.8749,18.6500,87.3764,0.4306,8.4885,0.0000,76.0907,1101.9647,0.9700,23.7980,1.5641,14.2202,85.8652,0.1473,1.8896,0.0000,83.8984,1127.2045,0.9847,20.5395,0.5985,19.3135,85.9758,0.1678,1.8859,0.0000,77.6552,1151.3149,0.8318,22.7613,0.4526,14.3724,79.7478,0.0772,0.7828,0.0000,83.0712,1160.8348,1.1634,19.2145,1.2149,14.5843,86.7389,0.5597,1.1251,0.0000,0.0952,1atl
3.1300,54.0069,776.8940,2.4343,3.1672,5.3320,4.4940,17.4409,0.4087,0.0000,0.9791,53.7735,752.4005,1.9243,7.2360,3.4748,4.4192,17.9730,0.0097,0.0000,0.0000,48.6970,753.5795,1.4344,6.8722,2.5550,3.7456,17.4899,0.5689,0.0000,1.1870,48.3183,733.9905,1.9692,5.1318,3.3496,4.4509,17.6770,0.5168,0.0000,1.0000,39.2646,721.4119,0.9185,8.4318,2.1321,4.0382,18.0262,0.0007,0.0000,0.0000,32.7633,615.4417,1.2170,6.2451,2.8014,4.0428,17.5220,0.6422,0.0000,1.2605,28.7376,638.4363,0.9345,4.4761,2.5051,3.8689,17.7553,0.5072,0.0000,0.9845,35.1681,634.1093,1.2301,0.4457,2.7714,4.1663,17.7450,0.5020,0.0000,1.0000,28.8098,640.5007,0.6948,7.4734,1.6510,4.8347,17.6856,0.3029,0.0000,0.7744,0.2000,1ax0
3.2000,46.3732,643.8323,2.4298,0.0000,5.5385,0.8634,3.0821,0.3184,0.0000,0.8061,39.9894,621.3046,1.8534,0.0000,4.2360,1.4408,3.5003,0.0000,0.0000,0.0000,46.1076,594.4595,1.5142,0.0000,3.3767,0.6542,3.0643,0.4930,0.0000,1.0000,39.8080,575.7288,1.7809,0.0000,4.2373,1.4180,3.1603,0.0827,0.0000,0.4107,36.8787,581.3211,1.4432,0.0000,3.8285,1.1262,3.1130,0.1836,0.0000,0.6122,31.6311,587.0079,1.5888,0.0000,4.1680,1.1333,3.1150,0.1802,0.0000,0.6064,31.6263,597.4995,1.4537,0.0000,3.8578,0.6354,3.7607,0.2315,0.0000,0.6873,34.1568,601.3049,1.2479,0.0000,3.0481,0.5777,3.7256,0.2821,0.0000,0.7588,43.8014,620.2310,2.2133,0.0000,4.4781,0.3877,3.1389,1.0213,0.0000,1.0000,0.2222,1axz
7.1200,118.1805,1604.4252,5.0733,13.9616,11.5395,13.0754,97.6356,0.4451,0.0000,0.2556,127.1931,1633.1301,4.3263,23.1949,7.6693,14.4230,95.5912,0.1692,0.0000,0.0000,119.7971,1649.2836,3.9775,12.8471,6.4197,15.8648,88.9492,0.3022,0.0000,0.5708,118.4369,1655.5947,3.3638,13.1524,6.4101,15.8139,98.5867,1.2131,0.0000,0.8518,133.0379,1735.5563,4.3714,30.7510,5.2266,15.2528,88.1714,0.6409,0.0000,0.0000,121.6670,1663.9785,4.6361,14.1895,7.0720,12.5857,90.6229,0.0616,0.0000,0.0000,113.9318,1637.8496,5.1117,15.5231,8.8341,21.0170,92.9190,1.2545,0.0000,0.4663,122.0886,1657.1895,4.6921,35.5643,5.1610,14.2466,85.7125,0.0505,0.0000,0.0000,124.2382,1642.3033,4.7152,31.1808,5.9316,14.3494,94.4359,1.1755,0.0000,0.0000,0.0588,1b05
6.7000,165.7849,2217.4839,8.1215,66.9940,12.2235,16.4990,182.9608,0.5217,0.0000,0.0000,160.9205,2254.8955,8.2071,61.6386,11.0836,16.5481,180.6561,0.2387,0.0000,0.0000,149.4612,2261.2180,6.9493,71.5396,6.6230,21.2742,169.6325,1.7882,0.0000,1.0537,152.0652,2277.6797,6.7767,65.5029,4.9133,20.9307,176.3525,0.7282,0.0000,0.3279,161.6080,2266.8335,6.1479,63.3952,4.3172,18.2474,176.3951,1.1884,0.4635,0.0000,157.0412,2243.2769,7.6293,63.8322,6.8702,23.4334,185.0333,1.8151,0.5436,0.0000,160.3231,2291.0303,5.4733,32.5577,4.3697,28.0145,162.9976,3.0186,0.4375,1.5075,153.4651,2297.3596,7.5975,41.3452,4.8847,24.0295,171.4944,1.7014,0.1790,1.7130,161.1340,2287.7097,7.8121,58.3993,6.8519,22.9065,165.7316,3.0435,0.0000,0.0000,0.0571,1b0h
7.0300,138.4920,2025.0127,5.0867,46.0174,11.4196,15.9409,154.6568,0.3281,1.5560,0.2219,149.9363,1998.9673,4.5701,33.3308,8.4077,19.4940,152.4805,0.3386,1.8783,0.3919,138.2741,2045.9930,4.1284,42.5609,7.2951,12.4192,164.4555,0.0007,1.5358,0.0000,135.3191,2051.3137,3.4767,43.3765,5.3460,19.0472,156.7693,1.0133,2.6814,0.9197,133.4411,2047.4806,4.8147,28.4287,7.1710,24.7400,142.8657,0.6493,1.5745,0.9619,138.1745,2064.9746,4.8380,51.8831,6.3674,18.1009,137.0430,1.0513,1.5171,0.8010,135.3159,2078.7009,4.3007,34.2181,5.2444,21.7838,141.5732,0.4236,2.1651,0.8198,137.7234,2048.2058,5.0087,26.1851,6.2427,19.7498,137.2062,0.2558,1.5255,0.4537,122.9188,2037.7200,5.2286,36.5594,9.1551,21.0236,157.7813,2.5927,2.9169,1.1514,0.0541,1b1h
4.5400,123.6959,1760.4934,4.5757,25.8760,11.2349,16.6893,121.5089,0.5087,0.0000,0.7468,127.7960,1771.5613,5.0044,32.9580,9.7852,19.5433,117.2460,0.1214,0.4164,0.0000,119.1262,1799.0604,4.4063,23.0823,8.7130,16.3932,115.7211,0.0877,0.0000,0.0000,133.2422,1795.1122,4.9902,40.6655,7.1967,15.2916,105.4260,0.5500,0.2175,0.0000,131.8489,1833.0536,5.1779,19.5947,6.6536,21.4685,114.8371,0.2445,0.8310,0.4932,141.7157,1754.4843,7.6800,27.7460,9.6012,25.7265,109.9795,0.4676,0.5603,0.0000,127.3081,1813.8820,4.7725,32.6952,6.1758,18.6580,115.7044,1.2513,1.1542,0.6257,136.5658,1791.0066,3.8131,32.4399,4.8505,19.1333,111.5973,1.2865,0.1081,0.0000,130.0135,1792.7936,6.4305,28.9742,8.5356,18.5658,116.8167,0.9826,0.6921,0.0000,0.0526,1b2h
7.1000,135.4157,1757.5221,5.2378,22.2615,11.9361,12.1020,124.3798,0.4946,0.0000,0.3350,140.2085,1785.3032,4.8735,29.7582,8.0308,14.7900,120.0918,0.0753,0.4661,0.0000,123.2366,1799.5591,5.2910,17.9777,8.6100,16.6016,124.5791,0.1647,0.0000,0.0000,130.6386,1802.7142,4.1031,16.9962,7.6449,19.3718,113.0845,1.4945,0.2860,0.4823,132.8542,1792.0131,5.4343,38.2769,6.1918,18.0877,101.8309,0.2423,0.0851,0.0000,136.9789,1783.3611,4.4996,23.5134,4.6889,12.0682,114.7300,0.4631,0.2476,0.0000,121.6956,1789.9578,3.2866,18.0247,4.4684,13.3914,110.7575,0.7909,0.0000,0.0000,159.8132,1757.2061,9.0303,20.9401,9.5197,9.5391,115.0081,0.0708,0.6072,0.0000,145.9177,1861.4447,6.8193,30.1782,6.3786,18.7636,101.6831,0.9409,1.1540,0.0000,0.0541,1b32
6.6000,112.0451,1928.0802,4.3352,0.0000,7.6905,16.7498,120.0703,0.1984,0.0000,0.0978,117.8816,1913.9995,4.1768,0.0000,7.5598,9.5164,127.2811,0.6637,0.0000,0.0000,108.0850,1834.2406,4.4094,0.0000,7.5334,17.4585,139.8095,0.3843,0.0000,0.0000,104.4428,1920.3683,4.0919,0.0000,6.7129,15.9754,127.8280,0.4594,0.0000,0.0000,94.5033,1643.6410,2.2619,0.0000,4.5905,17.0998,162.9375,0.0804,0.0000,0.0000,104.1388,1881.1807,5.8464,0.0000,8.1077,17.4038,140.3897,0.8228,0.0000,0.0000,93.5021,1789.2908,3.0522,0.0000,5.2612,13.7077,115.3260,0.3357,0.0000,0.0000,95.6215,1686.1414,3.7505,0.0000,7.2503,17.6780,118.9524,0.8078,0.0000,0.0000,98.3139,1856.1357,3.2435,0.0000,5.2927,19.3285,142.2878,1.4863,0.0000,0.0000,0.0952,1b38
6.8900,141.5526,1907.9910,5.7747,19.6648,12.6676,14.7969,138.1032,0.5081,0.0000,0.3850,147.2559,1896.1443,6.1034,27.2664,9.0437,16.9091,135.0300,0.1461,0.3195,0.0000,137.6548,1932.4330,4.4873,28.3359,8.4483,14.1039,139.6091,1.4831,0.6081,0.0000,145.7966,1955.1072,6.5515,32.6875,8.9071,25.3585,121.7536,1.2176,0.0000,0.6057,154.6408,1899.3143,7.0966,35.4763,9.1814,27.8091,130.6738,1.2994,0.1580,0.5878,136.7464,1967.1791,6.7066,21.3607,9.0072,20.4159,133.9834,0.5513,0.5599,0.7821,131.2173,1937.9377,5.9020,19.9827,6.7583,18.7211,126.7258,0.3619,0.0000,0.0000,137.0402,1918.8005,7.9104,25.8907,8.1660,19.3978,134.0687,0.4279,0.0880,0.0000,151.1816,1910.4907,8.9158,25.8639,8.4322,23.2080,123.4302,0.6022,0.4666,0.4174,0.0571,1b3f
6.7000,123.8362,1712.7244,4.7993,34.4382,11.0517,15.8722,121.8820,0.4347,0.0000,0.4721,137.9258,1711.2997,5.7097,40.8666,7.7684,22.0817,113.5516,0.2101,0.3985,0.0000,125.3679,1764.3529,4.9408,27.2921,7.1553,15.9865,117.6036,0.1395,0.0000,0.0000,130.8565,1773.6144,5.0567,45.3582,6.6619,16.5285,101.8219,0.8467,0.3923,0.0000,123.4090,1743.9523,3.3250,35.8574,5.4040,13.9318,121.4006,1.2171,1.0792,0.0000,134.1454,1853.3983,6.1292,33.8200,6.6621,21.7898,93.1662,0.8560,0.0000,0.0000,142.3671,1837.6648,7.4587,36.5960,7.4511,17.4515,105.6827,0.9860,0.5091,0.8944,134.9239,1784.0515,5.7403,30.4706,5.6042,17.2233,118.2249,0.2430,0.6613,0.0000,125.8696,1793.8782,7.4560,31.6728,9.2100,25.1861,116.8021,3.0105,2.0478,1.6243,0.0571,1b3g
6.2100,130.4903,1953.5898,5.4383,37.7259,12.2424,15.5535,150.0621,0.3551,0.0000,0.3097,134.1637,1988.7985,4.9060,42.2452,7.8104,14.6191,146.4073,0.2670,0.0000,0.0000,129.5637,1983.8110,2.9053,42.9080,6.2431,13.5031,142.3681,1.1989,0.5273,0.0000,141.3026,1964.4393,6.6030,29.9843,8.5414,23.6212,135.7812,0.3763,0.2606,0.6247,127.2782,1992.9614,4.5885,40.4242,5.8924,18.9414,144.9183,0.1600,0.6051,0.0000,141.9447,1969.8760,5.5529,30.5235,5.9546,23.1955,141.4844,0.4638,0.5953,0.5963,130.5993,1964.7589,6.1134,31.4885,8.2044,21.3680,134.7867,1.0892,0.2115,0.5746,130.5368,1978.5494,5.3042,43.8255,5.4509,13.8782,148.1839,0.0208,0.0000,0.0000,142.4800,1948.2072,7.0448,44.0833,9.5494,23.4743,143.9915,2.1122,0.4849,0.1179,0.0571,1b3h
5.8900,110.8939,1433.2598,4.9876,14.7974,11.5777,10.7557,89.8566,0.1508,0.0000,0.1561,105.2943,1499.5857,2.8683,16.8009,7.2711,14.5102,65.6678,0.2405,0.0000,0.4017,105.1635,1502.5784,2.3706,17.3233,6.2254,7.6853,67.2869,0.0529,0.0000,0.0000,107.3242,1484.0466,1.6677,29.2347,4.4204,10.0576,77.0211,0.2596,0.0000,0.0000,108.2258,1502.5073,4.0919,21.5855,7.6227,8.9599,90.3631,0.0427,0.0000,0.0000,106.5935,1468.8463,3.8884,11.1743,8.0981,10.0811,88.2982,0.0237,0.0000,0.0000,104.0318,1484.3732,2.5396,10.9352,4.9647,17.4774,68.0625,0.1850,0.0000,0.5623,107.0644,1544.4425,2.8733,21.7563,5.7191,11.1223,78.9495,0.8530,0.0000,0.0000,101.6197,1448.1174,3.0602,28.5657,5.8426,11.1929,87.6099,0.6079,0.0000,0.0000,0.0645,1b3l
7.2800,145.2694,1984.6642,5.5419,44.3880,11.6070,14.8069,143.8501,0.4383,0.0000,0.3648,152.4572,1959.7626,6.2464,36.0636,8.9728,19.1821,150.5525,0.1694,0.2963,0.0000,127.7155,2011.4491,4.0199,52.0817,5.3709,22.4699,139.0613,0.7648,0.0000,0.6052,143.3682,1997.6985,7.5636,45.7460,8.3285,16.7099,147.4150,0.2667,0.1330,0.2000,132.2320,1997.0592,7.6233,41.9420,11.0406,23.1869,155.4170,2.7210,0.9529,1.1043,150.2331,2023.9025,7.1266,52.6282,6.3073,15.3245,134.6579,0.1449,0.0000,0.1281,142.8303,1991.6260,4.8279,38.3152,4.2763,23.6446,144.0494,1.2240,0.0000,1.1007,143.3726,2022.1302,6.2125,48.7385,5.1618,19.8844,154.7040,1.1214,0.5082,0.0000,133.5468,2030.7762,6.7832,41.4679,5.0952,20.1281,133.3434,0.6627,0.0000,0.5702,0.0571,1b40
5.2800,111.7458,1692.3735,5.3453,26.0481,10.2817,17.0813,101.5558,0.3827,0.0000,0.7751,111.7458,1692.3735,5.3453,26.0481,10.2817,17.0813,101.5558,0.3827,0.0000,0.7751,111.7458,1692.3735,5.3453,26.0481,10.2817,17.0813,101.5558,0.3827,0.0000,0.7751,111.9872,1706.9680,3.6883,33.4680,6.7425,14.0881,111.8755,1.4105,0.4214,0.0000,114.2434,1725.8917,6.3610,23.5390,6.7977,15.1818,110.5122,0.6611,0.0000,0.6383,113.2873,1766.9076,5.5244,36.3524,5.1352,11.6264,99.5866,0.8464,0.0030,0.0000,117.0468,1729.5295,6.0509,24.7468,4.9368,27.0083,99.8286,1.8922,0.2364,1.2779,113.0439,1697.8779,7.0804,25.5149,6.7724,18.5325,112.0798,1.7841,0.3100,0.6589,118.5355,1688.9709,8.6938,25.2053,10.0357,12.9330,116.5453,2.6995,0.2538,0.0000,0.0690,1b46
5.4600,121.8858,1663.5443,4.8123,20.3447,11.8697,14.6388,105.7672,0.3553,0.0000,0.2629,132.6527,1688.3147,5.0345,26.3804,9.1912,14.9364,109.7490,0.0810,0.4606,0.0000,120.3308,1698.8922,4.7423,18.4431,8.8988,17.1007,107.2959,0.0321,0.0000,0.0000,134.7182,1788.3035,4.6208,31.5329,5.7978,20.2975,95.4757,1.0428,0.4805,0.6490,134.6335,1757.8175,6.8931,24.0277,8.0204,14.1715,110.4101,0.3642,1.7750,0.7752,114.0418,1710.6750,3.7608,22.9030,7.6809,15.6254,112.6969,1.6855,0.5625,0.0000,123.3836,1704.6747,5.6803,24.5792,7.2387,14.9448,100.9128,0.0606,0.0000,0.0000,132.8390,1739.6090,4.9380,16.7831,7.3131,20.8101,101.1335,2.1594,1.5276,0.5837,122.9251,1733.5787,4.3905,28.5748,4.5595,14.6829,107.9338,0.5572,0.0000,0.5595,0.0556,1b4h
5.2300,123.5543,1760.9034,5.3243,20.1463,12.6334,16.0409,117.7344,0.4108,0.0000,0.3261,135.8394,1767.0771,4.8170,27.9573,8.2727,16.7023,122.3540,0.1364,0.4284,0.0000,126.2001,1785.5911,4.6429,19.9961,8.1233,15.9610,130.0108,0.2145,0.0000,0.6031,120.3658,1828.2372,4.0991,28.9679,5.5794,19.8301,111.6054,0.4378,0.0000,0.0000,135.7080,1776.0715,6.3606,37.9605,8.0297,22.4346,109.6086,1.3200,0.2625,0.5500,124.1268,1870.6252,5.9211,31.3297,5.8242,21.6122,97.0158,1.0170,0.3813,0.5795,127.0341,1809.9442,6.9919,30.5120,6.4205,20.3101,109.4516,0.4240,0.3738,0.5751,143.5916,1822.6333,7.1314,27.4038,5.2947,25.4801,130.5698,0.9014,1.1982,0.7132,142.0896,1825.0730,6.2484,17.7104,7.2401,22.3584,118.7840,2.3971,1.8093,0.3901,0.0571,1b4z
7.3700,117.0230,1612.2164,4.3602,13.6375,10.9329,14.3642,95.0816,0.2774,0.0000,1.0156,129.7768,1587.3956,6.2115,20.9846,10.8673,18.3501,90.6836,0.7396,0.0000,0.9387,112.5352,1659.2787,5.2691,18.8422,9.2936,21.1160,95.7628,0.7118,0.0000,1.2966,115.4058,1644.6852,3.8331,34.5436,5.8456,14.4854,91.6664,0.3349,0.0000,0.4523,119.2832,1626.5450,4.6435,12.0879,8.2783,10.8451,100.7780,0.0487,0.0000,0.0000,127.1368,1644.2604,5.3988,22.0483,7.5822,12.7694,98.3258,0.5617,0.0000,0.0000,102.7524,1615.7393,3.8473,17.9589,6.2084,20.5794,102.0932,0.9893,0.0000,1.1881,107.8530,1640.4629,4.9060,21.1469,7.5928,14.8640,94.7020,0.4805,0.0000,0.2918,109.6933,1720.4465,5.1485,31.3759,6.8006,15.8883,83.7254,1.8172,0.0000,1.3892,0.0588,1b51
7.1200,118.8951,1639.0016,4.8425,19.4733,11.8290,14.6481,113.2206,0.4603,0.0000,0.4885,123.2308,1667.8431,5.4239,26.2906,10.1104,15.8075,106.7281,0.2424,0.0422,0.5687,129.7733,1747.9296,5.3577,31.6872,7.9841,17.0920,98.7932,0.6344,0.0000,0.5515,116.3149,1663.8932,4.1334,19.3548,7.9437,14.0768,104.6981,0.5357,0.0000,0.1839,114.3375,1670.5826,3.2664,20.8440,6.0902,13.0147,104.8070,1.1633,0.2200,0.0000,129.2305,1674.4575,8.0162,23.4146,9.7963,17.8283,102.3383,0.6021,1.1213,0.4385,132.1461,1686.3788,7.6992,28.6533,7.8227,23.6023,105.6218,1.9790,0.0000,1.4170,136.7735,1696.6360,7.3103,24.4964,5.8002,14.4918,103.9083,0.6809,0.0000,1.2046,122.8050,1670.5592,7.9554,21.2782,7.0937,23.0585,126.9020,0.9920,0.0000,1.3566,0.0588,1b52
7.4000,74.3416,1191.9106,3.5836,0.0000,8.4698,30.0977,133.4529,1.5740,0.0000,1.6131,85.3875,1122.3077,4.5268,0.0000,9.3660,26.8478,137.2709,1.2709,0.0000,1.5919,72.5018,1235.0612,4.2462,0.0000,8.5991,36.4132,129.5047,1.6616,0.0000,1.3367,77.7266,1233.1105,5.3179,0.0000,9.7908,36.4557,133.0046,1.9374,0.0000,1.3740,70.4236,1133.0448,4.2827,0.0000,8.7988,26.2495,137.8828,1.8391,0.0000,2.4659,61.6550,1115.5793,4.6499,0.0000,9.2894,28.4982,138.9206,0.6423,0.0000,1.3073,56.8535,1078.0809,2.7145,0.0000,7.4169,29.8748,132.4441,0.5631,0.0000,0.6242,59.3603,1067.0823,2.5607,0.0000,6.9965,33.5311,132.5293,1.2606,0.0000,1.4639,53.7444,984.6996,4.1492,0.0000,10.0454,28.2274,132.4082,0.7584,0.0000,1.0425,0.1000,1b55
6.5900,140.4087,2002.0740,4.8590,43.1561,11.6489,12.4819,152.2158,0.4375,0.0000,0.3290,147.2661,1994.6335,4.9370,38.4483,8.0379,21.9902,152.9895,0.3976,0.4780,0.0000,133.4242,2015.6195,4.7228,44.8113,7.2897,21.5651,146.3479,0.4923,0.0000,0.7975,133.2151,2056.8381,6.8349,38.8264,8.3250,18.3485,147.7121,0.1587,0.6206,0.0000,142.7250,2017.3151,5.5185,37.1778,7.3296,15.4595,151.9851,1.0489,0.0000,0.0000,139.6807,2043.7970,4.6461,37.0866,5.0848,21.0175,139.7245,1.0475,0.4557,0.4734,156.4188,1965.9197,7.7939,41.0756,9.0644,15.5064,154.9081,1.1218,0.5768,0.6177,133.2561,2031.7041,6.9838,36.3507,10.4328,23.2893,160.2463,2.7663,0.8224,0.8364,152.7389,2082.7625,8.6565,53.0533,7.8971,25.7892,141.2915,1.3927,4.4274,0.0000,0.0556,1b58
6.0100,125.9491,1631.8815,5.5275,15.0504,11.3246,13.3626,108.5628,0.4919,0.0000,0.9896,123.6448,1656.0197,5.0655,23.3122,9.0079,13.9007,95.5743,0.1298,0.0000,0.0000,117.2970,1668.2382,6.0343,19.4978,10.3746,16.9295,92.6018,0.6487,0.0000,0.8406,131.2068,1738.2992,4.0309,29.7549,5.4874,13.3485,87.0703,1.0290,0.0000,1.0000,120.7252,1666.3358,4.6129,36.1539,6.6498,14.3350,87.9267,0.3216,0.0000,0.3356,125.6237,1695.8644,4.7191,26.0433,6.5066,13.3305,105.1326,0.5041,0.0000,0.4897,120.1228,1644.3027,5.0281,13.7259,8.5099,11.9551,105.7557,0.2342,0.0000,0.0000,117.8946,1672.2985,3.2166,24.7577,4.7816,11.1307,95.9523,0.6123,0.0000,0.7793,125.3618,1661.1990,6.2695,21.8043,7.3962,9.3591,118.8015,0.7061,0.0000,0.9911,0.0588,1b5h
7.0500,122.6715,1731.1344,5.2302,20.5680,12.1172,13.7877,125.4516,0.5809,0.0000,0.4599,137.0572,1744.6917,4.0648,27.0478,8.2021,17.1648,123.0280,0.1594,0.4514,0.0000,124.0221,1750.4905,4.5186,18.7803,8.0741,17.5038,120.8846,0.0973,0.0000,0.0000,122.6797,1781.7037,3.5596,15.9270,6.9105,20.5589,111.0490,0.9412,0.6563,0.8240,134.5917,1777.9379,6.0519,34.4010,9.2368,25.6381,108.1663,1.3213,0.2217,0.3727,135.5602,1844.2253,5.1464,33.9340,7.4640,22.6739,105.3906,1.8816,0.4901,1.1445,129.7516,1757.5743,4.5185,35.5098,6.4118,14.2394,111.2402,0.7827,0.0000,0.9892,127.9832,1780.8689,4.6283,22.0838,6.9889,13.8875,111.7236,0.1981,0.0000,0.3122,122.8536,1828.3064,5.9749,33.5808,8.4663,22.1983,101.7584,1.0922,0.0000,0.0000,0.0571,1b5i
7.4300,132.3201,1819.8751,5.1876,27.1928,12.9126,13.3067,134.2192,0.4404,0.0000,0.3193,125.1761,1862.4988,4.9674,23.3013,9.9359,12.5000,133.1744,0.0546,0.0000,0.0000,134.0756,1847.4772,5.3101,37.1392,8.6093,15.9924,118.1626,0.4488,1.3775,0.0000,128.9702,1840.5258,4.3981,32.6139,8.2883,16.3383,127.3509,1.5165,0.6976,0.2059,143.6288,1835.7988,5.5860,38.4344,7.1744,25.2421,123.5963,1.4295,0.8405,0.0000,132.7933,1848.0447,5.2994,27.0378,7.1731,16.8746,138.0050,0.9428,0.2257,0.5100,137.8143,1882.3951,6.1299,21.9913,6.3458,21.9333,128.6472,0.5897,1.4892,0.4519,149.5148,1806.4119,8.1295,29.5682,8.7697,20.2383,127.7024,1.0770,0.7404,1.0726,130.9209,1876.0195,8.2632,25.4738,11.9016,24.5223,126.9005,3.8028,0.9255,1.7265,0.0541,1b5j
7.8200,124.8540,1682.9830,4.9236,30.5223,11.7406,14.1545,111.0852,0.3855,0.0000,0.3259,129.3867,1699.7351,4.8847,35.0217,8.7655,15.2687,107.2204,0.2096,0.3582,0.0000,129.4140,1703.4545,4.7202,29.9427,8.3627,14.0176,116.5371,0.1233,0.0000,0.0000,137.4659,1720.7781,5.8715,43.3155,8.6160,22.4578,95.0889,1.0155,0.3388,0.2572,139.5154,1690.4050,5.8150,37.1442,8.1077,15.7492,100.0538,0.1947,0.7044,0.0000,122.5228,1747.6357,4.9631,47.3743,6.3027,17.2211,93.8708,0.2422,0.4647,0.0000,121.9938,1751.8918,3.9342,31.7921,5.3968,15.1600,94.8665,0.4211,0.0000,0.6132,127.8170,1783.4579,5.4716,43.7026,7.0531,20.4339,93.6891,0.9740,0.0000,0.2084,122.9079,1803.3324,6.0394,42.6205,7.0399,19.4950,94.5561,0.5119,0.6128,0.0000,0.0571,1b6h
7.9200,141.5244,2499.9551,5.0028,50.4562,9.0704,37.6751,292.5616,0.8625,5.9414,0.0622,149.7655,2535.0500,4.9070,54.4717,6.2657,36.2920,288.8702,1.6377,4.8717,0.0000,145.2405,2425.6172,6.4427,39.0091,8.3769,35.1485,236.5934,0.5405,3.2525,0.7295,135.6337,2412.7893,4.1929,50.0594,4.5114,33.7868,267.4733,0.7180,0.7233,0.4344,138.2636,2505.1699,5.0171,50.4289,5.2254,45.5468,269.1414,1.8128,5.4882,0.0000,123.1925,2293.7139,3.8080,60.4266,4.0077,34.6469,309.4420,1.7106,3.9215,1.8860,106.5294,2207.7456,2.1151,52.9785,3.3387,36.7975,282.7796,1.0637,5.0872,1.2318,142.4571,2430.5579,5.7934,51.3617,6.1454,36.8180,238.7066,1.0025,3.2248,0.0000,133.2365,2445.1877,5.0990,57.3880,4.4850,39.1571,281.4152,1.9964,4.1980,0.8480,0.0690,1b6j
8.7400,133.3848,2425.0266,3.0575,65.3389,5.8110,34.7763,269.5673,1.0155,6.6229,0.6657,125.5216,2418.7622,3.1866,64.5642,5.1544,39.5383,250.4440,1.6703,15.1804,0.0000,129.7740,2457.7681,3.5733,87.7662,1.3959,33.8673,295.2761,1.0079,7.2207,0.7965,128.5089,2449.2598,4.3195,78.0539,5.6494,30.0445,260.5180,1.7787,4.1098,0.0000,119.7725,2400.2441,2.5600,71.4009,2.5027,39.8738,244.5469,1.2967,8.1342,0.5457,115.7119,2407.5940,3.0178,67.9133,3.5695,36.6847,260.5298,2.7580,9.3090,1.3864,117.3534,2449.4585,2.9647,77.2762,0.2875,44.0024,275.7915,2.2020,4.9986,1.4944,126.6631,2455.5894,4.6188,65.2180,4.1371,36.0083,274.8625,2.3513,10.4418,0.0000,109.5034,2455.4355,5.2095,76.4223,2.6329,38.1169,301.1065,1.1171,8.9507,0.3231,0.0714,1b6k
