pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
5.2900,121.6889,1250.7882,8.0509,24.7143,8.9232,0.1000,2wc4
5.6000,85.4279,1202.3374,5.0871,45.1676,4.4519,0.1053,2wca
6.3800,71.5072,931.1616,5.4070,0.0000,7.8975,0.2857,2wcg
5.0200,159.5880,2007.7428,9.6001,0.0000,14.5868,0.0952,2xbp
8.4300,174.8537,1800.4973,3.9771,66.4809,1.6850,0.1250,2xbv
8.0000,175.5158,1819.7480,3.3207,64.9157,2.4724,0.1333,2xbw
7.8200,168.6786,1802.9476,3.8416,65.6175,2.3798,0.1429,2xbx
6.7200,171.1729,1903.6370,3.8508,55.8775,1.6364,0.1250,2xc0
8.0500,161.8332,1854.9030,3.2612,68.8477,1.7392,0.1250,2xc4
6.4600,105.1722,1275.5902,5.9174,44.2122,9.1943,0.2222,2xd9
6.2200,108.4809,1405.2271,5.4456,50.9434,9.1686,0.1538,2xda
5.4700,91.2888,1154.4208,2.5512,62.5250,2.5918,0.1250,2xde
3.6000,48.3607,752.1581,0.9455,15.0949,1.1035,0.4000,2xdk
3.1000,65.9321,1041.6355,1.1455,14.2258,1.1429,0.1818,2xdl
6.4600,72.7854,990.5728,2.4765,17.3709,1.2096,0.2857,2xdx
9.8400,222.9842,3128.1067,9.3592,32.0138,12.5671,0.0238,2xef
3.7700,51.3047,655.0125,3.2185,0.0000,5.5581,0.1111,2y9g
5.7000,79.8514,1168.9984,8.0011,12.6377,10.3170,0.1250,2ya6
3.1400,85.6518,1293.4323,8.2520,12.0460,11.4298,0.1176,2ya7
5.7500,63.7844,1040.1835,5.7239,24.5569,8.0247,0.1333,2ya8
6.1000,137.6372,1782.1802,8.5928,18.3187,13.4003,0.1000,2yay
5.1400,100.9993,1352.9170,3.2587,18.0111,6.4626,0.1818,2yaz
3.8500,81.9498,1146.0947,2.4264,17.0949,4.3711,0.2500,2yb0
7.9600,160.4473,1987.0793,7.8379,13.5351,9.2640,0.0741,3a5y
7.2800,84.7881,1441.1837,4.1743,1.9458,6.5273,0.1667,3a6t
4.1500,56.3834,779.6472,4.4292,6.5584,4.3649,0.1429,3a9i
8.0000,107.5485,1292.3751,5.7788,5.4607,7.7203,0.2000,2vnt
4.9400,47.1726,522.7806,1.0771,13.1691,0.2682,0.2857,2vo4
4.8900,94.0495,1288.3544,5.2794,31.1783,8.2127,0.1667,2vo5
7.1400,124.4377,1425.7808,9.2886,18.6142,8.4571,0.1429,2vot
4.9400,118.8926,1665.2415,4.8340,33.7807,7.6873,0.0339,2vpe
6.7200,81.8965,739.9523,2.6683,21.7520,3.3734,0.5000,2vpn
5.4200,83.1977,800.2366,2.5691,14.1023,3.6681,0.4000,2vpo
6.0000,98.8836,1060.0262,6.6851,0.0000,8.7892,0.1538,2vqt
6.3000,106.5265,1360.6132,11.3236,24.9249,9.0820,0.0952,2vrj
8.4000,105.2939,1243.8687,5.8046,48.6262,4.3190,0.0667,2vsl
4.1500,93.4240,1231.9323,3.9270,0.0000,5.1198,0.1000,2vt3
3.9000,85.8421,975.9030,2.5590,38.5945,1.0000,0.2500,2vuk
8.5200,152.6813,1709.6963,2.9837,61.0386,0.5588,0.1250,2vvc
7.3000,92.9709,1165.5858,5.2551,12.6517,5.3615,0.1818,2vvn
3.4000,66.5304,892.4322,7.8932,0.0000,10.0938,0.1176,2vvp
7.3400,107.3109,1326.8752,4.7543,23.1647,7.6499,0.1333,2vvs
8.1000,133.4177,1589.6652,2.1942,60.8691,1.2758,0.1429,2vvu
8.2200,161.6973,1610.6423,3.4851,57.6437,2.3017,0.1429,2vvv
3.5200,84.1548,1163.8102,6.1697,10.5652,10.1717,0.1250,2vw1
3.3000,51.8886,767.6121,2.8962,19.9798,5.5666,0.2000,2vw2
8.5200,87.4883,1564.4714,3.4065,38.6187,4.1899,0.2000,2vw5
6.6200,82.5968,1671.6418,3.4058,36.6927,2.6531,0.1667,2vwc
7.0200,147.5582,1670.8179,2.5882,62.5845,1.3890,0.1176,2vwl
7.0300,154.7511,1857.9822,3.2398,64.8533,1.4168,0.1000,2vwm
8.0000,145.2216,1645.6580,3.2624,60.5995,1.8010,0.1333,2vwn
7.5100,145.2134,1664.0498,2.8548,61.4497,1.5699,0.1429,2vwo
5.0000,58.3290,651.6786,7.0499,0.0000,9.6601,0.2222,2vxn
2.7400,44.7301,353.0720,1.0620,20.4392,0.8073,0.1333,2vyt
4.2800,54.1536,566.9321,4.4240,0.0000,7.8286,0.2500,2vzr
3.4200,34.3660,468.9072,2.1459,9.3305,4.3953,0.1818,2w08
9.4000,139.3617,1461.9625,4.1604,31.3391,1.2881,0.1667,2w26
4.9800,54.0768,693.7944,3.0077,4.9137,6.3969,0.1333,2w47
4.8500,73.1187,1041.6545,4.1703,0.0000,5.2692,0.1667,2w4x
6.0700,84.6615,1021.2988,4.5283,0.0000,4.2548,0.1000,2w5g
4.0500,84.5288,1128.2031,7.0846,13.7067,7.8596,0.2000,2w66
4.9600,80.0157,1020.2336,4.6153,13.5033,6.9540,0.2857,2w67
6.0800,118.6801,1768.4993,6.4177,9.8204,10.2557,0.0800,2w7y
2.9600,110.0792,1478.4757,7.8988,3.6273,9.5700,0.1111,2w8j
2.1200,113.7690,1481.0808,8.9302,4.1173,7.6238,0.1111,2w8w
9.0900,121.0233,2083.6226,7.4147,79.9686,1.8801,0.2222,2w8y
6.3700,82.8115,1046.1056,2.8099,27.0448,3.1943,0.1538,2w9h
9.1300,95.2940,1375.6537,6.7294,41.8399,6.3288,0.1176,2wb5
4.4300,96.0681,1231.7067,7.7838,11.4147,10.7019,0.1053,2we3
5.1200,122.6366,1998.2314,4.3442,75.4936,2.7631,0.0667,2web
3.9600,96.8215,1751.8141,2.4041,50.9436,3.8942,0.0714,2wec
6.1000,103.9235,1938.7777,5.3243,59.3029,3.0296,0.1111,2wed
6.5000,52.6861,682.5302,2.4534,18.7648,1.5941,0.4000,2weg
5.9500,46.6860,706.8435,2.5339,22.1010,1.3916,0.4000,2weh
6.0800,42.8127,602.3168,2.0825,21.7788,1.6532,0.4000,2wej
6.9300,46.7266,673.2540,2.3977,22.2907,1.7288,0.4000,2weo
5.9000,94.7697,1645.1619,5.7454,31.0360,5.2561,0.1250,2weq
7.0500,74.9452,1348.7877,2.8541,25.4164,1.7296,0.5000,2wer
6.0000,79.8866,1068.7179,3.9351,0.0000,7.1853,0.1667,2wf5
8.7000,101.2563,1659.3845,2.3274,50.3109,1.6275,0.1538,2wgj
4.0000,113.7000,1007.8943,6.5705,47.6121,0.8533,0.1667,2whp
7.1000,118.6799,1112.0796,7.2615,0.0000,11.1924,0.1176,2wjg
6.8200,124.9750,1976.2808,4.7927,22.4001,3.3901,0.0645,2wk2
3.3200,60.4866,636.1981,4.9524,11.0095,3.4498,1.0000,2wk6
8.5900,92.5886,1102.1572,5.8878,21.2697,8.4639,0.2222,2wky
8.7700,151.2436,2638.2966,5.0234,115.6298,5.0529,0.0588,2wkz
7.8000,156.2031,2644.7139,4.9301,100.8242,4.4915,0.0588,2wl0
6.6000,88.7071,1450.8344,4.9974,15.1342,4.0028,0.1053,2wly
4.6000,89.1862,1472.8649,4.7567,16.2286,4.2304,0.1176,2wlz
4.5200,122.4639,1997.9852,5.4341,23.4781,5.7498,0.0741,2wm0
8.5200,75.8314,1031.8030,2.3944,36.8842,1.9718,0.2222,2wn9
6.3200,87.4513,1116.1155,2.0250,40.1808,0.5538,0.2500,2wnc
6.4800,98.8726,1327.4042,3.5164,56.7509,0.0276,0.2000,2wnj
3.9000,67.9568,833.6550,0.6346,21.8379,0.9416,0.2500,2wor
3.9000,79.3073,1053.3960,0.9627,24.8939,0.0000,0.2500,2wos
3.6000,47.9649,1396.5402,1.7444,31.4645,0.7092,0.0364,2wp1
3.7400,80.7525,1360.6124,5.8364,50.7035,3.5857,0.1667,2wq5
5.5100,103.1824,1743.9805,9.3977,5.9158,16.3969,0.0690,2wqp
5.4400,160.0547,1828.8997,8.9031,4.1288,12.2555,0.1000,2wr8
8.7400,95.8670,1763.3081,3.2936,58.3161,1.9676,0.2000,2wtv
4.2900,81.6457,1360.5603,3.8743,45.8090,1.7919,0.1250,2wuf
10.7000,155.2144,1858.1266,8.7513,28.7558,7.5733,0.1053,2wva
6.1200,74.3667,820.1952,6.7154,0.0000,8.6759,0.1818,2wvt
4.0200,80.1101,982.5357,4.6969,0.0000,7.3733,0.2500,2wvz
4.4300,55.4429,823.2403,4.0242,0.0000,7.7092,0.1053,2wyf
8.7000,118.9121,1469.0249,2.6381,53.5183,0.6980,0.1250,2wyg
9.0000,120.1834,1463.4742,2.0814,53.2780,0.0000,0.1250,2wyj
7.0000,111.3713,1549.9458,7.2747,6.7368,10.7810,0.1250,2wzf
5.2200,140.8461,1802.3641,9.0017,0.0000,13.2915,0.0714,2wzm
3.8500,64.1939,873.6846,4.2797,0.0000,6.6805,0.2500,2wzs
11.3300,96.3350,1742.9323,2.0281,96.7167,0.0000,0.4000,2x00
3.7600,70.9348,865.4838,7.1645,8.3378,7.9546,0.2500,2x09
4.6000,85.0471,1152.0448,3.7818,0.0000,3.9632,0.2000,2x0y
7.1200,83.7804,1321.5841,1.8622,79.8533,2.4015,0.1053,2x2r
8.5700,112.2239,1636.2778,3.8359,31.8005,3.6084,0.1429,2x4z
6.6300,62.0882,1237.3866,2.5840,33.0079,1.6677,0.1429,2x7t
5.2700,59.0712,1137.8600,5.8883,38.3322,1.7617,0.2000,2x7u
7.9600,63.9199,783.1029,4.8239,16.3468,2.5254,0.2222,2x8z
6.7400,85.9248,1597.7284,6.7117,31.5206,6.8757,0.0741,2x91
4.9500,104.3979,2001.8306,7.8935,34.6431,6.7830,0.0606,2x95
4.0300,153.0779,2441.5886,9.0093,54.6783,6.1665,0.0769,2x96
5.6600,107.5318,1806.4067,7.3677,31.8893,5.1318,0.0714,2x97
9.2700,89.1001,1353.3789,2.6040,52.1473,2.2722,0.2500,2xab
9.1900,93.5170,1741.4259,1.3817,27.7103,1.9563,0.1000,2xb7
7.5900,112.3422,1556.1581,7.7105,45.2279,9.6203,0.1538,2xb8
10.7000,201.7647,2797.0615,11.2862,32.5738,11.4340,0.0333,2xeg
10.6200,155.6041,2620.8069,8.2029,27.8060,11.2521,0.0417,2xei
8.8700,113.3486,2014.8209,6.7281,18.8731,11.4858,0.0370,2xej
4.1500,58.5223,1137.2277,3.7295,0.0000,7.6717,0.1176,2xg9
6.8000,110.0114,1894.8789,7.2168,48.8509,5.8173,0.0714,2xhm
5.9600,78.6577,1132.6920,3.5760,39.7990,1.9367,0.2857,2xht
7.2600,68.5484,658.1843,4.8173,10.6967,7.3762,0.4000,2xib
7.2000,121.7917,1423.5336,7.2055,24.1704,8.4092,0.1818,2xii
7.5500,82.6638,1434.2719,3.1308,72.0367,2.8762,0.1538,2xj1
7.1800,79.3408,1388.8734,1.3867,57.8164,1.6971,0.2000,2xj2
6.6600,88.4554,1120.5084,4.7258,20.6497,6.4113,0.2857,2xj7
7.8200,88.8068,1327.1366,2.2838,46.6795,2.0000,0.2222,2xjg
6.5100,94.9706,1341.7755,2.2146,49.9561,2.2493,0.4000,2xjj
9.1500,81.8333,1399.9971,1.9452,43.8902,2.2405,0.1667,2xjx
5.0700,82.2218,1074.8317,4.3927,13.1654,7.2070,0.2222,2xm1
4.6200,83.0350,1138.1370,6.8036,13.3674,8.2257,0.2000,2xm2
9.9600,101.7739,1614.4641,5.5163,34.5942,2.6787,0.1250,2xmy
5.9200,65.4406,1042.3735,1.9521,58.7322,1.2777,0.2500,2xn3
6.6900,80.3531,1233.3232,1.6093,32.5817,2.2535,0.1538,2xn5
6.8300,86.0459,1571.6360,2.7749,34.0552,2.4361,0.2000,2xnb
3.4300,92.3206,1469.4502,2.6604,2.2737,4.3125,0.0833,2xog
5.7700,68.0679,837.1676,2.7787,19.7818,5.4030,0.2500,2xp7
3.9000,107.1518,1582.0265,4.5468,24.8808,4.8199,0.1111,2xpc
11.3000,119.3449,1731.8601,6.8963,36.8872,7.1261,0.1000,2xpk
6.5500,64.4918,682.7330,4.4694,10.5162,8.7222,0.1818,2xxr
8.0500,74.1821,950.1432,5.0184,25.3479,7.8864,0.2000,2xxt
6.4100,66.3798,673.2133,3.3466,10.8587,7.3438,0.1818,2xxw
6.4100,65.9551,694.5057,5.3547,11.1479,9.2876,0.1818,2xxx
9.1900,164.1378,2785.2195,8.7450,85.6683,5.7904,0.0541,2xy9
6.8200,185.9910,2849.9441,10.5494,66.8642,6.7549,0.0541,2xyd
8.3400,139.7579,2530.4500,8.1621,91.2443,6.0118,0.0513,2xye
8.4400,126.2868,2503.3550,6.4846,71.3456,5.4576,0.0513,2xyf
7.4200,83.6957,1380.0022,2.4178,55.4364,0.9897,0.6667,2xys
6.2900,104.7671,1877.8693,8.4415,61.0816,0.6841,0.2500,2xyt
8.7000,125.9818,1698.6227,1.1903,35.0100,0.0867,0.1053,2y5f
6.8400,117.4848,1557.7723,2.1733,20.7605,1.1269,0.1429,2y5g
5.7900,109.7742,1467.4646,2.3174,17.1112,0.3567,0.1429,2y5h
5.5400,96.7922,880.1285,5.2853,11.8885,10.2506,0.1538,2y7i
4.9300,52.2476,782.7875,1.8440,49.7285,1.1723,0.4000,2y7k
5.4700,43.9037,728.5110,1.1938,40.0380,1.1891,0.4000,2y7p
8.8900,138.3313,1656.0912,3.3434,59.9890,0.9246,0.2000,2y7x
8.7000,132.4531,1675.2645,2.9866,66.1610,0.1557,0.1667,2y7z
8.0500,133.7823,1676.7227,3.4849,68.9565,0.3959,0.1667,2y80
8.7000,140.1109,1671.9666,3.5314,71.0389,0.3137,0.1667,2y81
8.4000,143.3523,1653.3403,3.3653,68.5878,0.1191,0.1667,2y82
6.4000,89.6303,1449.0988,1.6547,58.5757,1.9350,0.0741,2y8c
6.3800,140.8586,1290.6394,5.6507,5.5506,1.7930,0.2000,2ybu
5.5200,79.1906,1087.9690,4.1096,0.0000,7.8513,0.1333,2ydt
7.3400,66.3434,1358.9370,1.5583,65.8357,1.4477,0.1667,2ydw
6.6300,68.7792,1311.1832,1.1701,55.7541,1.0000,0.1176,2yfe
5.0600,82.3146,1677.9214,2.3688,23.4190,2.5288,0.1538,2yge
5.0900,97.1743,1695.3755,4.5573,30.6990,4.0335,0.1538,2ygf
8.1200,90.2493,1349.1387,2.1467,20.7666,2.1156,0.2000,2yi0
8.3200,85.3592,1360.5658,2.5266,21.2399,2.2449,0.1667,2yi7
3.9200,167.4309,2534.1558,5.7498,20.9833,8.7139,0.0408,2yim
2.7800,35.8855,390.8503,0.7008,40.0708,0.0000,0.2500,2yiv
8.4800,112.6862,1631.4570,2.4823,61.7253,3.4446,0.1429,2yix
8.1300,75.3012,893.4702,2.7935,35.7853,2.0000,0.5000,2yk1
9.4600,142.9525,2056.5027,4.4730,107.0872,3.9378,0.3333,2yki
7.8900,61.3889,868.3846,1.8216,8.0068,2.9560,0.1667,2ylc
7.6800,45.2678,465.6907,3.7184,0.0000,4.6638,0.2500,2yln
3.1600,78.0583,907.4813,3.8389,28.2853,4.8267,0.2500,2ymd
7.6600,69.0271,1096.0402,1.3860,34.9524,0.0000,0.3333,2yme
4.8200,48.8384,582.6356,4.9319,0.0000,3.8172,0.2500,2ypi
9.3000,139.1196,2284.0647,1.4908,88.6620,0.6090,0.0588,2yxj
6.6600,74.7901,829.1590,3.9905,56.2437,0.9083,0.1333,2yz3
9.5700,125.2616,2199.2476,6.8170,47.6082,5.2447,0.0741,2z4o
8.0000,45.2605,745.2317,1.5042,1.0000,2.4012,0.2000,2z8e
5.8500,14.8339,323.1798,1.9202,1.0248,0.0000,0.5000,2z94
6.6400,62.3655,1053.9697,4.3444,34.1251,6.2376,0.1538,2za0
8.4300,112.5336,1647.8926,2.9402,57.3433,3.4476,0.1818,2za5
6.3200,91.0126,1578.2161,2.6191,83.1104,2.5866,0.1667,2zb1
6.7400,111.1177,1437.1741,2.2699,56.3221,2.5746,0.1333,2zc9
8.8200,92.8422,1408.8551,5.1724,59.1117,6.1319,0.1111,2zcq
6.8700,88.0334,1640.7028,3.8849,90.7115,3.7662,0.0909,2zcr
8.2200,75.5021,1497.6978,6.4641,82.7521,1.9004,0.1250,2zcs
8.4000,109.7899,1524.3577,3.8135,50.5877,6.0422,0.1111,2zda
6.3700,107.1238,1345.3568,3.1151,39.7596,4.8055,0.1176,2zdk
6.4000,108.4133,1307.5133,4.4134,32.0587,4.9832,0.1176,2zdl
6.4100,111.7907,1361.4249,5.1590,32.1329,5.6295,0.1176,2zdm
6.2500,97.3764,1306.7129,5.1859,32.5463,6.7513,0.1176,2zdn
5.1700,89.4832,1189.6859,3.0202,32.8987,2.3221,0.1538,2zfp
6.5400,108.9237,1385.8594,3.6124,35.1062,5.3012,0.1176,2zfs
6.5200,104.1755,1331.3315,3.3583,32.9010,4.5623,0.1176,2zft
6.7400,97.0708,1270.5571,4.0049,33.6395,5.8515,0.1250,2zgx
7.7000,67.6345,1277.3379,2.6989,33.4595,1.5261,0.3333,2zjw
5.4800,97.8705,1641.7352,6.2234,0.0000,9.5061,0.1176,2zkj
7.6000,90.3429,1402.9399,3.6584,35.2681,4.6426,0.1250,2zmm
7.8900,90.4593,1431.7001,4.2597,44.6615,4.6369,0.1111,2zn7
7.7600,144.0932,1661.1012,5.5045,44.4147,8.1843,0.0465,2zpk
6.8200,123.6087,2073.9465,9.1790,13.8907,16.2154,0.0606,2zq0
6.5600,119.1205,1434.1405,4.8774,52.9052,5.3103,0.1176,2zq2
7.7900,75.9293,816.6307,6.6587,11.9198,9.0039,0.2500,2zwz
10.6000,111.7760,1359.0559,7.1974,20.4133,8.8760,0.1538,2zx6
10.4900,98.0320,1229.5547,8.0978,17.1007,8.7295,0.1818,2zx7
9.6400,133.1540,1306.1644,9.0426,25.7855,8.9658,0.1818,2zx8
5.2200,63.5389,779.5029,4.8920,23.9349,6.8688,0.2857,2zxd
8.8200,95.5027,1586.8877,5.4410,41.4913,5.5875,0.0870,2zxg
7.4000,79.7114,1426.4379,2.0558,60.8172,3.4890,0.1111,2zy1
6.1400,136.9798,2480.4919,7.7327,0.0000,8.0842,0.0625,2zym
4.5400,93.7411,1492.3129,8.7705,5.7491,12.7167,0.1667,2zz1
4.0000,122.8717,1635.9412,7.1927,0.0000,7.8859,0.1000,3a1c
4.1200,96.5486,1515.4648,5.0345,0.0000,5.6938,0.1250,3a1d
2.6600,124.0071,1708.3837,7.8662,0.0000,7.8564,0.1000,3a1e
4.8300,95.1896,1062.8247,7.1138,0.0000,11.9865,0.1176,3a1s
9.0800,138.4878,2129.4731,4.2914,69.0943,3.1171,0.0769,3a2o
3.3000,152.4747,1628.5923,8.6499,2.6350,8.0543,0.0769,3aaq
4.5100,64.2178,926.0941,10.2804,5.8355,6.3820,0.1818,3aas
5.0500,89.0074,1321.4901,9.0877,5.3070,9.8594,0.1111,3aau
6.2200,134.0410,1669.3132,1.8843,63.0455,0.0000,0.1250,3acl
4.7600,67.5821,1373.3713,1.4562,82.1737,1.0000,0.2857,3acw
5.7000,92.6125,1448.9562,0.5752,108.9913,0.0000,0.1000,3acx
3.0300,31.6221,761.8413,1.8411,13.4813,1.4224,0.2500,3adv
3.6000,62.9696,838.9473,4.5204,1.5448,7.8551,0.0741,3afk
8.0500,122.1752,2130.3108,5.2249,19.4541,7.7615,0.0286,3ag9
7.8000,174.5879,2782.9578,8.0895,17.0943,13.2041,0.0328,3agl
7.0000,76.9586,1355.5426,4.0659,5.4694,2.2621,0.0909,3bbb
5.2800,96.2892,1314.4691,3.7153,0.0000,6.8285,0.1176,3bbf
7.6200,108.9015,1578.4352,2.8155,64.4782,3.0412,0.3333,3be9
5.5700,59.9822,972.6415,2.5545,19.4330,4.7039,0.1250,3bex
2.5200,79.8478,1043.0258,4.8896,0.0000,5.2873,0.1250,3bf1
6.4900,83.5731,830.1040,6.3205,7.0061,7.9541,0.2222,3bft
6.2700,83.3734,845.9297,6.0476,5.0686,8.1803,0.2222,3bfu
4.8500,54.5364,817.7950,1.3642,41.9224,1.5747,0.4000,3cj2
7.0500,145.3485,2142.3640,7.7064,62.0466,7.8623,0.0500,3ahn
7.0500,146.2895,2096.9805,10.3094,42.4694,5.4558,0.0606,3aho
3.8100,60.7963,857.2370,9.2253,6.6917,1.3238,0.4000,3ai8
6.8600,86.3839,1796.9938,2.1394,63.6296,2.4973,0.0741,3aid
2.9200,56.9577,634.2423,5.0850,0.0000,7.4050,0.1111,3alt
6.5300,91.6089,1591.5286,2.3586,38.7294,2.7821,0.1667,3ama
2.2600,55.9069,739.2726,1.8791,9.8982,0.3105,0.6667,3ao1
3.7700,89.0779,1043.1881,2.3170,14.5644,0.9864,0.5000,3ao2
2.0700,89.1200,1011.2182,4.0398,20.1253,1.0738,0.4000,3ao4
2.2300,85.2562,1056.1035,2.9694,16.0528,1.2431,0.4000,3ao5
6.7200,39.5974,615.9092,0.9522,24.4223,1.0000,0.5000,3aqt
3.4300,106.0344,1290.0098,4.5556,0.0000,5.6543,0.2000,3axz
8.4800,104.0520,1906.7206,1.7706,69.5233,0.0000,0.1250,3b1m
4.3800,44.5141,727.8873,1.0337,8.0054,1.0000,0.2857,3b24
6.0700,68.7251,1016.7220,1.9842,49.3058,1.8221,0.2857,3b25
6.6400,62.0247,1168.9354,1.1101,31.7758,0.9277,0.4000,3b26
5.1600,58.7129,938.1366,0.9725,29.6613,0.9343,0.2857,3b27
4.5500,101.6355,1916.9727,9.1990,0.0000,2.5738,0.1000,3b2q
3.9800,63.1542,634.1160,4.6908,19.6864,4.4450,0.2222,3b3c
2.5500,30.9638,578.2145,3.0962,26.1958,3.0916,0.2222,3b3s
4.1900,47.8512,609.9266,5.5061,12.4961,4.9912,0.2222,3b3w
3.6000,44.4469,710.1993,7.2845,3.3878,6.2883,0.1538,3b3x
8.1400,85.3377,1331.0458,5.9301,31.7489,3.7509,0.2000,3b4f
5.4000,67.0596,975.4019,2.3404,65.6318,3.4203,0.2500,3b4p
7.5500,81.9660,1297.1616,5.5377,10.6401,9.2952,0.1176,3b50
5.6800,120.3339,1098.2183,6.3279,0.0000,7.5713,0.0952,3b5j
8.7700,111.7601,1833.6989,4.3200,63.6415,3.5516,0.1333,3b5r
9.2700,121.7432,1665.1625,3.0241,61.1775,2.4318,0.1538,3b65
8.6000,126.1626,1912.4473,3.9792,62.6754,2.9588,0.1176,3b66
8.8500,135.8905,2048.8679,4.3126,54.8942,3.3444,0.1176,3b67
8.4000,131.5776,2090.3555,4.9800,66.5240,3.2124,0.1053,3b68
5.8200,54.6260,657.0635,5.4982,13.3747,3.2408,0.2222,3b7i
5.1700,62.6823,632.1864,3.1155,29.5913,0.5879,0.6667,3b7j
7.7000,106.5742,1678.8744,8.0471,25.1049,8.4134,0.0952,3b7r
8.0000,90.8195,1131.2058,2.7744,33.4356,0.6299,0.1176,3b92
6.0500,104.0522,1944.1720,4.6269,62.7025,2.6469,0.0625,3bgb
5.0200,127.7603,2269.2397,7.0183,95.5556,2.9205,0.0625,3bgc
7.9600,68.3880,1439.7004,1.8987,70.7247,0.9620,0.2000,3bgq
9.4200,89.5612,1196.4481,2.8712,8.1815,4.1447,0.2000,3bgs
6.2600,71.4478,1334.5442,1.6386,94.0989,1.7582,0.2500,3bgz
6.0800,129.6780,2066.6084,7.4889,58.1686,7.8522,0.0714,3bkk
6.1700,141.0593,2237.2812,8.1618,62.3489,7.5986,0.0714,3bkl
6.9200,46.6323,700.8883,3.7228,0.0000,2.5260,0.2222,3bl0
5.6000,68.2279,1214.7327,2.8156,35.5781,1.3543,0.2222,3bl1
4.8000,61.8051,1054.4021,5.5486,3.4202,8.3076,0.0690,3bpc
2.7000,20.0538,477.6499,1.2226,17.1184,2.0000,0.2500,3bra
8.7000,57.8962,923.1602,1.6962,45.4326,1.9673,0.2500,3brn
8.1500,44.5537,587.8420,2.8726,9.7159,3.0339,0.2857,3bu1
3.1000,26.1160,515.9595,1.4110,16.3906,2.0000,0.2500,3buf
3.1800,31.5474,600.8726,0.7004,26.3283,1.5073,0.2000,3bug
3.6600,40.0744,741.8586,1.5510,28.5670,1.9703,0.2000,3buh
5.3600,95.2317,1789.2786,1.3857,50.1894,2.6050,0.0667,3bv9
6.5200,157.0665,2570.0579,5.6163,67.8744,10.1254,0.0328,3bva
5.4900,119.5409,2065.7913,5.0713,50.1171,5.5516,0.0714,3bvb
6.5000,161.9103,2344.6865,6.4165,15.0798,10.6004,0.0444,3bwj
5.4800,54.9787,647.3033,4.8555,0.0000,7.2849,0.1818,3bxe
5.5400,90.2883,1187.7792,9.2609,0.0000,13.7287,0.1176,3bxf
4.9600,94.1770,1053.0201,7.0561,0.0000,11.3435,0.1667,3bxg
4.0300,79.9658,1074.9714,8.8659,0.0000,13.4329,0.1429,3bxh
6.0000,202.8481,3167.1931,9.1476,103.2576,8.7259,0.0303,3bze
4.5200,182.9865,2947.4072,10.9533,92.3059,10.9041,0.0317,3bzf
5.7400,123.5246,1597.7244,5.2783,22.6483,6.4760,0.0392,3bzi
2.0000,45.8639,906.5493,4.5499,0.0000,7.2112,0.1111,3c2f
3.3500,57.2748,722.3204,2.1116,3.5522,3.1386,0.3333,3c2o
3.1100,65.0539,707.0024,3.6751,7.5961,3.5063,0.3333,3c2r
2.9000,80.4932,1208.0055,4.4245,9.0807,7.1640,0.0625,3c2u
5.7000,80.5016,711.9190,2.4913,17.4081,2.9404,1.0000,3c4h
7.3000,75.9235,703.7112,9.7208,0.0000,11.7217,0.2222,3c52
7.8900,91.8097,1104.8153,10.9209,0.2432,14.0478,0.1053,3c56
7.2000,80.7896,1050.5801,3.7767,16.7506,1.4217,0.2000,3c79
7.8500,101.8996,1031.9550,2.4506,15.9864,0.5029,0.2500,3c84
6.8000,103.4846,1550.7019,7.3657,8.3109,8.7810,0.0541,3c88
6.0700,98.8567,1634.4209,5.7618,10.4019,8.3479,0.0500,3c89
6.1800,94.5127,1605.6492,7.5481,18.0190,8.4840,0.0526,3c8a
6.1000,105.3931,1622.7727,7.3401,20.1520,9.7455,0.0526,3c8b
4.1500,81.7137,1099.6885,5.6812,5.2374,7.4566,0.0909,3c8e
7.5600,112.2933,1936.4801,5.8338,45.8123,9.2320,0.0690,3cct
7.8700,98.7230,1742.2537,4.5356,28.1992,7.4333,0.0714,3ccw
7.2900,101.9112,1751.8799,4.9790,24.6991,8.0023,0.0645,3ccz
7.5700,107.9980,1809.9359,5.6751,27.7634,8.1047,0.0714,3cd0
7.9000,91.7846,2057.0459,4.7024,44.6448,8.5298,0.0769,3cd5
7.8400,115.3752,1941.8207,6.0784,44.7163,8.0062,0.0714,3cd7
7.5800,121.7898,2025.9174,7.7028,44.0548,9.0271,0.0645,3cda
7.0200,119.5680,1921.6633,7.2143,45.0312,8.6884,0.0625,3cdb
4.9000,73.3711,1082.3279,3.4109,38.4813,0.1192,0.2222,3cf8
5.0000,63.0091,1184.5205,1.7007,49.1859,1.1238,0.2500,3cfn
4.1900,43.2174,862.7260,1.2613,35.3311,1.7413,0.4000,3cft
6.5100,75.0372,1011.6979,2.9033,45.3217,2.4714,0.1667,3cj4
6.3400,78.9374,1079.4208,2.0633,46.3387,2.7108,0.1667,3cj5
2.9800,71.1242,1062.0903,1.9874,0.0000,3.1422,0.0741,3ckb
6.1000,63.6875,1172.1948,2.1380,66.1052,1.6252,0.0714,3cke
6.3500,121.0289,1946.8917,4.9430,48.8672,5.3791,0.0690,3ckp
8.7200,101.8751,1333.4862,7.5809,7.8994,11.2106,0.1176,3ckz
7.0700,75.2353,1091.2523,4.3561,14.2126,6.1222,0.1333,3cl0
6.4700,80.8400,1134.2170,2.8692,43.4135,3.6472,0.1000,3cm2
