pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,nacttors,ninacttors,PDB
3.6400,65.9971,587.6475,1.1376,54.7736,1.7043,4.5637,16.6078,0.5052,0.5967,0.0000,61.8377,576.1879,0.4710,46.8890,0.8016,5.2350,16.4046,0.0032,0.5908,0.0000,2.0000,1.0000,1gyy
3.6600,55.7459,835.4006,1.5863,36.1539,3.1505,2.3780,11.7768,0.0000,0.0000,0.0000,52.0470,842.0212,1.1635,36.9760,2.3063,2.7894,11.2971,0.0052,0.0000,0.0000,2.0000,2.0000,3pcn
3.6800,54.4745,700.6069,0.7484,2.5619,2.1502,0.0000,0.0000,0.0000,0.0000,0.0000,53.2412,713.0877,1.1427,3.4189,2.2990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1c3x
3.6800,91.5699,1685.0636,3.5572,20.3272,7.8781,78.2376,537.9922,2.2826,18.4536,3.0367,115.7799,1706.4852,4.8740,19.4864,9.3756,70.1358,549.7792,1.8563,22.8558,1.1214,22.0000,6.0000,1qsc
3.6900,75.5546,1033.8136,1.6042,2.9525,3.6493,2.9825,42.7670,0.0000,0.0000,0.0000,68.2699,1077.8809,1.4517,6.1881,2.7167,4.0887,43.0142,0.1319,0.0000,0.0000,2.0000,3.0000,2a8g
3.7000,90.1942,1027.2887,3.6967,0.0000,7.0217,44.6076,317.9531,4.3181,0.0000,5.2281,71.1234,983.7028,2.5560,0.9444,6.5074,45.1704,279.2626,3.7792,0.0000,4.4680,9.0000,10.0000,1fwu
3.7000,107.2725,1712.3549,4.2169,0.0000,9.9162,14.6956,133.6674,0.3483,0.0000,0.0000,100.4315,1763.5510,3.9511,0.0000,9.2942,14.9996,106.5703,0.3298,0.0000,0.3933,8.0000,2.0000,1gz3
3.7000,128.6174,1666.8440,4.5483,0.0000,10.0526,15.6729,139.4744,0.4553,0.0000,0.0000,104.5699,1793.5085,3.4036,0.0000,8.2442,15.3666,106.2710,0.0504,0.0000,0.0000,8.0000,2.0000,1gz4
3.7000,51.4980,525.6511,1.9456,0.0000,5.2389,3.7630,4.1411,0.0000,0.0000,0.0000,39.6712,558.8887,2.2655,0.0000,5.3393,3.6765,3.8879,0.0066,0.0000,0.0000,3.0000,0.0000,1pdz
3.7000,76.3197,861.8012,1.4624,39.3400,3.2980,9.2502,28.7483,0.0088,3.4481,0.0000,77.5091,897.0956,1.5505,44.6377,2.7592,7.3238,29.8386,0.0273,4.1456,0.0000,5.0000,0.0000,1wht
3.7000,93.3211,906.3691,2.2128,123.7750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.7974,905.1450,2.3265,124.1665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2bjm
3.7000,68.2255,696.3676,3.4397,0.0000,6.9690,8.4547,67.5766,0.4980,0.0000,1.1501,62.2907,729.3085,3.6406,0.0000,7.0731,8.0920,67.6525,0.6751,0.0000,1.5586,4.0000,7.0000,2bmz
3.7000,58.9695,663.1304,1.2611,5.0768,3.2711,0.0000,0.0000,0.0000,0.0000,0.0000,58.6777,665.7416,0.9260,5.1515,2.6117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2fx6
3.7200,89.0357,1022.4753,3.3628,0.0000,7.1162,41.5544,304.6446,3.1625,0.0000,5.6078,77.4478,987.5217,3.3133,0.0000,8.0149,41.9047,308.0947,2.2461,0.0000,3.9412,9.0000,10.0000,1fwv
3.7200,46.5297,719.4957,3.7905,2.6138,10.2523,8.9969,14.1002,0.2318,0.0000,0.5643,39.6660,708.7154,2.9310,5.6281,8.5055,11.1453,11.4546,0.6823,0.0000,1.0651,5.0000,1.0000,1grp
3.7200,134.9666,1944.2866,5.0805,2.5375,11.0462,23.3084,192.1540,0.2507,0.0000,0.0000,128.5620,1921.0372,3.4440,3.8232,7.7396,20.4924,195.1951,0.2994,0.0000,0.0000,9.0000,5.0000,2am4
3.8000,37.4601,473.6519,0.4468,20.9547,0.5705,0.0000,0.0000,0.0000,0.0000,0.0000,31.4033,475.4433,0.3693,23.8288,0.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1li6
3.8000,68.9070,825.7926,1.6767,9.0853,3.8089,8.5982,19.6769,0.1733,0.0000,0.0000,65.6089,786.7263,2.1601,7.2793,4.6213,6.1013,20.3093,0.0499,0.0000,0.0000,4.0000,0.0000,2hb1
3.8100,103.3476,1653.4016,0.9399,52.6014,1.3065,5.1783,76.6205,0.0408,5.9172,0.0000,117.3974,1751.6288,2.2606,49.3052,0.5572,7.7148,79.2589,0.2353,5.8732,0.4193,4.0000,1.0000,2hu6
3.8300,113.1450,1481.5586,4.2640,0.0000,8.2950,12.9889,113.5716,0.4326,0.0000,0.3933,107.1869,1286.9200,5.2672,0.0000,11.8521,13.5374,118.4642,0.5036,0.0000,0.3278,8.0000,3.0000,1r0x
3.8400,45.4327,529.4390,1.0747,4.0508,2.5694,0.3116,1.2035,0.0000,0.0000,0.0000,45.4040,528.8174,1.0544,4.0818,2.5483,0.2910,1.2073,0.0000,0.0000,0.0000,1.0000,1.0000,1utj
3.8500,70.7011,1057.7633,3.0372,6.0737,7.5405,11.6612,58.3760,1.0329,0.0000,2.6358,63.6549,1043.2996,4.0688,1.9302,8.5448,14.6814,54.4838,0.6817,0.0000,1.2581,5.0000,5.0000,1n1t
3.8700,99.2342,1253.5419,2.1108,29.8535,2.6793,5.0866,47.1470,0.2695,0.0000,0.0000,101.7591,1294.1167,2.9807,45.6820,1.9239,11.0470,51.7988,0.2501,0.3667,0.0000,8.0000,0.0000,1aj7
3.9000,62.9144,934.1741,1.5695,38.6028,3.4241,5.6131,29.5281,0.0000,0.0742,0.0000,51.3320,880.4981,1.6057,28.0400,3.5689,8.3917,28.5827,0.0000,1.4814,0.0000,4.0000,1.0000,2gvv
3.9300,73.1764,1168.2015,1.5448,3.8952,3.1817,3.5748,44.1751,0.6230,0.0000,0.3918,58.4982,1160.5079,1.1008,9.8329,2.2011,4.3937,42.8539,0.2681,0.0000,0.3969,2.0000,3.0000,2a5b
3.9300,107.3505,1106.1691,4.9382,0.0000,11.5639,13.2590,122.1261,0.6412,0.0000,0.7103,99.5548,1174.3271,5.1928,0.0000,11.8235,11.2549,136.4913,0.6617,0.0000,0.6799,8.0000,2.0000,2cbz
3.9400,136.9913,1561.4615,4.8267,25.6687,8.6448,11.7866,84.1526,0.6879,1.0000,0.0000,122.0861,1592.9930,4.2437,25.6167,6.9686,18.0928,96.4255,0.8755,1.0000,0.0000,8.0000,3.0000,1v1m
3.9400,78.9282,1359.8984,3.4886,0.0000,8.9681,7.7930,77.3440,1.0226,0.0000,2.2362,91.7611,1396.4565,3.7219,0.0000,8.4924,6.2505,75.7007,0.6319,0.0000,1.4265,4.0000,8.0000,1z3t
3.9600,109.4512,1413.7195,1.6666,12.7684,5.0056,6.7647,72.8390,0.2629,0.6239,0.6324,81.2875,1077.8765,4.3807,2.2335,10.3783,8.3704,70.8020,0.3226,0.8527,0.0000,5.0000,2.0000,1mrs
3.9600,90.6451,1359.3252,4.6346,0.0000,8.7752,5.1200,92.1719,0.8598,0.0000,0.9434,62.2648,1183.9015,3.1367,0.0000,6.7086,9.5062,91.2132,0.4784,0.0000,1.2414,5.0000,8.0000,1x9d
3.9600,54.7739,667.2970,2.2337,4.9816,3.8760,0.0000,0.0000,0.0000,0.0000,0.0000,51.2448,633.6390,1.2573,1.3787,2.9219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2fpz
3.9800,132.4944,1527.3036,4.7218,25.0960,8.1995,14.6548,85.4258,0.5315,1.0000,0.0000,121.0451,1556.5684,4.1540,25.5510,6.8700,17.8841,95.1650,0.7416,1.0000,0.0000,8.0000,3.0000,1v11
4.0000,45.2333,619.4365,0.4588,45.5748,0.6561,0.0000,0.0000,0.0000,0.0000,0.0000,46.4349,613.0923,0.5147,43.1919,0.4399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1lgw
4.0000,51.5872,611.4127,0.9044,46.6394,1.7339,6.1044,4.9959,0.0242,5.3194,0.0000,44.6123,632.2497,1.1389,43.2831,2.6185,6.0175,5.1567,0.1320,2.9517,0.0000,5.0000,2.0000,1nu3
4.0000,48.4999,645.9161,0.7583,6.6287,1.9175,4.2622,10.8395,0.0000,4.4345,0.0000,50.4811,665.3910,1.2999,7.3726,2.3134,3.5007,11.0553,0.0263,5.6204,0.0000,4.0000,1.0000,1tni
4.0000,85.1956,1590.7279,2.2826,0.0000,5.7951,27.2523,133.5155,1.2581,0.0000,2.3215,86.2501,1591.4176,4.9415,0.0000,9.9759,22.2405,160.9576,0.8314,0.0000,1.1384,8.0000,3.0000,1wc1
4.0100,60.3933,616.3215,1.4555,6.4760,3.2985,0.7603,2.1925,0.0000,0.0000,0.0000,60.3929,615.5345,1.4517,6.4680,3.3080,0.7616,2.1915,0.0000,0.0000,0.0000,1.0000,1.0000,1c5z
4.0100,110.6265,1295.6042,2.5393,40.0803,5.0870,10.4966,116.8667,0.1169,0.0000,0.0000,103.0637,1361.4019,2.5916,41.6618,4.4123,14.7669,111.2557,0.3756,0.0000,0.0000,10.0000,3.0000,1v2w
4.0400,77.3913,1211.6333,3.6650,0.0000,8.6335,15.5281,92.9302,0.5799,0.0000,0.4801,74.1407,1247.6129,2.4807,0.0000,5.6056,11.0715,98.7646,0.0514,0.0000,0.0000,6.0000,3.0000,1hi5
4.0400,41.8936,547.4025,0.4883,47.6888,0.6978,0.0000,0.0000,0.0000,0.0000,0.0000,41.9365,544.5397,0.5268,47.7428,0.7407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1li2
4.0500,118.2262,2058.6624,1.7438,45.4248,2.4200,63.5563,486.8118,2.5614,2.8628,0.0000,134.6992,2442.7227,4.5841,46.4404,4.1122,65.5377,521.1084,4.8097,4.7064,0.0000,10.0000,0.0000,1awi
4.0500,85.9261,1124.1278,1.5874,5.2007,2.7862,21.1006,62.0791,0.5362,0.0000,1.1394,70.4155,1118.6779,3.4441,12.5912,6.2820,20.1307,59.5171,0.5983,0.0000,0.8806,9.0000,2.0000,1r4w
4.0500,67.0250,885.5468,1.0210,7.1346,3.6243,2.9488,21.2412,0.0240,3.4759,0.0000,63.9047,890.4213,1.1398,9.9889,3.5470,2.1212,21.1865,0.0000,1.5379,0.0000,8.0000,0.0000,1tuf
4.0700,90.3184,1483.5228,3.6808,19.3411,5.8028,7.3656,66.5779,0.3550,8.1525,0.1781,108.9949,1505.3644,2.6134,26.5368,1.7282,7.8956,67.1238,1.0825,7.8343,0.4149,3.0000,2.0000,1gj4
4.0700,65.0649,788.4487,3.4877,6.2552,6.6236,6.3447,7.8724,0.3160,0.0000,0.0000,53.3987,768.0585,1.5993,5.5892,3.7823,7.3955,8.7403,0.0454,0.0000,0.0000,4.0000,1.0000,1hyo
4.0800,63.3114,916.2524,1.9082,65.4696,2.2111,5.0422,100.0548,0.0186,4.0012,0.0000,62.3189,871.2219,1.0699,60.4594,1.5707,5.3921,128.6425,0.2392,5.8755,0.0000,3.0000,2.0000,1y2g
4.0900,54.2797,516.4551,0.6855,37.1643,0.6191,0.0000,0.0000,0.0000,0.0000,0.0000,53.5733,518.7751,0.7458,37.2993,0.6488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1ai7
4.0900,61.0436,1191.9784,1.2945,38.1206,2.8158,13.5039,140.7961,0.5753,15.4528,0.0000,60.9487,1196.7996,1.2994,37.8311,2.7395,13.3316,139.9852,0.5855,15.7259,0.0000,6.0000,4.0000,1jn2
4.0900,58.4404,950.2826,1.9208,2.1815,4.3477,12.6932,61.9542,0.2364,0.0000,0.6916,43.7951,921.0103,1.6590,2.0959,4.1626,13.2920,61.8699,0.2162,0.0000,0.6112,4.0000,2.0000,1o0n
4.1000,55.1298,738.2061,1.1953,4.3237,3.4684,0.4009,8.4891,0.0000,0.0000,0.0000,56.7491,725.8079,1.0120,3.8212,2.5568,0.3137,8.5246,0.0000,0.0000,0.0000,1.0000,1.0000,1c5t
4.1000,85.7354,1223.4380,4.7443,0.0000,8.8730,11.9186,43.5539,0.4861,0.0000,0.6263,105.9330,1250.3896,3.0982,0.0000,5.6674,11.4812,47.3070,0.5452,0.0000,0.0000,2.0000,4.0000,1odj
4.1000,127.7472,1560.7223,3.2050,55.8888,6.0226,49.7167,330.9445,0.6448,2.6487,1.1124,105.1991,1525.5927,2.8984,44.8912,5.1034,76.2482,352.1868,2.3551,6.7592,4.3129,24.0000,9.0000,1rzx
4.1100,77.3091,1141.1798,3.2588,0.0000,8.5330,6.5160,76.8094,0.4575,0.0000,0.0000,64.3624,992.0538,3.0908,0.0000,7.6079,10.7846,80.2663,0.4497,0.0000,0.0000,4.0000,2.0000,1p19
4.1100,78.6450,1329.8297,3.6940,0.0000,10.2144,8.6783,79.1852,0.8990,0.0000,1.5154,82.1520,1373.9899,3.4596,0.0000,8.7809,10.2940,75.4936,0.8848,0.0000,1.6958,4.0000,8.0000,1z3v
4.1300,106.1350,1434.5272,1.8347,40.6715,2.8821,10.2204,109.7262,0.0099,0.0000,0.0000,104.5327,1317.5447,2.0294,42.8101,3.9838,10.7237,121.1674,0.0639,0.0000,0.0000,10.0000,3.0000,1v2q
4.1400,91.8900,1518.7384,4.2645,0.0000,10.6925,24.5757,199.7477,1.5354,0.0000,2.2878,112.3028,1609.1301,4.7204,0.0000,9.4950,22.4674,192.5701,1.5474,0.0000,1.2221,8.0000,12.0000,1gny
4.1500,61.1304,779.6417,1.4365,22.7351,1.9934,5.4904,16.9079,0.3008,0.3454,0.0000,55.1444,754.9490,1.3104,16.7945,1.9632,9.1241,14.0854,0.2778,0.1019,0.0000,3.0000,2.0000,1m2x
4.1500,100.7138,1638.7457,2.3506,65.8837,0.4705,13.1043,124.9567,0.8411,1.3273,0.0000,110.2494,1394.5066,3.2626,35.8915,4.0685,11.1195,130.4105,0.8066,1.4280,0.0000,3.0000,1.0000,1q91
4.1500,45.7581,1011.7404,1.2480,5.5811,3.6135,1.3853,22.8983,0.0000,0.0000,0.0000,64.6438,1115.0498,1.8765,7.4076,2.2847,2.9423,24.3557,0.0642,0.0000,0.0000,2.0000,4.0000,2toh
4.1700,60.2911,585.2814,1.7781,5.6510,3.9519,0.2765,2.7049,0.0000,0.0000,0.0000,60.3282,585.2895,1.7742,5.6409,3.9478,0.2785,2.7027,0.0000,0.0000,0.0000,1.0000,1.0000,1v2s
4.1900,67.3339,1234.2281,2.9447,0.0000,6.2262,15.2448,115.3220,0.0189,0.0000,0.0000,72.0665,1243.5768,3.4773,0.0000,6.5001,12.1943,118.2701,0.0014,0.0000,0.0000,6.0000,2.0000,1hi3
4.2000,68.5970,772.9229,2.1729,4.5631,4.1628,0.5412,8.3230,0.0000,0.0000,0.0000,65.5369,752.4963,0.8598,3.9835,2.1252,0.4217,8.3567,0.0000,0.0000,0.0000,1.0000,1.0000,1c5y
4.2000,86.5049,972.5333,4.2561,22.1595,4.7258,4.6601,37.7098,0.9611,0.0000,1.0000,68.5747,777.9533,2.0787,14.4146,2.3334,5.6652,37.1602,0.9666,0.0000,1.0000,3.0000,0.0000,1c87
4.2000,79.1700,1040.8579,3.1249,15.6070,5.4875,4.5198,39.0234,0.4504,0.0319,0.9588,80.5093,1012.4163,2.5992,21.8340,4.9662,4.5197,37.1448,0.8036,0.0052,1.0000,2.0000,2.0000,1ghw
4.2100,71.2567,981.6535,3.1673,1.0000,6.0821,12.2210,117.5343,0.5098,0.0000,0.9440,44.4105,912.0826,2.5812,3.0548,6.4185,15.1662,119.6430,0.8414,0.0000,1.5704,5.0000,8.0000,1ulg
4.2200,84.1171,994.6208,3.3048,19.1807,6.2707,7.3124,79.0287,0.2765,0.0000,0.6884,77.9944,984.6852,2.7307,2.2999,6.7807,7.7998,81.3631,0.4495,0.0000,0.9578,5.0000,5.0000,1pzi
4.2200,66.1227,839.2036,3.1230,6.1250,7.6111,4.0985,18.8388,0.0110,0.0000,0.0000,56.4238,831.2093,1.7585,5.3243,5.4765,3.9561,18.6826,0.0097,0.0000,0.0000,6.0000,3.0000,1t5f
4.2200,65.3314,1687.6876,1.9053,0.0000,5.2129,10.0356,69.7387,0.6461,0.0000,0.7117,78.9612,1532.3075,2.5539,0.0000,6.3078,8.9072,72.6923,0.4083,0.0000,0.7268,4.0000,3.0000,1ua4
4.2500,39.9850,598.8510,0.9581,36.7521,1.5905,0.0000,0.0000,0.0000,0.0000,0.0000,41.1011,598.0182,0.3467,37.2882,0.6165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1li3
4.2700,70.6034,927.2438,3.4381,4.1466,8.6084,8.2815,15.8013,0.0211,0.0000,0.0000,56.3093,917.6794,2.6967,1.0269,7.4521,9.9545,13.7649,0.4224,0.0000,1.3866,5.0000,3.0000,1m5w
4.2900,97.1670,1158.8492,2.3830,37.7719,3.4068,5.5148,39.5270,0.3312,2.2810,0.5213,101.2877,1135.3782,2.8670,25.8974,2.5982,9.4822,37.0010,1.8492,1.3961,0.0000,2.0000,3.0000,1e2l
4.2900,61.0472,587.2872,1.2306,6.9280,2.6547,0.2948,2.6783,0.0000,0.0000,0.0000,61.0274,588.6130,1.2315,6.9228,2.6581,0.2945,2.6782,0.0000,0.0000,0.0000,1.0000,1.0000,1v2l
4.3000,112.2246,1895.0056,3.0423,54.5244,2.9083,10.3644,122.6606,1.5509,1.1582,2.1544,104.9600,1910.8618,3.9074,55.3925,1.5559,10.1974,126.6355,1.1283,1.1621,1.9704,6.0000,2.0000,1z95
4.3100,49.4534,808.5428,1.9260,0.0000,4.7666,11.8147,84.4352,0.0051,0.0000,0.0000,55.7474,770.4604,1.8310,0.0000,4.2024,9.7030,85.5300,0.0374,0.0000,0.0000,4.0000,3.0000,1rgk
4.3100,82.4030,1058.1138,2.0458,14.8269,4.4948,10.9279,34.1207,0.1240,0.0000,0.0000,70.3469,1017.7749,1.3107,11.5324,1.7757,9.5939,34.6601,0.1181,0.0837,0.0000,6.0000,5.0000,2tpi
4.3200,54.7749,899.1983,2.5087,1.2356,5.7429,16.1052,61.8740,0.7025,0.0000,0.5178,50.5782,758.2300,1.6173,3.7012,3.9220,12.3333,62.4715,0.4473,0.0000,0.6725,4.0000,2.0000,4rsk
4.3300,178.1136,1679.7809,8.3429,28.7709,11.1831,11.3229,82.0432,0.2237,1.0000,0.0000,174.3851,1699.8501,8.9205,28.5572,11.1535,11.3189,82.0446,0.1158,1.0000,0.0000,8.0000,3.0000,1olx
4.3400,55.2910,1292.8394,1.4547,64.8772,1.8408,11.3846,42.1783,0.0663,5.7610,0.0000,60.5136,1268.0353,1.6016,59.0412,2.1870,10.0412,43.4238,0.0249,7.5474,0.0000,4.0000,5.0000,1e3v
4.3400,63.3617,952.7552,2.0965,0.0000,4.2908,9.7660,63.1319,0.1329,0.0000,0.4200,80.3180,862.5740,2.0310,0.0000,4.3564,6.4161,76.9320,0.1490,0.0000,0.0000,4.0000,2.0000,1z6s
4.3500,81.7603,1030.0210,2.6391,12.9928,5.5809,4.6172,37.8254,0.4146,0.0000,0.9199,79.4536,1055.5249,2.3063,10.2784,4.9529,4.5054,38.9657,0.3948,0.1330,0.8976,2.0000,2.0000,1ghv
4.3500,74.7193,1091.0741,2.7905,0.0000,7.8807,6.4394,63.9862,0.0090,0.0000,0.1066,78.4836,1058.5574,2.6857,0.0000,7.1690,5.3287,71.7495,0.1218,0.0000,0.4263,4.0000,2.0000,1yfz
4.3600,106.3498,1157.7743,1.6678,59.0332,3.5861,3.9392,54.1624,0.0000,0.3991,0.0000,103.0153,1180.5587,1.8620,58.8162,3.6993,4.2488,49.8091,0.0450,0.5620,0.0000,6.0000,1.0000,1dy4
4.3600,46.8745,815.4093,1.7287,5.7930,4.2641,0.2420,7.4246,0.0000,0.0000,0.0000,43.6580,793.9156,1.7621,2.2724,4.3069,0.3016,7.3672,0.0000,0.0000,0.0000,1.0000,3.0000,1we2
4.3600,43.0169,603.4139,2.2611,4.2098,4.4290,3.1952,10.5373,0.4029,0.0000,0.8935,39.5851,599.1762,0.5388,1.9652,1.7187,2.9412,10.6428,0.3767,0.0000,0.8729,3.0000,1.0000,2ez7
4.3800,123.4404,1486.5273,2.8440,38.8432,5.9872,41.3481,285.7651,0.4660,1.0419,0.2296,104.7247,1323.5758,3.3918,41.8407,7.3292,42.6769,345.2657,0.1089,8.1821,0.0000,20.0000,3.0000,1bhf
4.3900,196.0990,2693.2537,4.8730,80.5527,10.4170,67.8633,385.0634,1.7533,5.9299,2.6004,187.1742,2652.7170,5.0221,80.1967,10.1852,57.3796,379.1359,1.0308,4.9626,1.2867,29.0000,7.0000,2avq
4.4100,58.5804,1275.7501,2.2793,21.9987,5.2488,23.3873,103.6730,0.1977,7.0085,0.0000,64.8549,1277.8444,2.5594,22.7794,4.7800,23.2351,102.4227,0.7489,6.3167,0.0000,4.0000,0.0000,1no6
4.4100,58.9232,993.7043,1.0127,33.4487,1.5307,4.3803,35.6229,0.6150,0.0000,0.0000,46.9509,1001.0523,0.7510,30.0134,1.4746,8.2583,34.8699,1.0747,0.0000,0.3618,4.0000,1.0000,2csn
4.4300,60.9176,844.0351,2.0037,0.0000,4.6656,13.8800,91.4116,0.0121,0.0000,0.0000,53.0196,945.2353,2.3459,0.0000,5.2844,9.8082,89.8606,0.2410,0.0000,0.0000,4.0000,3.0000,1rgl
4.4400,133.5252,2072.0344,4.3207,19.0441,8.1366,23.2975,177.5765,1.6650,0.0000,2.0421,94.2590,1992.5911,3.7316,18.3610,5.1272,41.2708,226.4166,2.6963,0.0000,5.0446,12.0000,3.0000,2amt
4.4600,130.3370,1440.3339,6.2109,1.0000,12.1036,28.9243,149.5882,0.2432,0.0000,0.0000,116.6548,1428.6830,4.7483,1.0000,11.5700,22.5615,136.4543,0.8968,0.0000,0.6701,8.0000,2.0000,1wvc
4.4800,117.2765,1652.5753,3.2882,4.5851,6.2236,6.0966,79.6228,0.0000,0.0000,0.0000,102.9292,1695.2467,3.5240,2.9207,5.6787,4.4407,76.7474,0.0000,0.0000,0.0000,7.0000,3.0000,1qan
4.4900,61.9889,630.2531,2.7662,5.6736,4.7923,0.4802,2.3948,0.0000,0.0000,0.0000,61.6193,630.1686,2.5534,5.7844,4.4480,0.5008,2.3947,0.0000,0.0000,0.0000,1.0000,1.0000,1j14
4.4900,118.1034,1599.2161,4.0395,8.8395,8.2171,13.5005,106.1893,0.5487,0.0000,0.4626,126.6318,1640.1901,3.5802,9.0752,7.0493,10.1135,96.1208,0.4047,0.0000,0.0000,6.0000,2.0000,1o7o
4.5100,80.3397,1096.7737,2.1862,6.3500,5.2309,4.1553,38.0053,0.1080,0.0000,0.4695,85.8861,1056.3809,2.9712,8.4120,5.7624,3.7331,35.8206,0.3640,0.0000,0.8619,2.0000,2.0000,1gi7
4.5200,90.5602,1305.3951,3.1305,10.6184,4.5664,7.9359,28.5921,0.0221,0.0000,0.2123,80.0393,1261.9355,5.0954,12.0314,6.2968,6.1555,29.5188,0.2442,0.0000,0.6479,2.0000,3.0000,1ctt
4.5200,74.3016,886.7577,4.3131,7.3896,9.3157,0.5826,5.7484,0.0000,0.0000,0.0000,75.3342,892.2043,3.9217,8.1051,5.2381,0.7926,5.8012,0.0000,0.0000,0.0000,1.0000,3.0000,1gu1
4.5200,208.2729,2898.2024,7.5199,21.3796,14.2099,55.4453,422.5195,3.3619,0.9205,3.6837,216.5272,2737.4753,5.6080,21.5919,13.2081,35.9254,432.4151,1.1031,0.6875,0.4989,16.0000,4.0000,1mrn
4.5200,102.1906,1111.6505,3.7471,0.0000,7.7285,4.6267,27.7749,0.2974,0.0000,0.6343,81.6740,1120.4492,4.1170,0.0000,6.9927,5.6862,25.8985,0.0627,0.0000,0.0000,3.0000,4.0000,1z4n
4.5200,106.0793,1106.6047,4.7453,0.0000,9.5730,4.0133,27.8020,0.3658,0.0000,0.7470,101.6340,1115.1150,4.3270,0.0000,8.6678,3.6586,27.5765,0.5323,0.0000,0.8484,3.0000,4.0000,1z4o
4.5200,70.5278,933.3035,1.4538,8.5384,2.8819,5.7804,22.9208,0.1210,0.0000,0.0000,61.5052,871.8124,0.9872,19.3229,1.9296,7.2155,21.1348,0.0881,0.0000,0.0000,3.0000,1.0000,2a4m
4.5400,77.0362,1351.2367,1.8240,0.0000,4.0172,16.4296,114.4301,0.5212,0.0000,0.6666,70.7319,1350.7180,1.3587,0.0000,3.3386,16.3441,111.6660,0.6912,0.0000,1.1187,6.0000,3.0000,1amw
4.5400,126.3776,1756.0459,5.0239,24.1676,11.9520,16.8806,118.9110,0.2061,0.0000,0.4276,128.1566,1771.6575,5.4756,32.0288,10.2521,21.0448,108.5319,0.6619,0.6079,0.9793,16.0000,4.0000,1b2h
4.5400,63.3439,549.7974,2.3955,0.0000,5.7553,3.6305,4.2474,0.0068,0.0000,0.0000,63.5673,551.9648,2.4257,0.0000,5.6848,3.4413,4.3122,0.0029,0.0000,0.0000,3.0000,0.0000,1lyx
4.5400,45.3231,619.5155,3.3416,0.0000,7.9584,0.2611,4.2379,0.0000,0.0000,0.0000,37.1219,553.6511,2.3837,0.0000,6.3613,1.7341,2.7703,0.1194,0.0000,0.4936,1.0000,5.0000,1oko
4.5400,145.6031,1792.9819,3.5556,0.0000,8.7909,20.6329,147.4654,0.2980,0.0000,0.6109,150.7963,1730.6025,4.6427,0.0000,10.8737,18.4085,151.4655,0.0530,0.0000,0.0000,9.0000,6.0000,1szd
4.5500,126.8486,2448.2163,3.1960,37.6284,6.5676,106.0392,683.8006,1.3119,40.8726,1.0910,156.1760,2833.5747,4.2359,79.0066,5.0685,59.0945,572.8366,2.3993,7.5149,2.6090,23.0000,7.0000,1utc
4.5700,92.4242,1097.3024,1.6336,21.7984,3.1986,5.1832,33.9665,0.0986,0.6778,0.0000,77.3158,1019.8267,1.4656,24.3947,2.4771,6.6043,32.8255,1.2991,0.3989,0.0000,2.0000,3.0000,1w2g
4.5900,60.1977,997.4222,1.1858,39.7072,1.0376,6.1624,14.7705,0.2010,3.7031,0.0000,65.6799,1006.6914,0.9220,39.0296,0.9437,1.2750,18.8368,0.7568,2.1336,0.0000,2.0000,4.0000,1fj4
4.6000,80.8209,869.2781,4.8844,20.4641,6.5521,3.4442,25.6578,0.6719,0.0000,0.9417,74.2925,782.4950,3.4195,8.8989,5.3542,3.2472,25.6548,1.3771,0.0000,1.5410,3.0000,1.0000,1pa9
4.6000,60.4117,775.7874,1.9362,2.6766,4.5832,0.6663,16.8407,0.0000,0.0000,0.0000,59.8242,774.9802,2.0621,2.6314,4.6898,0.6427,16.8477,0.0000,0.0000,0.0000,2.0000,2.0000,1tx7
4.6000,43.9110,523.5195,0.9011,5.1358,1.9010,0.0000,0.0000,0.0000,0.0000,0.0000,46.6637,460.1382,0.8513,1.6629,1.9488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1upf
4.6100,57.6191,693.5177,1.7802,9.7968,4.6694,8.2559,12.4533,0.5593,0.0000,1.9564,59.3039,677.3481,2.4294,3.6282,5.6492,9.5756,12.0353,1.0494,0.0000,2.3698,5.0000,1.0000,2bo4
