pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,nacttors,ninacttors,PDB
6.7000,63.9001,830.7100,1.8005,19.3600,4.4226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1f3e
5.5900,83.7357,947.9668,2.8255,3.5422,5.8018,12.0986,51.2722,0.9137,0.4248,1.2622,6.0000,3.0000,1f4x
5.6400,31.0358,372.1770,1.4028,0.0000,3.8904,0.1056,0.8137,0.0000,0.0000,0.0000,2.0000,2.0000,1f57
5.2800,70.2553,906.2178,2.4740,1.7819,6.3653,1.2744,23.7017,0.2703,0.0000,0.7428,1.0000,2.0000,1f5l
2.3900,73.8454,1163.4478,4.4935,1.7402,10.8307,16.3496,67.8169,0.7073,0.6928,2.1416,9.0000,6.0000,1f73
3.0500,76.0316,1071.3302,5.1204,3.1248,11.6769,15.8600,58.2519,0.7464,1.2401,1.5792,9.0000,4.0000,1f74
5.4000,56.4311,1129.5176,2.7771,6.0196,5.5619,13.8453,55.7201,1.0279,0.0000,2.3480,5.0000,4.0000,1f8b
7.4000,61.3495,1061.4594,3.6694,8.0299,6.9531,10.9308,59.8670,0.4902,0.0000,1.8062,5.0000,4.0000,1f8c
3.4000,69.0604,1055.1927,3.3872,8.2481,6.6903,11.1799,59.2547,0.5313,0.0000,1.8756,5.0000,4.0000,1f8d
4.8200,64.7465,1057.8936,3.9187,8.0781,7.6185,11.2730,59.1961,0.6138,0.0000,1.9307,5.0000,4.0000,1f8e
7.3700,69.3636,995.3195,3.8537,0.0000,9.0076,27.8340,134.5850,0.5709,0.0000,1.1218,8.0000,2.0000,1fao
7.1500,144.1216,2118.5574,6.0047,34.7912,11.2701,37.3236,361.7297,0.5018,0.1632,0.4198,21.0000,4.0000,1fch
8.5200,118.0130,1924.8481,2.0360,142.3000,2.5125,2.9550,72.9104,0.2347,7.5928,0.0000,3.0000,0.0000,1fcy
6.8200,91.1519,1154.2411,4.8785,0.0000,8.1039,4.7362,55.1449,0.0000,0.0000,0.0000,2.0000,5.0000,1fhd
6.5900,199.6872,3020.9282,6.1396,120.0812,5.6705,64.7432,452.4125,1.5422,15.5341,1.8586,22.0000,1.0000,1fiv
9.9600,137.3123,1743.3030,3.7308,38.2465,4.9928,23.0291,208.2102,0.8267,2.9464,0.3379,9.0000,2.0000,1fjs
9.4000,113.0802,1944.0137,2.5876,64.2496,4.0041,21.8925,209.5042,0.0971,10.7294,0.0000,7.0000,3.0000,1fkf
8.0000,91.2269,1345.8567,1.6986,78.5637,2.4195,29.7849,195.1038,0.5789,18.4407,0.0000,10.0000,0.0000,1fkg
8.1500,90.4210,1363.0890,1.6322,79.8613,2.4285,26.0699,194.7648,0.4140,11.0840,0.0000,10.0000,0.0000,1fkh
5.0500,90.0617,1197.8073,2.7480,0.0000,3.5869,5.8912,38.7073,0.0751,0.0000,0.0000,2.0000,3.0000,1fkw
6.8000,112.4048,1620.7042,1.4923,119.4756,0.8705,5.4142,57.2775,0.1385,7.0848,0.0000,7.0000,0.0000,1fl3
9.0000,160.8064,2405.3413,2.1803,122.2349,1.8636,13.5169,178.8859,0.9029,9.0843,0.8890,11.0000,0.0000,1fm9
5.5900,277.5110,3706.3740,12.4169,114.9372,19.5922,86.3683,593.0583,5.7412,11.5540,3.0278,30.0000,2.0000,1fo0
7.0000,101.8047,1568.3748,2.7583,48.6543,4.1264,41.9664,214.2933,0.9405,13.5078,0.9138,10.0000,0.0000,1fpc
8.4000,154.9331,2505.4370,4.0668,89.2265,7.4332,35.2140,322.4971,1.0683,49.7944,0.0000,10.0000,1.0000,1fq5
5.1800,43.7204,623.5477,1.6914,23.3853,3.5434,2.6660,6.2515,0.0020,0.0000,0.0000,3.0000,1.0000,1ft7
5.9300,93.6710,1398.7478,2.9505,21.9314,2.5854,9.8642,41.0854,0.2750,0.0000,0.0000,2.0000,1.0000,1fv0
7.7000,219.1584,2953.9292,7.2104,93.4584,13.1479,61.7462,491.0629,0.9966,9.6005,0.6642,29.0000,3.0000,1fzm
7.8900,164.7260,2797.7109,3.9611,101.9385,5.6310,70.6293,624.3807,2.2358,10.5292,2.5052,23.0000,2.0000,1fzo
7.6200,126.7858,1150.3231,5.0430,0.0000,11.9360,11.7061,108.7849,0.0110,0.0000,0.0926,6.0000,2.0000,1fzq
9.4400,70.4253,999.1172,1.5974,44.7372,1.8606,1.6751,53.2765,0.0000,0.7379,0.0000,4.0000,1.0000,1g1d
7.9600,135.8596,2352.0034,4.2968,66.2621,6.8083,29.7735,321.4349,0.1788,10.2411,0.0000,11.0000,2.0000,1g2k
7.2400,145.5954,1694.1071,2.3731,67.5205,3.5542,28.3816,203.0012,0.8922,7.1330,0.0000,11.0000,2.0000,1g2l
10.5500,107.1125,1374.5272,3.4467,2.2514,6.2195,9.4749,42.8222,0.4065,0.0000,0.0000,2.0000,3.0000,1g2o
6.8500,113.9589,1748.4146,3.7145,39.7919,4.9957,30.3038,209.9365,0.9163,9.6747,0.0000,12.0000,1.0000,1g30
6.1100,101.4516,1633.1503,2.7567,39.9172,3.1761,14.0171,121.9354,0.1261,5.2133,0.0000,6.0000,1.0000,1g32
8.1400,145.6080,2372.0757,5.6730,69.6017,8.0424,18.7215,319.1308,0.0840,7.4728,0.0000,11.0000,3.0000,1g35
7.1700,101.3105,1395.5237,1.4301,34.8465,2.8269,9.5708,107.5275,0.5300,5.2489,0.0000,6.0000,1.0000,1g36
5.7400,74.9700,939.3805,4.1889,3.9096,7.2808,2.6040,36.4135,0.2480,1.3356,0.7114,4.0000,2.0000,1g3b
5.8000,81.9264,926.9317,4.9173,7.8194,8.3128,3.1425,34.0186,0.2985,0.5254,0.7801,4.0000,2.0000,1g3c
5.5500,78.1283,881.6496,3.6471,5.7079,7.9468,4.2070,35.7335,0.2825,1.5749,0.7510,4.0000,2.0000,1g3d
5.3800,74.5277,915.5169,2.3120,4.1785,6.0711,2.7641,34.9902,0.3568,0.5803,0.8448,4.0000,2.0000,1g3e
8.6400,67.1926,943.8594,1.1863,42.9762,1.2685,2.8406,53.2814,0.0000,0.9800,0.0000,4.0000,1.0000,1g45
8.8000,63.1183,1021.2305,1.4744,34.8511,1.8565,3.7512,59.5905,0.0000,0.6339,0.0000,4.0000,1.0000,1g46
8.4100,67.7885,981.3223,1.7860,38.3981,3.3397,5.5472,56.5301,0.3248,2.6358,0.0000,4.0000,1.0000,1g48
8.7000,65.5910,1111.1050,1.2557,31.1659,1.4359,6.5207,74.4097,0.0127,2.0177,0.0000,4.0000,1.0000,1g4j
8.2500,69.3613,874.9271,1.6447,40.5808,2.3268,2.9023,47.0889,0.0191,1.4009,0.0000,3.0000,1.0000,1g4o
9.5400,69.7745,1004.7800,1.3258,44.4389,1.3532,2.4051,56.0565,0.0000,0.7859,0.0000,4.0000,1.0000,1g52
9.0400,64.6553,1079.0936,1.0853,23.6515,1.2886,4.9541,55.8477,0.0000,1.8459,0.0000,3.0000,1.0000,1g53
8.8200,68.5442,1175.9586,1.1097,36.1119,1.3542,5.1633,67.0786,0.0202,0.3415,0.0000,4.0000,1.0000,1g54
6.5200,71.2938,1247.1256,0.7919,65.7153,1.0380,19.2963,67.5285,0.1143,25.6998,0.0000,15.0000,0.0000,1g74
6.6000,155.5604,1616.9006,3.4262,55.8071,7.5289,37.0404,255.0608,0.3291,11.1592,0.0000,19.0000,0.0000,1g7g
6.4000,81.3001,1453.8503,2.2326,0.0000,5.9834,16.6827,88.5484,1.1633,0.0000,2.7503,12.0000,4.0000,1g7v
5.4800,44.9497,672.9224,0.0904,56.6491,0.0000,3.0363,5.7388,0.0000,3.6505,0.0000,5.0000,1.0000,1g85
5.7000,66.0301,1028.1307,4.0359,0.0000,10.3117,9.3357,28.8736,1.0910,0.0000,2.2448,6.0000,3.0000,1g98
5.7000,188.5189,2399.9846,10.0271,5.4884,13.6939,24.0589,200.5777,0.7271,0.0000,0.8005,9.0000,5.0000,1g9r
8.0000,100.4944,1187.1298,2.1959,45.3290,3.1780,6.9624,56.4663,0.0651,1.1958,0.0000,8.0000,0.0000,1gaf
8.0000,120.7019,1944.5575,5.7593,14.9773,12.0083,29.6000,239.4671,1.8827,2.0000,3.3456,9.0000,13.0000,1gai
10.0000,166.6283,2175.6294,4.8149,26.1098,10.0608,24.3104,225.6862,0.6005,4.8321,0.0000,21.0000,2.0000,1gar
5.1300,100.1683,1050.7312,3.7547,56.5141,3.0575,5.9931,20.5826,0.0651,1.2200,0.0000,3.0000,1.0000,1gcz
4.3500,84.3349,1026.4724,2.8923,12.9255,5.8323,4.6668,37.8368,0.3556,0.0000,0.8519,2.0000,1.0000,1ghv
4.2000,80.6899,1013.4623,2.5721,21.7816,4.9076,4.5200,37.1440,0.8017,0.0052,1.0000,2.0000,2.0000,1ghw
8.1000,98.3200,1117.8657,6.3788,17.7001,8.4518,3.7145,37.3218,0.2159,0.0000,0.6638,2.0000,2.0000,1ghy
4.8000,84.5431,953.6165,2.8924,6.6698,6.0023,4.1440,36.7412,0.4476,0.0000,0.9558,2.0000,1.0000,1ghz
5.4700,92.0269,970.7526,3.3991,10.9618,6.5414,3.9766,35.5174,0.4509,0.0000,0.9593,2.0000,2.0000,1gi1
7.1900,85.7453,959.0876,2.7313,9.3313,6.0302,3.1278,36.8430,0.2364,0.1386,0.6946,2.0000,2.0000,1gi4
4.5100,87.9086,1042.5931,2.7717,8.6350,5.4909,3.7171,35.8271,0.4435,0.0168,0.9514,2.0000,1.0000,1gi7
7.0000,103.1400,1298.8019,3.3945,18.7476,5.9632,6.2124,68.6350,1.2345,7.9295,1.0000,3.0000,2.0000,1gj6
7.8900,85.6560,1408.5420,4.1742,13.0255,6.0102,6.4442,66.7294,0.4853,7.3043,0.2297,3.0000,2.0000,1gj7
6.9600,100.9524,1315.0297,3.3762,11.3519,5.1635,7.5721,68.9561,0.7762,1.4986,0.9765,5.0000,2.0000,1gj8
5.4200,79.2496,1060.2954,1.6023,6.6778,4.1564,6.1166,41.7635,0.3261,1.8667,0.7903,3.0000,2.0000,1gja
6.3500,94.5398,1329.1108,3.4044,10.2632,5.5579,6.3804,68.7307,0.5063,5.3051,0.9596,3.0000,2.0000,1gjc
5.2200,91.8342,1220.2743,3.5266,5.9323,5.8306,5.6961,54.3163,1.2624,1.8364,1.0000,3.0000,2.0000,1gjd
6.2500,125.9512,2018.7081,2.3488,58.3580,3.9449,45.5403,288.3643,1.0895,7.5943,1.7193,19.0000,1.0000,1gnm
5.6800,135.9696,2317.9182,3.0608,39.7319,4.3001,56.5326,273.2693,1.7943,17.3548,1.7928,19.0000,1.0000,1gnn
7.7000,132.8580,2101.4082,2.8534,57.7051,6.5094,34.4352,246.6810,1.1427,7.0749,1.0060,19.0000,1.0000,1gno
6.4800,83.0235,1251.8888,1.5208,53.0819,0.7807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1gpn
3.7200,46.7684,720.2171,3.9123,2.6201,10.3935,9.1341,14.0080,0.2389,0.0000,0.5932,5.0000,1.0000,1grp
4.5200,74.3250,886.2184,4.2999,7.4584,9.2899,0.5819,5.7485,0.0000,0.0000,0.0000,1.0000,3.0000,1gu1
6.9600,139.3035,2002.4033,3.5591,62.8778,5.7603,40.1386,307.1244,0.6715,4.3829,0.7341,19.0000,0.0000,1gvw
7.2200,162.9471,2693.9390,3.9807,90.8440,9.1799,62.7478,522.5187,1.1588,11.1259,1.5831,29.0000,1.0000,1gvx
2.5700,60.0532,1231.2098,2.7813,0.0000,6.7449,12.9111,78.4218,1.2682,0.0000,2.4011,4.0000,8.0000,1gwv
2.4800,62.0622,460.5596,0.9865,43.7517,1.9490,0.4637,2.4418,0.0000,0.0000,0.0000,1.0000,0.0000,1gyx
3.6400,62.7237,612.7364,0.6621,51.4533,0.0000,3.9299,16.3324,0.3795,0.5980,0.0000,2.0000,1.0000,1gyy
3.7000,106.8719,1705.6084,3.5695,0.0000,9.0572,15.8420,133.5602,0.3604,0.0000,0.0000,8.0000,2.0000,1gz3
3.7000,111.3064,1666.4950,3.8929,0.0000,8.6297,9.3038,109.5585,0.0556,0.0000,0.0000,8.0000,2.0000,1gz4
3.5100,76.2791,1156.7999,2.7905,3.0286,6.7429,23.1858,191.8693,1.6331,0.0000,3.0342,6.0000,10.0000,1gz9
3.4900,60.5861,798.6138,2.1701,0.0000,5.1846,10.4605,77.2406,1.2147,0.0000,3.2083,4.0000,8.0000,1gzc
5.4400,49.6553,1003.1193,2.6415,0.0000,7.8623,18.8401,86.1189,0.5020,0.0000,1.2033,6.0000,3.0000,1h0a
8.2200,84.4637,1105.0514,1.7332,31.0459,3.3463,6.9359,101.1687,0.2062,1.5339,0.9067,7.0000,2.0000,1h1d
4.9200,62.7867,1152.5286,1.5088,17.5717,2.2629,9.3562,37.5273,0.0336,0.0000,0.0000,3.0000,1.0000,1h1p
8.2200,86.1053,1450.9197,1.3576,49.3747,1.6186,10.8184,93.4085,0.1058,0.0000,0.0000,6.0000,1.0000,1h1s
9.1000,130.5998,1941.0403,2.8178,98.4758,3.7038,23.7933,122.0382,0.4344,27.1518,0.0000,13.0000,0.0000,1h22
7.8900,207.4525,2296.2600,10.1086,0.0000,12.9758,51.9018,462.1895,0.9121,0.0000,0.0000,12.0000,6.0000,1h2t
3.5700,83.8722,1173.5942,1.6311,51.6510,2.7945,6.7832,51.7356,0.0770,1.0952,0.0000,5.0000,1.0000,1h46
4.6600,62.9583,625.1261,2.3159,4.3591,4.6609,0.5352,2.4342,0.0000,0.0000,0.0000,1.0000,1.0000,1h4w
3.9300,103.3917,1869.2473,4.0888,0.0000,9.5121,29.5502,305.2617,1.8068,0.0000,4.5895,14.0000,16.0000,1h5v
5.3000,85.2514,1457.2405,2.2251,20.7580,4.8827,36.4863,236.6983,0.7891,0.0000,1.8034,16.0000,4.0000,1h6h
6.3700,129.6090,2150.6873,3.6258,62.9732,3.8443,32.1003,252.0168,0.8794,21.0000,0.4064,14.0000,1.0000,1hbv
5.8200,50.4079,862.5004,2.1333,31.4685,6.0716,9.8148,32.6812,0.1932,0.0000,0.0000,4.0000,1.0000,1hdq
5.3400,61.7602,1032.0209,4.2051,26.9912,9.5255,8.0776,34.6884,0.4986,0.0000,0.0000,4.0000,1.0000,1hee
4.1900,62.8641,1142.9420,1.9951,0.0000,4.8915,9.0758,120.6008,0.0027,0.0000,0.0000,6.0000,2.0000,1hi3
4.0400,64.9878,1249.2673,2.5890,0.0000,5.9871,10.2212,86.1037,0.0426,0.0000,0.0000,6.0000,3.0000,1hi5
8.0500,111.4925,2137.6538,2.4504,66.5789,5.5480,48.7589,268.9555,0.4527,9.2013,0.0000,15.0000,1.0000,1hih
7.2800,128.5472,2146.0215,2.4778,88.6666,5.1928,39.5434,293.3769,0.3816,7.2650,0.0000,15.0000,1.0000,1hii
5.0000,59.1716,1177.2952,0.9881,14.8977,2.0179,6.7716,26.7416,0.1350,0.0000,0.4792,2.0000,2.0000,1hlk
6.5500,66.0555,1127.0004,0.8200,78.1317,1.8179,18.0891,79.4152,0.1918,32.9522,0.0000,16.0000,0.0000,1hmr
6.3700,55.4124,1104.9321,0.6874,76.0536,1.0896,30.6937,70.5781,0.1340,40.4764,0.0000,15.0000,0.0000,1hms
5.7900,65.8067,1192.9490,0.6723,75.5295,1.4450,25.5922,67.7697,0.1321,30.7897,0.0000,16.0000,0.0000,1hmt
3.8200,160.3965,2158.9307,1.8678,90.0218,1.1534,16.8484,102.6672,0.0832,6.9914,0.0000,24.0000,0.0000,1hn4
6.2400,84.1772,941.6429,2.8187,45.3097,3.1406,0.2360,15.0825,0.0000,0.0000,0.0000,1.0000,1.0000,1hnn
8.5500,124.5323,2473.0879,2.2566,89.7687,3.0137,69.8559,420.9225,0.5760,32.7899,0.0000,20.0000,0.0000,1hos
6.5500,97.9911,951.0485,6.5964,16.1083,5.7038,0.2777,5.8619,0.0000,0.0000,0.0000,1.0000,3.0000,1hp5
9.2200,104.2383,1762.2581,2.5185,48.3182,4.0495,21.4332,175.5690,0.9059,17.0474,0.0000,6.0000,1.0000,1hpo
9.2200,130.8546,2429.4543,2.7185,85.6809,3.6388,42.1548,342.2974,0.5337,21.7925,0.0000,17.0000,1.0000,1hps
9.2200,112.6777,1927.7639,2.6517,59.0271,4.4678,22.8485,217.9055,0.4590,0.8751,0.0000,12.0000,2.0000,1hpv
11.2600,118.6112,2162.2002,3.1788,48.1304,4.4318,45.6586,325.9883,1.2964,12.2771,0.1347,14.0000,1.0000,1hpx
9.4200,134.7364,2341.4250,3.1491,88.9601,4.7023,30.1916,283.6371,1.1048,5.0557,0.0000,12.0000,2.0000,1hsh
7.1900,76.4332,760.9592,2.9568,2.3254,5.8375,4.7901,7.6483,0.1075,0.0000,0.0000,3.0000,1.0000,1hsl
7.9600,112.4423,2237.5027,3.4682,64.9529,5.6710,57.6976,320.2027,1.5166,39.7736,0.0000,11.0000,4.0000,1hvh
10.9200,164.3055,2632.8230,3.8757,99.8806,6.8419,78.0242,493.5118,1.0134,17.5471,0.8253,19.0000,2.0000,1hvi
11.4000,158.8083,2560.9900,3.1006,101.0723,5.7238,68.6871,472.9022,0.7409,18.4452,0.0000,19.0000,1.0000,1hvj
10.9600,178.3705,2644.2749,3.9747,104.4078,6.9969,71.0107,481.1884,1.0027,14.0913,0.0000,19.0000,2.0000,1hvk
9.9500,160.6989,2625.6843,3.6814,98.7824,6.3970,75.0340,506.3815,0.8797,15.2280,0.0000,19.0000,2.0000,1hvl
9.5100,137.7925,2447.1550,2.6523,133.0779,3.9244,32.2620,313.6078,0.2524,19.9045,0.0000,8.0000,2.0000,1hvr
10.3000,156.3970,2598.2900,3.4705,86.2962,5.7836,79.6190,488.5858,1.4311,15.3102,1.0000,19.0000,2.0000,1hvs
8.3300,98.7925,1608.3954,2.0593,64.4731,4.0416,24.3626,142.7287,0.3332,9.6242,0.0000,8.0000,2.0000,1hwr
9.9200,149.0568,2374.5442,3.3025,82.0961,5.7882,39.0670,360.0232,0.8175,8.4308,0.3605,13.0000,1.0000,1hxb
10.8200,158.3737,2353.1528,3.0565,80.5101,5.2119,55.7552,381.7285,0.8315,8.6840,0.3784,18.0000,1.0000,1hxw
4.0700,64.8931,792.2217,3.4385,6.2731,6.5514,6.3413,7.8451,0.3159,0.0000,0.0000,4.0000,0.0000,1hyo
6.3400,101.2321,1466.0431,1.1444,33.4168,1.2676,13.7811,105.0026,0.2571,0.1065,0.4528,9.0000,0.0000,1i00
5.0300,88.7366,1238.2527,1.7603,42.9585,2.2421,14.4398,150.6973,0.1833,1.6279,0.4625,5.0000,8.0000,1i1e
8.5200,205.1714,3049.9277,7.4001,101.3052,9.1751,10.8017,124.5404,0.0183,6.8222,0.0000,13.0000,5.0000,1i5r
6.4000,80.1335,1480.3245,0.8988,44.8484,0.0000,14.0766,65.6469,0.7310,2.4980,0.9997,5.0000,0.0000,1i7z
6.4100,67.0886,657.7076,1.2209,2.1739,2.5211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1i80
7.6600,141.1497,2294.8589,5.4592,45.6809,11.7632,86.5500,681.8054,2.6326,3.6867,3.3617,32.0000,4.0000,1i8i
8.4800,57.7948,866.8570,1.3585,27.1359,2.0499,3.9699,47.8073,0.1046,0.6969,0.0000,3.0000,1.0000,1i9l
8.4800,64.8955,976.4484,1.7589,40.5737,3.2074,2.4283,53.7766,0.0000,1.6360,0.0000,3.0000,1.0000,1i9m
8.6600,61.2693,940.1534,1.4848,29.3561,1.5310,3.1553,59.9493,0.0499,1.8655,0.0000,3.0000,1.0000,1i9n
8.4200,67.8006,990.3954,1.8726,30.4819,2.4078,4.3796,60.0795,0.0248,2.5460,0.0000,3.0000,1.0000,1i9o
8.4100,73.0741,933.6068,2.3508,31.4843,3.5281,4.9114,56.9709,0.0099,0.7313,0.0000,3.0000,1.0000,1i9p
8.4100,66.8864,1010.3727,1.4148,32.4969,1.6676,3.7663,57.8992,0.0108,0.5018,0.0000,4.0000,1.0000,1i9q
2.2200,115.2837,1271.2815,2.3655,0.0000,6.3951,15.7400,152.4168,0.1983,0.0000,0.0000,25.0000,2.0000,1icj
9.6400,70.5759,1161.2029,1.5041,38.2390,2.1682,12.5722,91.8888,0.0828,5.0464,0.0000,6.0000,1.0000,1if8
6.4000,75.8993,908.0150,6.3691,49.6160,7.7940,2.9871,21.1309,0.0011,0.0000,0.0000,3.0000,2.0000,1igb
10.0000,63.9983,1262.1584,0.9303,50.0374,1.3543,10.5352,87.9283,0.1262,4.3814,0.0000,3.0000,4.0000,1igj
6.6200,65.0715,677.5796,4.5176,8.2908,8.5748,0.6409,9.7921,0.0000,0.0000,0.0000,4.0000,1.0000,1ii5
2.8900,62.2979,749.4890,2.8023,0.0000,5.7696,5.5397,9.0606,0.1059,0.0000,0.3421,4.0000,1.0000,1iih
7.4800,170.8979,2598.9780,5.6899,81.8663,6.6639,57.8720,369.0222,1.7689,19.2067,0.6096,21.0000,1.0000,1iiq
7.4100,75.7148,756.3106,5.3701,0.0000,11.0879,2.3190,8.9932,0.0286,0.0000,0.0000,3.0000,1.0000,1ik4
3.4000,84.5675,1508.5352,1.0924,61.5701,1.1573,14.0492,63.6981,0.2460,18.2866,0.0000,13.0000,0.0000,1ikt
7.5200,179.0438,2607.7979,4.4949,89.9702,4.0279,57.6677,427.0068,2.6825,10.7090,1.0501,21.0000,1.0000,1ivp
6.1900,70.0559,1075.3027,3.9913,28.7779,8.4944,7.9456,32.7785,0.1037,0.0000,0.0000,5.0000,1.0000,1iy7
7.7000,170.8966,2538.3074,5.6881,85.9304,6.8821,61.1939,384.1730,2.9652,20.6288,1.1833,20.0000,1.0000,1izh
6.5900,143.9301,2440.6189,3.7875,61.6332,7.2490,56.4803,366.9022,1.1374,15.5734,0.3196,20.0000,1.0000,1izi
6.4700,89.2034,987.8775,5.1084,6.4143,8.7757,3.8627,40.3057,0.0001,0.0000,0.0000,2.0000,4.0000,1j01
4.4900,61.5440,628.6042,2.5652,5.7909,4.4690,0.4925,2.3941,0.0000,0.0000,0.0000,1.0000,1.0000,1j14
7.7400,71.6745,1544.3452,1.5436,28.7562,3.9017,43.0539,157.6228,0.1935,14.6772,0.0000,12.0000,1.0000,1j36
8.9600,39.6859,818.9849,0.4656,9.9262,1.2239,7.9400,17.2271,0.0626,0.2468,0.0000,3.0000,1.0000,1j37
7.7200,127.9978,1693.3627,2.5949,92.6616,2.5489,51.8253,398.9108,1.2152,21.7542,0.0000,16.0000,0.0000,1j4r
5.5700,100.7454,966.4366,5.6560,22.5396,7.8291,5.2948,15.7435,0.8577,0.0000,1.0000,2.0000,3.0000,1jak
5.9200,96.8700,1242.4316,1.7930,37.7886,3.8173,11.9316,79.9672,0.0867,2.1620,0.2513,8.0000,1.0000,1jao
5.1500,90.4765,1462.2977,4.4498,0.0000,12.0477,20.0459,91.0509,0.9493,0.0000,2.7196,12.0000,4.0000,1jcx
7.2500,119.3324,1566.2297,4.5761,19.8440,10.9668,11.9323,87.3167,0.0250,0.0000,0.0000,13.0000,3.0000,1jet
6.8200,123.5848,1744.4690,5.0778,25.2055,12.7793,14.6505,132.9118,0.1564,0.0000,0.0000,16.0000,3.0000,1jeu
6.8900,161.0260,2185.6736,6.9976,48.4381,11.1385,20.2153,167.2070,0.3846,0.0000,0.0694,15.0000,3.0000,1jev
2.0500,62.0345,1136.6920,1.8355,0.0000,4.2327,12.8165,82.0866,0.1752,0.0000,0.2512,6.0000,6.0000,1jfh
8.7000,89.6273,1192.4390,2.7318,103.8893,3.6505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1jgl
3.3300,89.0725,1499.0389,3.3899,0.0000,7.3168,22.6681,145.7625,1.0977,0.0000,1.0043,8.0000,3.0000,1jlr
5.7700,47.7783,1088.1711,1.8965,1.0000,4.4685,7.4423,55.6079,0.1146,0.9961,0.0000,4.0000,1.0000,1jmf
6.0700,68.6750,1083.7197,3.5685,2.0482,6.9358,6.0949,54.0610,0.3882,0.8039,0.0000,4.0000,1.0000,1jmg
6.0600,67.8501,1120.2095,2.9004,0.6465,7.3366,5.0745,52.1900,0.3556,0.5610,0.0000,4.0000,1.0000,1jmi
4.9500,133.0933,1794.8220,4.1523,4.0530,6.9465,17.1071,224.8635,0.3181,0.6630,0.0000,10.0000,4.0000,1jn4
6.0000,106.0796,1702.8851,2.7131,68.9194,1.7256,40.1569,229.0755,2.5138,16.5347,1.0632,16.0000,3.0000,1jq8
4.9200,106.2789,1391.7323,3.6958,14.8939,6.6568,10.4998,160.5105,1.1244,2.0415,0.7341,9.0000,4.0000,1jqy
5.7000,53.0086,982.3859,0.9557,20.9829,2.3758,2.9682,38.5574,0.0077,2.3893,0.0000,3.0000,2.0000,1jsv
8.7000,149.1264,1797.5701,6.2229,58.1327,13.0270,51.7503,382.1409,2.8523,20.0208,1.6286,19.0000,1.0000,1jyq
6.6000,120.4179,1857.1412,1.9430,31.1119,4.6961,16.4910,143.2711,0.1411,11.1277,0.0000,17.0000,3.0000,1jzs
6.5800,116.6411,1481.3042,3.2608,39.6684,5.6505,28.9680,227.4065,0.9975,2.5122,0.0000,8.0000,1.0000,1k1i
7.5500,123.2918,1518.4136,3.3057,43.1671,5.6582,20.6869,228.7493,0.8046,0.8250,0.0000,9.0000,1.0000,1k1j
6.9000,104.2976,1375.0278,2.8046,49.9458,5.0608,17.1981,177.5787,1.0190,0.0481,0.0000,7.0000,1.0000,1k1l
7.4000,109.0435,1448.0663,3.0811,41.3109,5.7147,18.9781,211.0429,0.9104,0.0000,0.0000,7.0000,1.0000,1k1m
6.8200,111.9012,1653.2264,2.9720,29.8742,5.1313,41.1905,302.9411,1.8145,9.8100,1.3677,12.0000,1.0000,1k1n
3.2200,123.0645,2095.4644,4.5509,6.7940,9.0781,32.7906,217.3495,1.6071,1.6610,3.8185,9.0000,13.0000,1k1y
8.3800,110.9645,1491.4812,3.0313,64.1052,5.2348,27.8722,176.4530,0.3799,1.9365,1.1243,11.0000,0.0000,1k21
8.4000,135.8567,1620.5497,3.9925,58.7304,6.1758,22.0620,170.7601,0.2598,0.4009,0.0000,9.0000,2.0000,1k22
9.0000,106.7393,1406.4836,1.7055,1.9876,3.3024,7.9688,53.2092,0.3707,0.0000,0.0000,3.0000,3.0000,1k27
5.1100,71.4964,1051.3794,1.2437,25.8922,3.9574,1.8662,32.1511,0.0000,2.3512,0.0000,4.0000,1.0000,1k4h
7.4800,124.0520,2295.9780,2.7027,76.5979,4.4234,24.7369,293.1743,0.4631,4.6196,0.0000,12.0000,2.0000,1k6c
7.3600,133.1133,2356.3882,3.1581,69.9754,5.3803,27.2950,298.8123,0.9748,3.5772,0.0000,12.0000,2.0000,1k6p
7.6200,121.6832,2312.2866,3.1710,75.9379,5.7272,24.6675,291.3430,0.5579,6.9912,0.0000,12.0000,2.0000,1k6t
6.9200,127.1755,2418.5002,2.6288,73.3669,4.7059,26.3896,314.6298,0.6729,6.0009,0.0000,12.0000,2.0000,1k6v
5.8200,114.3836,1205.0112,2.9505,83.2109,4.1221,6.3031,73.4554,0.3482,15.7570,0.0000,7.0000,0.0000,1kav
5.5200,48.5552,536.1063,2.0999,0.0000,4.2002,3.9217,5.2299,0.1123,0.0000,0.0000,2.0000,0.0000,1kc7
9.0500,77.9603,1382.0248,2.2048,63.9846,3.3185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1kdk
7.2800,119.7656,1233.5483,2.3558,56.1064,3.9240,11.2758,88.5816,0.0135,3.9338,0.0000,10.0000,0.0000,1kel
